會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,49328.0,74994.0,-32849.0,233069.0
本期稅前淨利（淨損）,49328.0,74994.0,-32849.0,233069.0
折舊費用,10925.0,21634.0,32347.0,45479.0
攤銷費用,732.0,1442.0,2433.0,3522.0
利息費用,30898.0,71011.0,112034.0,159342.0
利息收入,-41.0,-2041.0,-2189.0,-10730.0
股利收入,0.0,-54683.0,-52666.0,-52666.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-10960.0,-7.0,-7.0
處分投資性不動產損失（利益）,42514.0,0.0,-10960.0,-10960.0
其他項目,15398.0,26403.0,0.0,-8.0
收益費損項目合計,54106.0,11042.0,80992.0,133972.0
合約資產（增加）減少,-2056.0,73979.0,1426.0,-14154.0
應收票據（增加）減少,24446.0,32211.0,100877.0,168865.0
應收帳款（增加）減少,26827.0,24446.0,104353.0,-1041332.0
應收帳款－關係人（增加）減少,0.0,17463.0,55561.0,96679.0
其他應收款（增加）減少,-1569366.0,0.0,26889.0,26745.0
其他應收款－關係人（增加）減少,-19897.0,-5307830.0,0.0,0.0
存貨（增加）減少,2235.0,-131282.0,-6772697.0,-8064514.0
預付款項（增加）減少,-27341.0,-3153.0,-261212.0,-292386.0
其他流動資產（增加）減少,-289418.0,742039.0,-10788.0,-11926.0
其他金融資產（增加）減少,-1785066.0,-474715.0,437903.0,-295954.0
取得合約之增額成本（增加）減少,705501.0,-5015800.0,-604089.0,-629867.0
與營業活動相關之資產之淨變動合計,-668.0,1321883.0,-6921777.0,-10057844.0
合約負債增加（減少）,-971879.0,-1096.0,1958940.0,2386347.0
應付票據增加（減少）,-151406.0,-1026879.0,-2433.0,-3720.0
應付帳款增加（減少）,-4873.0,-91456.0,-1025937.0,-87280.0
應付帳款－關係人增加（減少）,2169.0,34091.0,-155423.0,-119404.0
其他應付款增加（減少）,11094.0,1164.0,-40981.0,-110052.0
負債準備增加（減少）,-410062.0,25839.0,-3761.0,3753.0
其他流動負債增加（減少）,-2195128.0,263546.0,146403.0,241538.0
與營業活動相關之負債之淨變動合計,-2152614.0,-4752254.0,876808.0,2311182.0
與營業活動相關之資產及負債之淨變動合計,-2103286.0,-4725851.0,-6044969.0,-7746662.0
調整項目合計,-1135.0,-4650857.0,-5963977.0,-7612690.0
營運產生之現金流入（流出）,-2104421.0,-337942.0,-5996826.0,-7379621.0
退還（支付）之所得稅,,-4988799.0,-350572.0,-389033.0
營業活動之淨現金流入（流出）,0.0,,-6347398.0,-7768654.0
投資活動之現金流量,-526.0,0.0,,
處分待出售非流動資產,-47.0,-1058.0,0.0,0.0
取得不動產、廠房及設備,40.0,-138.0,-2842.0,-3090.0
處分不動產、廠房及設備,-533.0,39508.0,7.0,7.0
取得無形資產,,2051.0,-4874.0,-5360.0
處分投資性不動產,4326288.0,40363.0,39508.0,39507.0
其他非流動資產增加,-2450000.0,,0.0,0.0
收取之利息,1419700.0,8941916.0,2197.0,10431.0
收取之股利,-1519700.0,-4761900.0,33996.0,52666.0
投資活動之淨現金流入（流出）,-6448.0,3072100.0,,94161.0
籌資活動之現金流量,-6675.0,-3018200.0,12162016.0,
短期借款增加,-97933.0,2000000.0,-5937800.0,15893516.0
短期借款減少,-147490.0,-12843.0,4097200.0,-7347800.0
應付短期票券增加,1517742.0,-13406.0,-4417400.0,4972300.0
應付短期票券減少,-587212.0,-248685.0,2000000.0,-5358500.0
發行公司債,2178382.0,-797472.0,-2000000.0,2000000.0
償還公司債,1591170.0,5161510.0,-19208.0,-2000000.0
償還長期借款,1591170.0,213074.0,-20162.0,-25558.0
