會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,533421.0,548547.0,770059.0,989300.0
本期稅前淨利（淨損）,533421.0,548547.0,770059.0,989300.0
折舊費用,256144.0,518242.0,797073.0,1057893.0
攤銷費用,1430.0,2778.0,4181.0,5583.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-101.0,1372.0,4286.0,1512.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,330.0,2641.0,4292.0,3961.0
利息費用,51649.0,113786.0,182316.0,274775.0
利息收入,-7791.0,-15959.0,-24272.0,-39870.0
股利收入,9263.0,-16341.0,-16341.0,-16423.0
採用權益法認列之關聯企業及合資損失（利益）之份額,2196.0,34613.0,47275.0,56976.0
處分及報廢不動產、廠房及設備損失（利益）,234.0,4623.0,5701.0,7774.0
不動產、廠房及設備轉列費用數,0.0,8036.0,9208.0,10451.0
處分採用權益法之投資損失（利益）,-5150.0,0.0,0.0,0.0
其他項目,308204.0,0.0,69205.0,52122.0
收益費損項目合計,194551.0,51815.0,1082924.0,1414754.0
應收帳款（增加）減少,-868.0,705606.0,62276.0,310994.0
應收帳款－關係人（增加）減少,61020.0,570385.0,-13228.0,-6463.0
其他應收款（增加）減少,236898.0,-2246.0,58022.0,-229347.0
存貨（增加）減少,106077.0,69127.0,-1215160.0,-1884615.0
預付款項（增加）減少,-13724.0,-590500.0,111702.0,137621.0
其他流動資產（增加）減少,199602.0,63744.0,-10384.0,-33298.0
其他金融資產（增加）減少,-21706.0,-2676.0,354631.0,162030.0
取得合約之增額成本（增加）減少,761850.0,326047.0,-107466.0,-115431.0
與營業活動相關之資產之淨變動合計,184604.0,-64470.0,-759607.0,-1658509.0
合約負債增加（減少）,-378901.0,369411.0,946987.0,1243267.0
應付帳款增加（減少）,-323720.0,571625.0,-449623.0,-408614.0
其他應付款增加（減少）,-6669.0,-604618.0,-381448.0,-42908.0
其他流動負債增加（減少）,-4679.0,-489182.0,45324.0,49883.0
其他營業負債增加（減少）,-529365.0,11869.0,-26741.0,-26734.0
與營業活動相關之負債之淨變動合計,232485.0,-13397.0,134499.0,814894.0
與營業活動相關之資產及負債之淨變動合計,540689.0,-523703.0,-625108.0,-843615.0
調整項目合計,1074110.0,-154292.0,457816.0,571139.0
營運產生之現金流入（流出）,4287.0,551314.0,1227875.0,1560439.0
收取之利息,10824.0,1099861.0,13691.0,26103.0
收取之股利,-72739.0,8909.0,130341.0,130423.0
支付之利息,-75976.0,76889.0,-253357.0,-370960.0
退還（支付）之所得稅,940506.0,-157849.0,-98852.0,-123769.0
營業活動之淨現金流入（流出）,,-117667.0,1019698.0,1222236.0
投資活動之現金流量,0.0,910143.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,8000.0,,-30000.0,-30000.0
處分透過其他綜合損益按公允價值衡量之金融資產,-150000.0,0.0,37190.0,37190.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,0.0,37190.0,8000.0,8000.0
取得採用權益法之投資,-179485.0,8000.0,-150015.0,-150015.0
處分子公司,559.0,-150015.0,0.0,0.0
採用權益法之被投資公司減資退回股款,0.0,0.0,16432.0,16432.0
取得不動產、廠房及設備,549.0,16432.0,-616127.0,-654941.0
處分不動產、廠房及設備,-430894.0,-264271.0,4073.0,6650.0
取得無形資產,-751271.0,2906.0,-1481.0,-14190.0
其他金融資產增加,,0.0,538955.0,134766.0
其他非流動資產增加,3797799.0,546702.0,-763142.0,-968246.0
投資活動之淨現金流入（流出）,-2768376.0,-705396.0,-956115.0,-1614354.0
籌資活動之現金流量,39841.0,-508452.0,,
短期借款增加,1644717.0,,8587638.0,10520858.0
短期借款減少,900000.0,6630748.0,-6220454.0,-8127786.0
應付短期票券增加,-4602019.0,-5629501.0,-229827.0,30022.0
發行公司債,-49133.0,80056.0,1644717.0,1644717.0
舉借長期借款,1066.0,1644717.0,4050000.0,7375000.0
償還長期借款,-96.0,3000000.0,-8124238.0,-8707827.0
租賃本金償還,-1036201.0,-6718800.0,-145410.0,-193794.0
其他非流動負債增加,77503.0,-97169.0,2398.0,2704.0
發放現金股利,-769463.0,1198.0,-793618.0,-793618.0
非控制權益變動,5039645.0,-96.0,14904.0,7235.0
其他籌資活動,4270182.0,-311854.0,-314673.0,-357577.0
籌資活動之淨現金流入（流出）,4270182.0,-1400701.0,-1528563.0,1399934.0
