會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1104720.0,,1121976.0,100.0,1131650.0,100.0,4530172.0,100.0
營業成本合計,921863.0,,911603.0,81.25,953906.0,84.29,3813497.0,84.18
營業毛利（毛損）,182857.0,,210373.0,18.75,177744.0,15.71,716675.0,15.82
營業毛利（毛損）淨額,182857.0,,210373.0,18.75,177744.0,15.71,716675.0,15.82
營業費用,,,,,,,,
推銷費用,29729.0,,29461.0,2.63,29429.0,2.6,119454.0,2.64
管理費用,35344.0,,32605.0,2.91,31838.0,2.81,138745.0,3.06
預期信用減損損失（利益）,7732.0,,-130.0,-0.01,-5644.0,-0.5,2042.0,0.05
營業費用合計,72805.0,,61936.0,5.52,55623.0,4.92,260241.0,5.74
其他收益及費損淨額,,,,,,,,
其他收益及費損淨額,80.0,,0.0,0.0,0.0,0.0,-8959.0,-0.2
營業利益（損失）,110132.0,,148437.0,13.23,122121.0,10.79,447475.0,9.88
營業外收入及支出,,,,,,,,
其他收入,6457.0,,400.0,0.04,330.0,0.03,1591.0,0.04
其他利益及損失淨額,-3241.0,,3434.0,0.31,5520.0,0.49,20685.0,0.46
財務成本淨額,9052.0,,-2328.0,-0.21,-1797.0,-0.16,6603.0,0.15
營業外收入及支出合計,-5836.0,,7851.0,0.7,7370.0,0.65,31946.0,0.71
稅前淨利（淨損）,104296.0,,-6345.0,-0.57,-3317.0,-0.29,-3067.0,-0.07
所得稅費用（利益）合計,10687.0,,142092.0,12.66,118804.0,10.5,444408.0,9.81
繼續營業單位本期淨利（淨損）,93609.0,,7281.0,0.65,20229.0,1.79,52139.0,1.15
停業單位損益,,,134811.0,12.02,98575.0,8.71,392269.0,8.66
停業單位損益合計,0.0,,,,,,,
本期淨利（淨損）,93609.0,,0.0,0.0,0.0,0.0,0.0,0.0
其他綜合損益(淨額),,,134811.0,12.02,98575.0,8.71,392269.0,8.66
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-9863.0,,,,,,,
不重分類至損益之項目：,-9863.0,,5386.0,0.48,-2821.0,-0.25,2380.0,0.05
國外營運機構財務報表換算之兌換差額,253.0,,5386.0,0.48,-2821.0,-0.25,1997.0,0.04
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-345.0,,-337.0,-0.03,44.0,0.0,4377.0,0.1
後續可能重分類至損益之項目：,-92.0,,264.0,0.02,56.0,0.0,25.0,0.0
其他綜合損益（淨額）,-9955.0,,-73.0,-0.01,100.0,0.01,24.0,0.0
本期綜合損益總額,83654.0,,5313.0,0.47,-2721.0,-0.24,49.0,0.0
淨利（損）歸屬於：,,,140124.0,12.49,95854.0,8.47,4426.0,0.1
母公司業主（淨利∕損）,93609.0,,,,,,396695.0,8.76
非控制權益（淨利∕損）,0.0,,134811.0,12.02,98575.0,8.71,,
母公司業主（綜合損益）,83654.0,,0.0,0.0,0.0,0.0,392269.0,8.66
非控制權益（綜合損益）,0.0,,140124.0,12.49,95854.0,8.47,0.0,0.0
基本每股盈餘,,,0.0,0.0,0.0,0.0,396695.0,8.76
繼續營業單位淨利（淨損）,0.23,,,,,,0.0,0.0
基本每股盈餘,0.23,,0.33,,0.24,,,
稀釋每股盈餘,,,0.33,,,,0.97,
繼續營業單位淨利（淨損）,0.23,,,,0.24,,0.97,
稀釋每股盈餘,0.23,,0.33,,,,,
