會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,1183330.0,100.76,1137075.0,100.91,920114.0,101.05,3952245.0,100.86
銷貨退回,158.0,0.01,577.0,0.05,22.0,0.0,793.0,0.02
銷貨折讓,8729.0,0.74,9719.0,0.86,9541.0,1.05,32775.0,0.84
銷貨收入淨額,1174443.0,100.0,1126779.0,100.0,910551.0,100.0,3918677.0,100.0
營業收入合計,1174443.0,100.0,1126779.0,100.0,910551.0,100.0,3918677.0,100.0
銷貨成本,869182.0,74.01,824937.0,73.21,639148.0,70.19,2819216.0,71.94
營業成本合計,869182.0,74.01,824937.0,73.21,639148.0,70.19,2819216.0,71.94
營業毛利（毛損）,305261.0,25.99,301842.0,26.79,271403.0,29.81,1099461.0,28.06
營業毛利（毛損）淨額,305261.0,25.99,301842.0,26.79,271403.0,29.81,1099461.0,28.06
營業費用,,,,,,,,
推銷費用,30635.0,2.61,27176.0,2.41,25258.0,2.77,103075.0,2.63
管理費用,26811.0,2.28,29262.0,2.6,23845.0,2.62,104848.0,2.68
研究發展費用,42326.0,3.6,40143.0,3.56,37458.0,4.11,156903.0,4.0
營業費用合計,99772.0,8.5,96581.0,8.57,86561.0,9.51,777.0,0.02
營業利益（損失）,205489.0,17.5,205261.0,18.22,184842.0,20.3,365603.0,9.33
營業外收入及支出,,,,,,,733858.0,18.73
利息收入,1601.0,0.14,3325.0,0.3,8928.0,0.98,,
其他利益及損失淨額,51685.0,4.4,58026.0,5.15,121615.0,13.36,34263.0,0.87
營業外收入及支出合計,53286.0,4.54,61351.0,5.44,130543.0,14.34,163254.0,4.17
稅前淨利（淨損）,258775.0,22.03,266612.0,23.66,315385.0,34.64,197517.0,5.04
所得稅費用（利益）合計,51755.0,4.41,58145.0,5.16,63077.0,6.93,931375.0,23.77
繼續營業單位本期淨利（淨損）,207020.0,17.63,208467.0,18.5,252308.0,27.71,189322.0,4.83
本期淨利（淨損）,207020.0,17.63,208467.0,18.5,252308.0,27.71,742053.0,18.94
本期綜合損益總額,207020.0,17.63,208467.0,18.5,252308.0,27.71,742053.0,18.94
基本每股盈餘,,,,,,,,
基本每股盈餘,1.49,,1.5,,1.82,,21677.0,0.55
稀釋每股盈餘,,,,,,,0.0,0.0
稀釋每股盈餘,1.48,,1.5,,1.82,,21677.0,0.55
