會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,633693.0,11.9,649419.0,11.81,446987.0,8.37,361457.0,6.69
應收票據淨額,16183.0,0.3,0.0,0.0,11237.0,0.21,11388.0,0.21
應收帳款淨額,896767.0,16.84,10554.0,0.19,723853.0,13.55,515310.0,9.53
其他應收款淨額,10466.0,0.2,854465.0,15.54,12682.0,0.24,24726.0,0.46
本期所得稅資產,0.0,0.0,11922.0,0.22,684461.0,12.82,684243.0,12.66
存貨,812311.0,15.26,744804.0,13.54,2419301.0,45.3,2784380.0,51.5
其他流動資產,1940323.0,36.44,2232555.0,40.59,4298521.0,80.49,4381504.0,81.04
流動資產合計,4309743.0,80.95,4503719.0,81.89,,,,
非流動資產,,,,,65141.0,1.22,66424.0,1.23
透過其他綜合損益按公允價值衡量之金融資產－非流動,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0
不動產、廠房及設備,906752.0,17.03,910404.0,16.55,894991.0,16.76,879484.0,16.27
無形資產,17710.0,0.33,16640.0,0.3,16194.0,0.3,15272.0,0.28
遞延所得稅資產,55649.0,1.05,55649.0,1.01,55649.0,1.04,57269.0,1.06
其他非流動資產,34326.0,0.64,13431.0,0.24,10145.0,0.19,6731.0,0.12
非流動資產合計,1014447.0,19.05,996134.0,18.11,1042130.0,19.51,1025190.0,18.96
資產總額,5324190.0,100.0,5499853.0,100.0,5340651.0,100.0,5406694.0,100.0
流動負債,,,,,,,,
合約負債－流動,76188.0,1.43,71711.0,1.3,68157.0,1.28,59372.0,1.1
應付票據,6383.0,0.12,6408.0,0.12,6378.0,0.12,6632.0,0.12
應付帳款,258041.0,4.85,244122.0,4.44,168913.0,3.16,150306.0,2.78
其他應付款,317164.0,5.96,678992.0,12.35,348705.0,6.53,320899.0,5.94
本期所得稅負債,155666.0,2.92,109505.0,1.99,103828.0,1.94,109973.0,2.03
負債準備－流動,5928.0,0.11,6059.0,0.11,6539.0,0.12,5831.0,0.11
其他流動負債,3199.0,0.06,6283.0,0.11,9805.0,0.18,14133.0,0.26
流動負債合計,822569.0,15.45,1123080.0,20.42,712325.0,13.34,667146.0,12.34
非流動負債,,,,,,,,
其他非流動負債,31706.0,0.6,30917.0,0.56,30162.0,0.56,26708.0,0.49
非流動負債合計,31706.0,0.6,30917.0,0.56,30162.0,0.56,10893.0,0.2
負債總額,854275.0,16.05,1153997.0,20.98,742487.0,13.9,7848.0,0.15
股本,,,,,,,45449.0,0.84
普通股股本,1385706.0,26.03,1385706.0,25.2,1385706.0,25.95,712595.0,13.18
股本合計,1385706.0,26.03,1385706.0,25.2,1385706.0,25.95,,
資本公積,,,,,,,1385706.0,25.63
資本公積合計,26842.0,0.5,26886.0,0.49,26886.0,0.5,1385706.0,25.63
保留盈餘,,,,,,,,
保留盈餘合計,3057367.0,57.42,2933264.0,53.33,3185572.0,59.65,26886.0,0.5
其他權益,,,,,,,,
其他權益合計,0.0,0.0,0.0,0.0,0.0,0.0,3281507.0,60.69
權益總額,4469915.0,83.95,4345856.0,79.02,4598164.0,86.1,,
負債及權益總計,5324190.0,100.0,5499853.0,100.0,5340651.0,100.0,0.0,0.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,4694099.0,86.82
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,5406694.0,100.0
