會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-43193.0,-155204.0,1181.0,200056.0
本期稅前淨利（淨損）,-43193.0,-155204.0,1181.0,200056.0
折舊費用,51489.0,103070.0,154940.0,207750.0
攤銷費用,24.0,48.0,84.0,132.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,279987.0,541910.0,674742.0,587827.0
利息費用,5145.0,12026.0,22863.0,35509.0
利息收入,211.0,-43.0,-45.0,-386.0
股利收入,-103.0,-4761.0,-280359.0,-280590.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-45908.0,325.0,325.0,325.0
處分及報廢不動產、廠房及設備損失（利益）,78.0,-103.0,-1124.0,-1182.0
處分投資性不動產損失（利益）,1460.0,-95491.0,-150166.0,-150166.0
處分投資損失（利益）,292383.0,-94.0,396.0,411.0
處分採用權益法之投資損失（利益）,-51427.0,7781.0,-370.0,-370.0
其他項目,40910.0,564668.0,1682.0,-62.0
收益費損項目合計,-130082.0,12505.0,422968.0,399198.0
合約資產（增加）減少,17401.0,36380.0,9927.0,18622.0
應收票據（增加）減少,-241150.0,-135141.0,19927.0,23465.0
應收帳款（增加）減少,3014.0,21448.0,-25558.0,-167046.0
其他應收款（增加）減少,-361334.0,-584896.0,-8703.0,-3903.0
存貨（增加）減少,-21885.0,-40812.0,-445792.0,-525189.0
其他流動資產（增加）減少,-464.0,-690516.0,-39633.0,-18419.0
與營業活動相關之資產之淨變動合計,142078.0,-30762.0,-489832.0,-672470.0
合約負債增加（減少）,-101.0,12375.0,-43339.0,-25895.0
應付票據增加（減少）,-85160.0,248713.0,1683.0,-1362.0
應付帳款增加（減少）,37221.0,-105.0,-105.0,-1172.0
應付帳款－關係人增加（減少）,-20055.0,-100149.0,28901.0,4.0
其他應付款增加（減少）,51634.0,641.0,-80601.0,-89712.0
其他流動負債增加（減少）,-309700.0,-21415.0,1650.0,-9497.0
淨確定福利負債增加(減少),-17317.0,109298.0,-23592.0,-25507.0
與營業活動相關之負債之淨變動合計,-60510.0,-581218.0,-115403.0,-153141.0
與營業活動相關之資產及負債之淨變動合計,-3936.0,-16550.0,-605235.0,-825611.0
調整項目合計,-64446.0,-171754.0,-182267.0,-426413.0
營運產生之現金流入（流出）,,43.0,-181086.0,-226357.0
收取之利息,7262.0,-8994.0,45.0,361.0
收取之股利,-25991.0,-147429.0,280128.0,280359.0
支付之利息,103.0,-328134.0,-16541.0,-21911.0
退還（支付）之所得稅,0.0,,-193895.0,-193906.0
營業活動之淨現金流入（流出）,28397.0,148.0,-111349.0,-161454.0
投資活動之現金流量,0.0,-35826.0,,
處分透過其他綜合損益按公允價值衡量之金融資產,62792.0,80363.0,148.0,148.0
取得按攤銷後成本衡量之金融資產,-8441.0,11190.0,-47457.0,-2900.0
取得透過損益按公允價值衡量之金融資產,0.0,-76562.0,113710.0,-47457.0
處分透過損益按公允價值衡量之金融資產,64122.0,103.0,11190.0,119587.0
處分採用權益法之投資,,0.0,-122222.0,11190.0
取得不動產、廠房及設備,346203.0,18548.0,1199.0,-226668.0
處分不動產、廠房及設備,-348130.0,0.0,-6545.0,1280.0
存出保證金增加,0.0,129104.0,-245.0,-2236.0
取得無形資產,-534.0,-2147.0,0.0,-244.0
取得投資性不動產,-18495.0,0.0,201192.0,0.0
處分投資性不動產,-20956.0,124921.0,-2148.0,201192.0
預付設備款增加,-21280.0,,0.0,0.0
其他投資活動,353381.0,620222.0,148822.0,0.0
投資活動之淨現金流入（流出）,332101.0,-342364.0,,53892.0
籌資活動之現金流量,332101.0,0.0,1335286.0,
