會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,332101.0,2.43,409596.0,2.98,532353.0,3.94,179163.0,1.33
透過損益按公允價值衡量之金融資產－流動,878581.0,6.43,752886.0,5.48,722757.0,5.35,739994.0,5.47
合約資產－流動,228236.0,1.67,164304.0,1.2,166882.0,1.24,2900.0,0.02
應收票據淨額,23443.0,0.17,27973.0,0.2,44426.0,0.33,158187.0,1.17
應收帳款淨額,1556336.0,11.4,1561395.0,11.36,1451812.0,10.75,40888.0,0.3
其他應收款淨額,31618.0,0.23,27297.0,0.2,79398.0,0.59,1593300.0,11.78
存貨,3984558.0,29.18,4328304.0,31.48,4189200.0,31.01,68526.0,0.51
其他流動資產,42417.0,0.31,86243.0,0.63,85064.0,0.63,4268597.0,31.57
流動資產合計,7077290.0,51.83,7357998.0,53.52,7271892.0,53.82,63850.0,0.47
非流動資產,,,,,,,7115405.0,52.63
透過損益按公允價值衡量之金融資產－非流動,1917429.0,14.04,1761970.0,12.82,1632686.0,12.08,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,69940.0,0.51,68697.0,0.5,71337.0,0.53,1698220.0,12.56
採用權益法之投資,10933.0,0.08,0.0,0.0,0.0,0.0,73263.0,0.54
不動產、廠房及設備,3124271.0,22.88,3133538.0,22.79,3134314.0,23.2,0.0,0.0
使用權資產,291203.0,2.13,285493.0,2.08,279783.0,2.07,3203094.0,23.69
投資性不動產淨額,1093627.0,8.01,1075331.0,7.82,1056743.0,7.82,274073.0,2.03
無形資產,421.0,0.0,397.0,0.0,606.0,0.0,1055729.0,7.81
遞延所得稅資產,38232.0,0.28,38160.0,0.28,38160.0,0.28,557.0,0.0
其他非流動資產,32102.0,0.24,25808.0,0.19,25809.0,0.19,58191.0,0.43
非流動資產合計,6578158.0,48.17,6389394.0,46.48,6239438.0,46.18,41629.0,0.31
資產總額,13655448.0,100.0,13747392.0,100.0,13511330.0,100.0,6404756.0,47.37
流動負債,,,,,,,13520161.0,100.0
短期借款,1942331.0,14.22,2216350.0,16.12,2931414.0,21.7,,
應付短期票券,652834.0,4.78,659753.0,4.8,874552.0,6.47,2951392.0,21.83
合約負債－流動,53946.0,0.4,45069.0,0.33,32492.0,0.24,619329.0,4.58
應付票據,9698.0,0.07,22537.0,0.16,11845.0,0.09,49936.0,0.37
應付帳款,588552.0,4.31,695187.0,5.06,475375.0,3.52,8800.0,0.07
應付帳款－關係人,4.0,0.0,0.0,0.0,0.0,0.0,445302.0,3.29
其他應付款,214224.0,1.57,1156718.0,8.41,224645.0,1.66,109.0,0.0
本期所得稅負債,184696.0,1.35,64178.0,0.47,53386.0,0.4,255651.0,1.89
租賃負債－流動,16241.0,0.12,16299.0,0.12,16359.0,0.12,86127.0,0.64
其他流動負債,60336.0,0.44,30077.0,0.22,24987.0,0.18,16418.0,0.12
流動負債合計,3722862.0,27.26,4906168.0,35.69,4645055.0,34.38,12096.0,0.09
非流動負債,,,,,,,4445160.0,32.88
遞延所得稅負債,786256.0,5.76,786256.0,5.72,786256.0,5.82,,
租賃負債－非流動,195136.0,1.43,195849.0,1.42,196561.0,1.45,791530.0,5.85
其他非流動負債,27240.0,0.2,24414.0,0.18,22467.0,0.17,197273.0,1.46
非流動負債合計,1008632.0,7.39,1006519.0,7.32,1005284.0,7.44,4705.0,0.03
負債總額,4731494.0,34.65,5912687.0,43.01,5650339.0,41.82,993508.0,7.35
歸屬於母公司業主之權益,,,,,,,5438668.0,40.23
股本,,,,,,,,
普通股股本,6327735.0,46.34,6327735.0,46.03,6327735.0,46.83,,
股本合計,6327735.0,46.34,6327735.0,46.03,6327735.0,46.83,6327735.0,46.8
資本公積,,,,,,,6327735.0,46.8
資本公積合計,115333.0,0.84,115333.0,0.84,238719.0,1.77,,
保留盈餘,,,,,,,238719.0,1.77
法定盈餘公積,96845.0,0.71,234075.0,1.7,234075.0,1.73,,
特別盈餘公積,884911.0,6.48,884911.0,6.44,884911.0,6.55,234075.0,1.73
未分配盈餘（或待彌補虧損）,1284521.0,9.41,63281.0,0.46,75638.0,0.56,884911.0,6.55
保留盈餘合計,2266277.0,16.6,1182267.0,8.6,1194624.0,8.84,271525.0,2.01
其他權益,,,,,,,1390511.0,10.28
其他權益合計,-28311.0,-0.21,-29254.0,-0.21,-26611.0,-0.2,,
庫藏股票,-968671.0,-7.09,-968671.0,-7.05,-968671.0,-7.17,-24684.0,-0.18
歸屬於母公司業主之權益合計,7712363.0,56.48,6627410.0,48.21,6765796.0,50.07,-24684.0,-0.18
非控制權益,1211591.0,8.87,1207295.0,8.78,1095195.0,8.11,-968671.0,-7.16
權益總額,8923954.0,65.35,7834705.0,56.99,7860991.0,58.18,6963610.0,51.51
負債及權益總計,13655448.0,100.0,13747392.0,100.0,13511330.0,100.0,1117883.0,8.27
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,8081493.0,59.77
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,208563824.0,,208563824.0,,208563824.0,,13520161.0,100.0
