會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,465975.0,976700.0,1489519.0,1768288.0
本期稅前淨利（淨損）,465975.0,976700.0,1489519.0,1768288.0
折舊費用,291863.0,580711.0,849147.0,1112078.0
攤銷費用,7412.0,13014.0,19215.0,26739.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,21011.0,34806.0,21052.0,7548.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,1261.0,1261.0,1261.0,1261.0
利息費用,5748.0,12061.0,18656.0,25909.0
利息收入,-970.0,-2526.0,-3967.0,-11102.0
股利收入,2083.0,4136.0,-54660.0,-54660.0
股份基礎給付酬勞成本,-12958.0,-33494.0,6000.0,6986.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-5771.0,-5987.0,-33955.0,-30567.0
處分及報廢不動產、廠房及設備損失（利益）,-54271.0,0.0,-20230.0,-20498.0
處分投資性不動產損失（利益）,1929.0,-55513.0,0.0,0.0
處分待出售非流動資產損失（利益）,257337.0,0.0,-51624.0,-52164.0
處分採用權益法之投資損失（利益）,10146.0,5842.0,0.0,0.0
其他項目,146.0,554311.0,22547.0,15013.0
收益費損項目合計,108168.0,-24518.0,773442.0,1026543.0
合約資產（增加）減少,153297.0,146.0,64969.0,23842.0
應收票據（增加）減少,17600.0,-443135.0,146.0,-9.0
應收帳款（增加）減少,51658.0,140542.0,-156134.0,-131822.0
應收帳款－關係人（增加）減少,-32304.0,32383.0,140974.0,458010.0
其他應收款（增加）減少,2961.0,50725.0,-3175.0,18831.0
其他應收款－關係人（增加）減少,-59.0,-119170.0,60118.0,62813.0
存貨（增加）減少,598.0,2487.0,-99117.0,4761.0
預付款項（增加）減少,312211.0,-5990.0,-2877.0,1028.0
其他流動資產（增加）減少,293.0,894.0,-4466.0,-7655.0
其他營業資產（增加）減少,0.0,-365636.0,1181.0,1355.0
與營業活動相關之資產之淨變動合計,-112260.0,-4078.0,1619.0,431154.0
合約負債增加（減少）,-9653.0,0.0,1920.0,-11165.0
應付票據增加（減少）,-377742.0,148350.0,0.0,0.0
應付帳款增加（減少）,406.0,-326.0,-171573.0,-192238.0
應付帳款－關係人增加（減少）,707.0,7906.0,396.0,-9.0
其他應付款增加（減少）,1564.0,8736.0,-224925.0,-105070.0
其他應付款－關係人增加（減少）,-148084.0,2207.0,29279.0,14491.0
負債準備增加（減少）,-644769.0,14665.0,3425.0,4083.0
其他流動負債增加（減少）,-332558.0,-159396.0,31021.0,-2664.0
淨確定福利負債增加(減少),-75221.0,18064.0,-170131.0,-181082.0
與營業活動相關之負債之淨變動合計,390754.0,-347572.0,-500588.0,-473654.0
與營業活動相關之資產及負債之淨變動合計,888.0,206739.0,-498969.0,-42500.0
調整項目合計,391642.0,1183439.0,274473.0,984043.0
營運產生之現金流入（流出）,,2380.0,1763992.0,2752331.0
收取之利息,-160327.0,1185819.0,3870.0,10642.0
退還（支付）之所得稅,11465.0,,1767862.0,4982.0
營業活動之淨現金流入（流出）,412744.0,-315754.0,,2767955.0
投資活動之現金流量,-494302.0,22082.0,-689654.0,
取得透過其他綜合損益按公允價值衡量之金融資產,6756.0,11465.0,0.0,-801062.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,22082.0,0.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,20024.0,422188.0,11465.0,22082.0
取得按攤銷後成本衡量之金融資產,-7645.0,-762795.0,0.0,-229395.0
處分按攤銷後成本衡量之金融資產,0.0,6956.0,956393.0,0.0
處分採用權益法之投資,87383.0,20778.0,-938808.0,0.0
處分待出售非流動資產,-123902.0,-13765.0,31519.0,964396.0
取得不動產、廠房及設備,,89382.0,152434.0,-1092284.0
處分不動產、廠房及設備,806717.0,-519463.0,-22827.0,31774.0
存出保證金減少,-469577.0,,54660.0,138851.0
其他應收款－關係人減少,-50000.0,1521527.0,92292.0,93400.0
取得無形資產,205262.0,-1353701.0,-330444.0,-41170.0
收取之股利,-302694.0,-50000.0,,54660.0
投資活動之淨現金流入（流出）,-1972.0,305262.0,1571958.0,-858748.0
籌資活動之現金流量,-9074.0,-302694.0,-1472073.0,
短期借款增加,-2961.0,-7427.0,-50000.0,1621958.0
短期借款減少,175701.0,-17931.0,458262.0,-1922195.0
應付短期票券增加,7587.0,-4807.0,-362694.0,0.0
應付短期票券減少,451028.0,90229.0,0.0,-50011.0
舉借長期借款,2723171.0,-13501.0,-14698.0,863262.0
償還長期借款,3174199.0,743084.0,-26802.0,-362694.0
存入保證金增加,3174199.0,2723171.0,-733916.0,0.0
