會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,651402.0,,725302.0,100.0,738527.0,100.0,2911583.0,100.0
營業成本合計,588712.0,,646876.0,89.19,630635.0,85.39,2545152.0,87.41
營業毛利（毛損）,62690.0,,78426.0,10.81,107892.0,14.61,366431.0,12.59
營業毛利（毛損）淨額,62690.0,,78426.0,10.81,107892.0,14.61,366431.0,12.59
營業費用,,,,,,,,
推銷費用,11304.0,,11374.0,1.57,10597.0,1.43,43836.0,1.51
管理費用,107838.0,,110090.0,15.18,124244.0,16.82,469151.0,16.11
預期信用減損損失（利益）,-210.0,,569.0,0.08,-244.0,-0.03,968.0,0.03
營業費用合計,118932.0,,122033.0,16.83,134597.0,18.23,513955.0,17.65
營業利益（損失）,-56242.0,,-43607.0,-6.01,-26705.0,-3.62,-147524.0,-5.07
營業外收入及支出,,,,,,,,
利息收入,36599.0,,38328.0,5.28,42616.0,5.77,161666.0,5.55
其他收入,14442.0,,22642.0,3.12,211583.0,28.65,279095.0,9.59
其他利益及損失淨額,48010.0,,-36137.0,-4.98,-70164.0,-9.5,-145274.0,-4.99
財務成本淨額,48165.0,,52486.0,7.24,51278.0,6.94,203719.0,7.0
採用權益法認列之關聯企業及合資損益之份額淨額,30827.0,,63497.0,8.75,26134.0,3.54,138523.0,4.76
營業外收入及支出合計,81713.0,,35844.0,4.94,158891.0,21.51,230291.0,7.91
稅前淨利（淨損）,25471.0,,-7763.0,-1.07,132186.0,17.9,82767.0,2.84
所得稅費用（利益）合計,-412.0,,-7843.0,-1.08,10608.0,1.44,-13271.0,-0.46
繼續營業單位本期淨利（淨損）,25883.0,,80.0,0.01,121578.0,16.46,96038.0,3.3
本期淨利（淨損）,25883.0,,80.0,0.01,121578.0,16.46,96038.0,3.3
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,955109.0,,616288.0,84.97,-1621849.0,-219.61,-2805.0,-0.1
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,32675.0,,40378.0,5.57,-68539.0,-9.28,483881.0,16.62
不重分類至損益之項目：,987784.0,,656666.0,90.54,-1690388.0,-228.89,22883.0,0.79
國外營運機構財務報表換算之兌換差額,-12419.0,,-13598.0,-1.87,145752.0,19.74,-561.0,-0.02
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-187.0,,82.0,0.01,1871.0,0.25,504520.0,17.33
與可能重分類之項目相關之所得稅,-4136.0,,-6199.0,-0.85,36199.0,4.9,-38897.0,-1.34
後續可能重分類至損益之項目：,-8470.0,,-7317.0,-1.01,111424.0,15.09,3395.0,0.12
其他綜合損益（淨額）,979314.0,,649349.0,89.53,-1578964.0,-213.8,-12632.0,-0.43
本期綜合損益總額,1005197.0,,649429.0,89.54,-1457386.0,-197.34,-22870.0,-0.79
淨利（損）歸屬於：,,,,,,,481650.0,16.54
母公司業主（淨利∕損）,19993.0,,-1999.0,-0.28,117448.0,15.9,577688.0,19.84
非控制權益（淨利∕損）,5890.0,,2079.0,0.29,4130.0,0.56,,
母公司業主（綜合損益）,963251.0,,624379.0,86.09,-1404038.0,-190.11,81082.0,2.78
非控制權益（綜合損益）,41946.0,,25050.0,3.45,-53348.0,-7.22,14956.0,0.51
基本每股盈餘,,,,,,,547705.0,18.81
繼續營業單位淨利（淨損）,0.03,,0.0,,0.18,,29983.0,1.03
基本每股盈餘,0.03,,0.0,,0.18,,,
稀釋每股盈餘,,,,,,,0.12,
繼續營業單位淨利（淨損）,0.03,,0.0,,0.18,,0.12,
稀釋每股盈餘,0.03,,0.0,,0.18,,,
