會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-45337.0,-244049.0,-39440.0,260278.0
本期稅前淨利（淨損）,-45337.0,-244049.0,-39440.0,260278.0
折舊費用,375938.0,751936.0,1132831.0,1524397.0
攤銷費用,36448.0,66645.0,93497.0,121750.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-9758.0,2113.0,8375.0,44042.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,4456.0,5384.0,3461.0,1276.0
利息費用,52182.0,97942.0,153344.0,196576.0
利息收入,-8624.0,-17373.0,-23543.0,-33196.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-74043.0,-73932.0,-76941.0,-105940.0
處分及報廢不動產、廠房及設備損失（利益）,-304.0,17327.0,16379.0,-4669.0
處分投資損失（利益）,41310.0,0.0,0.0,-308508.0
非金融資產減損損失,-1192.0,6089.0,-9033.0,0.0
未實現外幣兌換損失（利益）,416413.0,-2395.0,-3593.0,158628.0
其他項目,-454090.0,853736.0,1294777.0,-4779.0
收益費損項目合計,1042698.0,0.0,0.0,1589577.0
強制透過損益按公允價值衡量之金融資產（增加）減少,460.0,421295.0,430652.0,6195.0
應收票據（增加）減少,-15352.0,395504.0,-590237.0,461747.0
應收帳款（增加）減少,17.0,-18365.0,-5371.0,-1027805.0
其他應收款（增加）減少,-220999.0,45.0,33.0,-39009.0
其他應收款－關係人（增加）減少,-261018.0,-1023397.0,-1362616.0,57.0
存貨（增加）減少,-36061.0,47928.0,72167.0,-493479.0
預付款項（增加）減少,13253.0,-7547.0,-51182.0,-185138.0
其他流動資產（增加）減少,68908.0,11212.0,967.0,10786.0
其他營業資產（增加）減少,30644.0,-173325.0,-1505587.0,-71810.0
與營業活動相關之資產之淨變動合計,175202.0,87963.0,136253.0,-1338456.0
合約負債增加（減少）,-48554.0,-14901.0,-292564.0,-378720.0
應付票據增加（減少）,-237644.0,-85618.0,-109131.0,1003074.0
應付票據－關係人增加（減少）,-31772.0,-146351.0,1299806.0,-69942.0
應付帳款增加（減少）,-73616.0,-101851.0,-52241.0,197418.0
應付帳款－關係人增加（減少）,301.0,-17377.0,125502.0,-123217.0
其他應付款增加（減少）,-11416.0,1998.0,3569.0,95734.0
其他應付款－關係人增加（減少）,-2431.0,-7686.0,-27971.0,11791.0
其他流動負債增加（減少）,-199286.0,-3969.0,-3600.0,-36788.0
其他營業負債增加（減少）,-130378.0,-287792.0,1079623.0,-3608.0
與營業活動相關之負債之淨變動合計,286035.0,-461117.0,-425964.0,695742.0
與營業活動相關之資產及負債之淨變動合計,240698.0,392619.0,868813.0,-642714.0
調整項目合計,8624.0,148570.0,829373.0,946863.0
營運產生之現金流入（流出）,-50530.0,17373.0,23543.0,1207141.0
收取之利息,-47512.0,-83958.0,-131954.0,33196.0
支付之利息,151280.0,-51790.0,-57812.0,-165660.0
退還（支付）之所得稅,,30195.0,663150.0,-77929.0
營業活動之淨現金流入（流出）,-1405.0,,,996748.0
投資活動之現金流量,0.0,-117365.0,-125736.0,
取得按攤銷後成本衡量之金融資產,-429887.0,0.0,0.0,-166035.0
處分按攤銷後成本衡量之金融資產,3103.0,-817812.0,-1291212.0,0.0
處分採用權益法之投資,0.0,102581.0,116148.0,661011.0
對子公司之收購（扣除所取得之現金）,237221.0,394252.0,0.0,-19811.0
取得不動產、廠房及設備,-14594.0,-20862.0,185464.0,-1720664.0
處分不動產、廠房及設備,0.0,0.0,-24493.0,207282.0
存出保證金增加,-7202.0,69874.0,-163597.0,-272315.0
取得無形資產,-212764.0,-13977.0,69874.0,-30954.0
取得使用權資產,,-403309.0,-21835.0,0.0
收取之股利,-303196.0,,-1255387.0,75082.0
其他投資活動,767340.0,-263447.0,,-29676.0
投資活動之淨現金流入（流出）,-647419.0,859420.0,260893.0,-1296080.0
籌資活動之現金流量,-32051.0,-778458.0,0.0,
短期借款減少,-215326.0,-74914.0,0.0,-451791.0
發行公司債,335460.0,-9670.0,1346720.0,0.0
償還公司債,58650.0,-267069.0,-1201116.0,0.0
舉借長期借款,3387938.0,34284.0,-95475.0,3353896.0
償還長期借款,3446588.0,-605899.0,-295331.0,-2219729.0
其他借款減少,3446588.0,3387938.0,-9670.0,0.0
