會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,24805841.0,16.51,24548954.0,16.54,21144912.0,14.34,21735562.0,14.9
透過損益按公允價值衡量之金融資產－流動,101288.0,0.07,51837.0,0.03,18084.0,0.01,0.0,0.0
透過其他綜合損益按公允價值衡量之金融資產－流動,21336.0,0.01,18739.0,0.01,18126.0,0.01,17838.0,0.01
按攤銷後成本衡量之金融資產－流動,404644.0,0.27,474106.0,0.32,311607.0,0.21,175509.0,0.12
應收票據淨額,3060734.0,2.04,2387342.0,1.61,3443017.0,2.34,3436147.0,2.36
應收帳款淨額,9856878.0,6.56,10133319.0,6.83,10851064.0,7.36,9539894.0,6.54
應收帳款－關係人淨額,39327.0,0.03,74908.0,0.05,64343.0,0.04,72535.0,0.05
存貨,20646318.0,13.74,21296274.0,14.35,21092592.0,14.31,20983551.0,14.38
預付款項,1055734.0,0.7,1256036.0,0.85,1009505.0,0.68,920364.0,0.63
其他流動資產,448863.0,0.3,214110.0,0.14,193712.0,0.13,270462.0,0.19
流動資產合計,60440963.0,40.22,60455625.0,40.74,58146962.0,39.44,57151862.0,39.18
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,58187.0,0.04,58187.0,0.04,58187.0,0.04,58187.0,0.04
按攤銷後成本衡量之金融資產－非流動,243836.0,0.16,1020410.0,0.69,3311587.0,2.25,5265868.0,3.61
採用權益法之投資,183153.0,0.12,178433.0,0.12,182441.0,0.12,199626.0,0.14
不動產、廠房及設備,81769837.0,54.42,79077652.0,53.29,78228269.0,53.07,75517186.0,51.77
使用權資產,5027740.0,3.35,4938222.0,3.33,5007608.0,3.4,4804923.0,3.29
投資性不動產淨額,508087.0,0.34,498886.0,0.34,494513.0,0.34,485621.0,0.33
遞延所得稅資產,1606384.0,1.07,1800699.0,1.21,1623156.0,1.1,1943206.0,1.33
其他非流動資產,422933.0,0.28,355885.0,0.24,366967.0,0.25,457140.0,0.31
非流動資產合計,89820157.0,59.78,87928374.0,59.26,89272728.0,60.56,88731757.0,60.82
資產總額,150261120.0,100.0,148383999.0,100.0,147419690.0,100.0,145883619.0,100.0
流動負債,,,,,,,,
短期借款,6609472.0,4.4,5581329.0,3.76,6742557.0,4.57,6194746.0,4.25
合約負債－流動,831563.0,0.55,0.0,0.0,0.0,0.0,554322.0,0.38
應付票據,386999.0,0.26,685627.0,0.46,714602.0,0.48,169724.0,0.12
應付帳款,7899338.0,5.26,283901.0,0.19,163126.0,0.11,7163658.0,4.91
其他應付款,4888997.0,3.25,7689407.0,5.18,7564335.0,5.13,4973035.0,3.41
本期所得稅負債,1189644.0,0.79,9012692.0,6.07,5155218.0,3.5,1492843.0,1.02
租賃負債－流動,176193.0,0.12,946731.0,0.64,1366901.0,0.93,154715.0,0.11
其他流動負債,8970511.0,5.97,170947.0,0.12,169488.0,0.11,8267910.0,5.67
流動負債合計,30952717.0,20.6,9813148.0,6.61,9295807.0,6.31,28970953.0,19.86
非流動負債,,,34183782.0,23.04,31172034.0,21.15,,
應付公司債,10500000.0,6.99,,,,,8000000.0,5.48
長期借款,19264731.0,12.82,10500000.0,7.08,8000000.0,5.43,20768740.0,14.24
負債準備－非流動,176345.0,0.12,17902964.0,12.07,20385573.0,13.83,192478.0,0.13
遞延所得稅負債,1087476.0,0.72,182127.0,0.12,193877.0,0.13,868236.0,0.6
租賃負債－非流動,348629.0,0.23,1005606.0,0.68,883650.0,0.6,279190.0,0.19
其他非流動負債,2601227.0,1.73,325867.0,0.22,311202.0,0.21,2417207.0,1.66
非流動負債合計,33978408.0,22.61,2544255.0,1.71,2563416.0,1.74,32525851.0,22.3
負債總額,64931125.0,43.21,32460819.0,21.88,32337718.0,21.94,61496804.0,42.15
歸屬於母公司業主之權益,,,66644601.0,44.91,63509752.0,43.08,,
股本,,,,,,,,
普通股股本,32414155.0,21.57,,,,,32414155.0,22.22
股本合計,32414155.0,21.57,32414155.0,21.84,32414155.0,21.99,32414155.0,22.22
資本公積,,,32414155.0,21.84,32414155.0,21.99,,
資本公積－庫藏股票交易,9772.0,0.01,,,,,9772.0,0.01
資本公積－處分資產增益,42804.0,0.03,9772.0,0.01,9772.0,0.01,42804.0,0.03
資本公積－受贈資產,15194.0,0.01,42804.0,0.03,42804.0,0.03,15181.0,0.01
資本公積合計,67770.0,0.05,15194.0,0.01,15194.0,0.01,67757.0,0.05
保留盈餘,,,67770.0,0.05,67770.0,0.05,,
法定盈餘公積,16132580.0,10.74,,,,,16665921.0,11.42
特別盈餘公積,6611296.0,4.4,16665921.0,11.23,16665921.0,11.31,7588138.0,5.2
未分配盈餘（或待彌補虧損）,34655158.0,23.06,7588138.0,5.11,7588138.0,5.15,32946205.0,22.58
保留盈餘合計,57399034.0,38.2,30403253.0,20.49,31913556.0,21.65,57200264.0,39.21
其他權益,,,54657312.0,36.84,56167615.0,38.1,,
國外營運機構財務報表換算之兌換差額,-5145452.0,-3.42,,,,,-5880150.0,-4.03
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,12671.0,0.01,-5992692.0,-4.04,-5330712.0,-3.62,9173.0,0.01
確定福利計畫再衡量數,0.0,0.0,10074.0,0.01,9461.0,0.01,0.0,0.0
其他權益合計,-5132781.0,-3.42,-5982618.0,-4.03,0.0,0.0,-5870977.0,-4.02
歸屬於母公司業主之權益合計,84748178.0,56.4,81156619.0,54.69,-5321251.0,-3.61,83811199.0,57.45
非控制權益,581817.0,0.39,582779.0,0.39,83328289.0,56.52,575616.0,0.39
權益總額,85329995.0,56.79,81739398.0,55.09,581649.0,0.39,84386815.0,57.85
