會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1851066.0,3582945.0,5724505.0,6970676.0
本期稅前淨利（淨損）,1851066.0,3582945.0,5724505.0,6970676.0
折舊費用,2684973.0,5368920.0,8019180.0,10625646.0
攤銷費用,25628.0,52627.0,73511.0,96268.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,990.0,-1834.0,65.0,18961.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-96083.0,-205927.0,-232916.0,-244478.0
利息費用,126374.0,281856.0,499717.0,779988.0
利息收入,-58725.0,-139859.0,-245235.0,-375404.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-2736.0,-8016.0,-12025.0,-26362.0
處分及報廢不動產、廠房及設備損失（利益）,31640.0,64599.0,80677.0,96069.0
其他項目,178204.0,721253.0,1069417.0,756646.0
收益費損項目合計,-43553.0,-87502.0,-131386.0,11727334.0
強制透過損益按公允價值衡量之金融資產（增加）減少,2846712.0,6046117.0,9121005.0,262126.0
應收票據（增加）減少,12443.0,171738.0,232480.0,-556969.0
應收帳款（增加）減少,-181556.0,491836.0,-563839.0,-462120.0
應收帳款－關係人（增加）減少,-762087.0,-1034662.0,-1755402.0,-32709.0
存貨（增加）減少,499.0,-35082.0,-24517.0,46012.0
預付款項（增加）減少,349338.0,-381944.0,202740.0,36678.0
其他流動資產（增加）減少,-83732.0,-108619.0,-16089.0,150164.0
其他營業資產（增加）減少,-87784.0,163317.0,199392.0,38566.0
與營業活動相關之資產之淨變動合計,38039.0,101217.0,92256.0,-518252.0
合約負債增加（減少）,-714840.0,-632199.0,-1632979.0,-493252.0
應付票據增加（減少）,-216011.0,-361947.0,-332972.0,-150304.0
應付帳款增加（減少）,66971.0,-36127.0,-156902.0,-372825.0
其他應付款增加（減少）,362855.0,152924.0,27852.0,-339419.0
其他流動負債增加（減少）,-592545.0,-319540.0,-224230.0,-41432.0
淨確定福利負債增加(減少),-32391.0,31262.0,-81820.0,-21987.0
其他營業負債增加（減少）,-16291.0,-7763.0,-4373.0,-4076.0
與營業活動相關之負債之淨變動合計,-1354.0,-2243.0,-3158.0,-1423295.0
與營業活動相關之資產及負債之淨變動合計,-428766.0,-543434.0,-775603.0,-1941547.0
調整項目合計,-1143606.0,-1175633.0,-2408582.0,9785787.0
營運產生之現金流入（流出）,1703106.0,4870484.0,6712423.0,16756463.0
收取之利息,3554172.0,8453429.0,12436928.0,303033.0
收取之股利,45901.0,120687.0,210386.0,10000.0
支付之利息,-92435.0,-209738.0,0.0,-737825.0
退還（支付）之所得稅,-229308.0,-1278782.0,-498056.0,-1807018.0
營業活動之淨現金流入（流出）,3278330.0,7085596.0,-1439570.0,14524653.0
投資活動之現金流量,,,10709688.0,
取得按攤銷後成本衡量之金融資產,-511532.0,-1476933.0,,-3826973.0
處分按攤銷後成本衡量之金融資產,4396.0,130378.0,-3605210.0,517966.0
取得不動產、廠房及設備,-786283.0,-1659540.0,136526.0,-3260840.0
處分不動產、廠房及設備,40263.0,85837.0,-2451516.0,135896.0
存出保證金增加,18643.0,19117.0,89161.0,-10202.0
取得無形資產,-9003.0,-16186.0,17257.0,-61696.0
其他投資活動,-2266.0,-4335.0,-29756.0,98369.0
投資活動之淨現金流入（流出）,-1245782.0,-2921662.0,20476.0,-6407480.0
籌資活動之現金流量,,,-5823062.0,
短期借款增加,3005177.0,3862747.0,,12597829.0
短期借款減少,-5899619.0,-7852332.0,7926793.0,-15729537.0
發行公司債,795268.0,879188.0,-10734773.0,0.0
償還公司債,-1520414.0,-2611753.0,0.0,-6000000.0
舉借長期借款,8264.0,13170.0,-6000000.0,14094890.0
償還長期借款,0.0,0.0,8623772.0,-11251607.0
存入保證金增加,-59194.0,-26559.0,-5684396.0,20094.0
存入保證金減少,-3670518.0,-102408.0,32707.0,0.0
其他應付款－關係人增加,515984.0,-5837947.0,0.0,-176877.0
租賃本金償還,-1121986.0,295140.0,-26568.0,-188920.0
發放現金股利,25927827.0,-1378873.0,-145588.0,-3889699.0
其他籌資活動,24805841.0,25927827.0,-3912282.0,-22566.0
籌資活動之淨現金流入（流出）,24805841.0,24548954.0,-9920335.0,-10546393.0
