會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,141831.0,321003.0,559241.0,595297.0
本期稅前淨利（淨損）,141831.0,321003.0,559241.0,595297.0
折舊費用,183388.0,367013.0,548249.0,721035.0
攤銷費用,2679.0,5254.0,7623.0,9991.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1254.0,3791.0,9112.0,1800.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,4053.0,9935.0,8031.0,8345.0
利息費用,11517.0,24606.0,39600.0,56464.0
利息收入,-1550.0,-4274.0,-10954.0,-40507.0
股利收入,-94.0,-412.0,-2961.0,-2961.0
處分及報廢不動產、廠房及設備損失（利益）,-47060.0,-31101.0,81985.0,84540.0
非金融資產減損損失,368.0,6775.0,-104797.0,-164840.0
其他項目,152047.0,381587.0,6949.0,5738.0
收益費損項目合計,-5273.0,0.0,582837.0,679605.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-261933.0,-3956.0,0.0,0.0
應收票據（增加）減少,-50918.0,-221701.0,-8789.0,-3317.0
應收帳款（增加）減少,-36225.0,-7175.0,-445963.0,-126452.0
應收帳款－關係人（增加）減少,-159995.0,1075.0,-134581.0,27216.0
其他應收款（增加）減少,-134023.0,-136734.0,-41998.0,-5623.0
存貨（增加）減少,-7450.0,-46436.0,269755.0,520602.0
預付款項（增加）減少,-655817.0,-1298.0,-56081.0,-4568.0
其他流動資產（增加）減少,0.0,-416225.0,-1998.0,5091.0
與營業活動相關之資產之淨變動合計,4330.0,0.0,-419655.0,412949.0
持有供交易之金融負債增加（減少）,223539.0,2319.0,0.0,0.0
合約負債增加（減少）,31436.0,77321.0,-1064.0,-973.0
應付帳款增加（減少）,3597.0,66880.0,134499.0,-54461.0
其他應付款增加（減少）,1823.0,-407.0,182373.0,90875.0
其他流動負債增加（減少）,264725.0,-12172.0,3254.0,99.0
淨確定福利負債增加(減少),-391092.0,133941.0,-9237.0,-20700.0
與營業活動相關之負債之淨變動合計,-239045.0,-282284.0,309825.0,14840.0
與營業活動相關之資產及負債之淨變動合計,-97214.0,99303.0,-109830.0,427789.0
調整項目合計,1550.0,420306.0,473007.0,1107394.0
營運產生之現金流入（流出）,-11666.0,4274.0,1032248.0,1702691.0
收取之利息,-16440.0,-24719.0,10954.0,30899.0
收取之股利,-123770.0,-89708.0,2961.0,2961.0
支付之利息,,310153.0,-39618.0,-56451.0
退還（支付）之所得稅,-97940.0,,-99420.0,-100991.0
營業活動之淨現金流入（流出）,166.0,-171824.0,907125.0,1579109.0
投資活動之現金流量,0.0,1546.0,,
取得不動產、廠房及設備,0.0,-852.0,-225185.0,-557513.0
處分不動產、廠房及設備,193094.0,0.0,1825.0,1909.0
存出保證金增加,95320.0,0.0,-1712.0,-1178.0
存出保證金減少,,158456.0,99.0,0.0
取得無形資產,260000.0,-12674.0,0.0,0.0
其他金融資產增加,0.0,,96655.0,0.0
其他金融資產減少,-316000.0,260000.0,-128318.0,130593.0
投資活動之淨現金流入（流出）,-1971.0,0.0,,-426189.0
籌資活動之現金流量,-57971.0,-50000.0,160000.0,
短期借款增加,109201.0,100000.0,-50000.0,5870000.0
短期借款減少,22780.0,-389500.0,450000.0,-5710000.0
應付短期票券減少,3689330.0,-2302.0,-665500.0,-50000.0
舉借長期借款,3712110.0,-3950.0,0.0,660000.0
償還長期借款,3712110.0,-85752.0,-6369.0,-949000.0
