會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1384590.0,12.08,1320997.0,11.62,1241676.0,11.12,1136348.0,11.34
透過損益按公允價值衡量之金融資產－流動,0.0,0.0,0.0,0.0,55457.0,0.5,60199.0,0.6
按攤銷後成本衡量之金融資產－流動,22937.0,0.2,63745.0,0.56,50424.0,0.45,39794.0,0.4
應收票據淨額,38124.0,0.33,31168.0,0.27,346317.0,3.1,187899.0,1.88
應收帳款淨額,269359.0,2.35,299853.0,2.64,23847.0,0.21,18318.0,0.18
其他應收款淨額,9723.0,0.08,13005.0,0.11,8071.0,0.07,6077.0,0.06
本期所得稅資產,1396.0,0.01,6390.0,0.06,519628.0,4.66,424650.0,4.24
存貨,584670.0,5.1,598780.0,5.27,73321.0,0.66,56574.0,0.56
預付款項,100241.0,0.87,79541.0,0.7,2526256.0,22.63,2531174.0,25.27
待出售非流動資產（或處分群組）淨額,2521231.0,22.0,2521231.0,22.18,191.0,0.0,221.0,0.0
其他流動資產,190.0,0.0,191.0,0.0,4845188.0,43.41,4461254.0,44.53
流動資產合計,4932461.0,43.03,4934901.0,43.41,,,,
非流動資產,,,,,6001585.0,53.77,5267036.0,52.57
透過其他綜合損益按公允價值衡量之金融資產－非流動,0.0,0.0,0.0,0.0,47149.0,0.42,44439.0,0.44
不動產、廠房及設備,6219928.0,54.27,6117809.0,53.82,94302.0,0.84,85094.0,0.85
使用權資產,50657.0,0.44,50698.0,0.45,10355.0,0.09,10219.0,0.1
投資性不動產淨額,85221.0,0.74,88342.0,0.78,92452.0,0.83,91678.0,0.92
無形資產,13185.0,0.12,11770.0,0.1,70143.0,0.63,58570.0,0.58
遞延所得稅資產,92567.0,0.81,92515.0,0.81,6315986.0,56.59,5557036.0,55.47
其他非流動資產,67734.0,0.59,71246.0,0.63,11161174.0,100.0,10018290.0,100.0
非流動資產合計,6529292.0,56.97,6432380.0,56.59,,,,
資產總額,11461753.0,100.0,11367281.0,100.0,1177867.0,10.55,1174805.0,11.73
流動負債,,,,,23893.0,0.21,25163.0,0.25
短期借款,1061464.0,9.26,1235568.0,10.87,6564.0,0.06,6116.0,0.06
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,29842.0,0.26,129335.0,1.16,70158.0,0.7
合約負債－流動,25342.0,0.22,5609.0,0.05,193579.0,1.73,136526.0,1.36
應付票據,4300.0,0.04,95728.0,0.84,7599.0,0.07,0.0,0.0
應付帳款,152382.0,1.33,167669.0,1.48,94169.0,0.84,93701.0,0.94
其他應付款,155045.0,1.35,5830.0,0.05,10458.0,0.09,10230.0,0.1
本期所得稅負債,88.0,0.0,96224.0,0.85,428563.0,3.84,242082.0,2.42
負債準備－流動,95482.0,0.83,0.0,0.0,2072027.0,18.56,1758781.0,17.56
與待出售非流動資產直接相關（或處分群組）之負債,0.0,0.0,11706.0,0.1,,,,
租賃負債－流動,10924.0,0.1,410749.0,3.61,3520650.0,31.54,3618377.0,36.12
其他流動負債,394104.0,3.44,2058925.0,18.11,613949.0,5.5,616426.0,6.15
流動負債合計,1899131.0,16.57,,,14818.0,0.13,13298.0,0.13
非流動負債,,,3626048.0,31.9,32320.0,0.29,31056.0,0.31
長期借款,3720736.0,32.46,610920.0,5.37,4181737.0,37.47,4279157.0,42.71
遞延所得稅負債,609331.0,5.32,17174.0,0.15,6253764.0,56.03,6037938.0,60.27
租賃負債－非流動,17451.0,0.15,34148.0,0.3,,,,
其他非流動負債,35991.0,0.31,4288290.0,37.72,,,,
非流動負債合計,4383509.0,38.24,6347215.0,55.84,4733292.0,42.41,4733292.0,47.25
負債總額,6282640.0,54.81,,,4733292.0,42.41,4733292.0,47.25
歸屬於母公司業主之權益,,,,,,,,
股本,,,4733292.0,41.64,156764.0,1.4,156764.0,1.56
普通股股本,4733292.0,41.3,4733292.0,41.64,,,,
股本合計,4733292.0,41.3,,,736014.0,6.59,736014.0,7.35
資本公積,,,37860.0,0.33,1913109.0,17.14,1913109.0,19.1
資本公積合計,156764.0,1.37,107735.0,0.95,-2265631.0,-20.3,-3179064.0,-31.73
保留盈餘,,,11169.0,0.1,383492.0,3.44,-529941.0,-5.29
法定盈餘公積,736014.0,6.42,156764.0,1.38,,,,
特別盈餘公積,1913109.0,16.69,,,-183103.0,-1.64,-196728.0,-1.96
未分配盈餘（或待彌補虧損）,-1991276.0,-17.37,736014.0,6.47,-183035.0,-1.64,-183035.0,-1.83
保留盈餘合計,657847.0,5.74,1913109.0,16.83,4907410.0,43.97,3980352.0,39.73
其他權益,,,-2139137.0,-18.82,4907410.0,43.97,3980352.0,39.73
其他權益合計,-185755.0,-1.62,509986.0,4.49,11161174.0,100.0,10018290.0,100.0
庫藏股票,-183035.0,-1.6,,,0.0,,0.0,
歸屬於母公司業主之權益合計,5179113.0,45.19,-196941.0,-1.73,0.0,,13755607.0,
權益總額,5179113.0,45.19,-183035.0,-1.61,13755607.0,,,
負債及權益總計,11461753.0,100.0,5020066.0,44.16,,,,
待註銷股本股數（單位：股）,0.0,,5020066.0,44.16,,,,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,11367281.0,100.0,,,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,13755607.0,,0.0,,,,,
