會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-167931.0,-314864.0,-439889.0,-1354546.0
本期稅前淨利（淨損）,-167931.0,-314864.0,-439889.0,-1354546.0
折舊費用,105724.0,209619.0,310908.0,409979.0
攤銷費用,9544.0,16256.0,21322.0,26403.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,4234.0,5448.0,1339.0,-263.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,0.0,0.0,0.0,0.0
利息費用,15809.0,34092.0,55127.0,77765.0
利息收入,-2804.0,-5273.0,-6834.0,-10271.0
股利收入,-9316.0,0.0,0.0,0.0
處分及報廢不動產、廠房及設備損失（利益）,-3.0,-17162.0,-3230.0,8889.0
不動產、廠房及設備轉列費用數,123188.0,627.0,660.0,660.0
非金融資產減損損失,28543.0,0.0,0.0,621744.0
投資性不動產公允價值調整損失(利益),224.0,-14314.0,-14315.0,6470.0
其他項目,5111.0,-3.0,-52.0,-52.0
收益費損項目合計,-29827.0,229290.0,364925.0,1141324.0
應收票據（增加）減少,-8779.0,35080.0,15756.0,26361.0
應收帳款（增加）減少,173.0,-31143.0,-70796.0,86188.0
其他應收款（增加）減少,-4555.0,1834.0,-1387.0,1008.0
存貨（增加）減少,0.0,-43937.0,35215.0,130241.0
預付款項（增加）減少,824.0,304.0,6224.0,16226.0
其他流動資產（增加）減少,-6167.0,172.0,172.0,142.0
與營業活動相關之資產之淨變動合計,95220.0,-37690.0,-14816.0,260166.0
合約負債增加（減少）,-5629.0,5324.0,-625.0,645.0
應付票據增加（減少）,745.0,-4858.0,-3903.0,-4351.0
應付帳款增加（減少）,-11580.0,38566.0,72173.0,12996.0
其他應付款增加（減少）,-4994.0,-4806.0,21100.0,-42383.0
負債準備增加（減少）,68419.0,1487.0,-568.0,-1036.0
其他流動負債增加（減少）,63864.0,-391.0,871.0,2677.0
淨確定福利負債增加(減少),187052.0,-6835.0,-8525.0,-9260.0
與營業活動相關之負債之淨變動合計,19121.0,28487.0,80523.0,-40712.0
與營業活動相關之資產及負債之淨變動合計,2790.0,-9203.0,65707.0,219454.0
調整項目合計,-15622.0,220087.0,430632.0,1360778.0
營運產生之現金流入（流出）,-60.0,-94777.0,-9257.0,6232.0
收取之利息,6229.0,5254.0,6628.0,9451.0
收取之股利,,-33644.0,0.0,0.0
支付之利息,-13885.0,-106.0,-55059.0,-77892.0
退還（支付）之所得稅,102091.0,-123273.0,-1369.0,-1487.0
營業活動之淨現金流入（流出）,0.0,,-59057.0,-63696.0
投資活動之現金流量,-12990.0,-57548.0,,
處分透過其他綜合損益按公允價值衡量之金融資產,36311.0,103500.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,-723.0,0.0,-63002.0,-80431.0
處分按攤銷後成本衡量之金融資產,796.0,-5178.0,117246.0,129949.0
取得透過損益按公允價值衡量之金融資產,0.0,71108.0,0.0,0.0
處分透過損益按公允價值衡量之金融資產,-2691.0,-3197.0,0.0,0.0
取得待出售非流動資產,108909.0,3450.0,-5025.0,-9943.0
取得不動產、廠房及設備,,0.0,-8795.0,-15192.0
處分不動產、廠房及設備,10914.0,-10505.0,75574.0,90219.0
存出保證金增加,0.0,101630.0,-5687.0,-5839.0
存出保證金減少,-38551.0,,5904.0,6310.0
取得無形資產,2.0,185018.0,0.0,-390.0
取得使用權資產,-263.0,0.0,-15049.0,0.0
其他非流動資產增加,-2777.0,-127884.0,101166.0,-12055.0
投資活動之淨現金流入（流出）,-30675.0,2.0,,102628.0
籌資活動之現金流量,19348.0,-273.0,127317.0,
短期借款增加,103811.0,-5709.0,0.0,124255.0
舉借長期借款,1280779.0,51154.0,-217217.0,0.0
償還長期借款,1384590.0,10707.0,2.0,-306550.0
存入保證金增加,1384590.0,40218.0,-284.0,2.0
存入保證金減少,0.0,1280779.0,-8641.0,-289.0
