會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,370451.0,788075.0,1473069.0,2056433.0
本期稅前淨利（淨損）,370451.0,788075.0,1473069.0,2056433.0
折舊費用,136513.0,281759.0,437658.0,599046.0
攤銷費用,1125.0,2277.0,5745.0,4446.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-702.0,-2914.0,1933.0,-478.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-23337.0,-28351.0,-33898.0,-33930.0
利息費用,3038.0,11068.0,22781.0,41231.0
利息收入,-14271.0,-35954.0,-65786.0,-95027.0
股利收入,-3.0,-6.0,-87262.0,-87266.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-22194.0,-7505.0,-7638.0,8603.0
處分及報廢不動產、廠房及設備損失（利益）,11238.0,8799.0,8998.0,25387.0
處分投資損失（利益）,20920.0,0.0,0.0,0.0
未實現外幣兌換損失（利益）,0.0,59800.0,188482.0,82895.0
其他項目,112327.0,0.0,0.0,0.0
收益費損項目合計,26679.0,288973.0,471013.0,544907.0
強制透過損益按公允價值衡量之金融資產（增加）減少,15512.0,30127.0,32766.0,35518.0
應收票據（增加）減少,214219.0,6353.0,19691.0,-10168.0
應收帳款（增加）減少,559855.0,-74973.0,-706791.0,-561481.0
應收帳款－關係人（增加）減少,105109.0,642308.0,68434.0,-828967.0
其他應收款（增加）減少,888120.0,126488.0,151917.0,50989.0
存貨（增加）減少,21982.0,800470.0,873800.0,1075026.0
其他流動資產（增加）減少,1831476.0,88530.0,90837.0,145650.0
與營業活動相關之資產之淨變動合計,-434634.0,1619303.0,530654.0,-93433.0
合約負債增加（減少）,-39657.0,-630914.0,-561383.0,-665458.0
應付票據增加（減少）,-1145583.0,-21557.0,44847.0,291829.0
應付帳款增加（減少）,-134656.0,-1324443.0,-1012429.0,-1109377.0
應付帳款－關係人增加（減少）,-199742.0,-198444.0,-106112.0,167830.0
其他應付款增加（減少）,-20208.0,-75458.0,71254.0,408412.0
其他流動負債增加（減少）,525.0,-5969.0,-7041.0,-3597.0
其他營業負債增加（減少）,-1973955.0,1892.0,3931.0,-2628.0
與營業活動相關之負債之淨變動合計,-142479.0,-2254893.0,-1566933.0,-912989.0
與營業活動相關之資產及負債之淨變動合計,-30152.0,-635590.0,-1036279.0,-1006422.0
調整項目合計,340299.0,-346617.0,-565266.0,-461515.0
營運產生之現金流入（流出）,-72889.0,441458.0,907803.0,1594918.0
退還（支付）之所得稅,267410.0,-261916.0,-283904.0,-323690.0
營業活動之淨現金流入（流出）,,179542.0,623899.0,1271228.0
投資活動之現金流量,0.0,,,
處分透過其他綜合損益按公允價值衡量之金融資產,-216619.0,0.0,0.0,0.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,2890.0,0.0,0.0,78570.0
取得透過損益按公允價值衡量之金融資產,-3252.0,-427881.0,0.0,0.0
處分透過損益按公允價值衡量之金融資產,0.0,5427.0,-650952.0,0.0
對子公司之收購（扣除所取得之現金）,0.0,-4507.0,5671.0,0.0
處分子公司,473.0,0.0,-6092.0,41.0
取得不動產、廠房及設備,14271.0,0.0,0.0,-958816.0
處分不動產、廠房及設備,3.0,-31258.0,0.0,8273.0
存出保證金增加,-202234.0,35954.0,-32223.0,-284930.0
存出保證金減少,,6.0,65786.0,0.0
其他非流動資產增加,-55938.0,41.0,87262.0,-39137.0
收取之利息,-11188.0,-422218.0,41.0,95027.0
收取之股利,-3038.0,,-530507.0,87266.0
投資活動之淨現金流入（流出）,-70164.0,568216.0,,-1013706.0
籌資活動之現金流量,154478.0,0.0,1263683.0,
短期借款增加,149490.0,-22030.0,-43693.0,961159.0
短期借款減少,6241785.0,-11068.0,-518346.0,0.0
租賃本金償還,6391275.0,-86844.0,-71576.0,-66104.0
發放現金股利,6391275.0,448274.0,-22781.0,-518346.0
