會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,179698.0,282763.0,242465.0,157325.0
本期稅前淨利（淨損）,179698.0,282763.0,242465.0,157325.0
折舊費用,179112.0,362715.0,555267.0,749640.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-334.0,-101.0,-572.0,-494.0
利息費用,3991.0,8693.0,14751.0,22755.0
利息收入,-999.0,-2748.0,-5261.0,-10281.0
股利收入,-10.0,7711.0,-1218.0,-1218.0
股份基礎給付酬勞成本,0.0,-295.0,7711.0,7711.0
處分及報廢不動產、廠房及設備損失（利益）,-1123.0,3027.0,-295.0,-486.0
非金融資產減損迴轉利益,-4734.0,0.0,10000.0,36493.0
未實現外幣兌換損失（利益）,2398.0,3224.0,0.0,8645.0
其他項目,178301.0,4895.0,-624.0,12035.0
收益費損項目合計,-1202.0,387121.0,8078.0,824800.0
合約資產（增加）減少,1225.0,58175.0,587837.0,49558.0
應收票據（增加）減少,197319.0,3695.0,74809.0,5603.0
應收帳款（增加）減少,4100.0,254021.0,4514.0,767237.0
其他應收款（增加）減少,-8814.0,3643.0,595622.0,9467.0
存貨（增加）減少,-27928.0,-17396.0,364.0,122990.0
其他流動資產（增加）減少,164700.0,-67116.0,27526.0,-50808.0
與營業活動相關之資產之淨變動合計,-5160.0,235022.0,-69012.0,904047.0
應付票據增加（減少）,-147862.0,-12793.0,633823.0,3482.0
應付帳款增加（減少）,-50061.0,-194319.0,-12336.0,-301481.0
其他應付款增加（減少）,-456.0,4672.0,-301894.0,-276174.0
負債準備增加（減少）,-6454.0,-1232.0,-165879.0,1554.0
其他流動負債增加（減少）,-1817.0,7826.0,-906.0,18618.0
淨確定福利負債增加(減少),-211810.0,-3134.0,13650.0,-6762.0
與營業活動相關之負債之淨變動合計,-47110.0,-198980.0,-5445.0,-560763.0
與營業活動相關之資產及負債之淨變動合計,131191.0,36042.0,-472810.0,343284.0
調整項目合計,310889.0,423163.0,161013.0,1168084.0
營運產生之現金流入（流出）,1049.0,705926.0,748850.0,1325409.0
收取之利息,-3883.0,2496.0,991315.0,9061.0
支付之利息,-18.0,-8730.0,4604.0,-22080.0
退還（支付）之所得稅,308037.0,-115414.0,-13983.0,-194592.0
營業活動之淨現金流入（流出）,,584278.0,-194544.0,1117798.0
投資活動之現金流量,-181268.0,,787392.0,
處分按攤銷後成本衡量之金融資產,10.0,-311951.0,,47809.0
取得不動產、廠房及設備,-50.0,295.0,47809.0,-743430.0
處分不動產、廠房及設備,-1573.0,-75.0,-555089.0,486.0
存出保證金增加,-59508.0,-3423.0,295.0,-285.0
其他非流動資產增加,-242389.0,-169724.0,-285.0,-11046.0
預付設備款增加,,-484878.0,-6324.0,-115912.0
收取之股利,143348.0,,-177269.0,1218.0
投資活動之淨現金流入（流出）,-177873.0,262445.0,1218.0,-821160.0
籌資活動之現金流量,0.0,-337465.0,-689645.0,
短期借款增加,-76673.0,42000.0,,781997.0
短期借款減少,-1429.0,-251344.0,498558.0,-688056.0
舉借長期借款,67.0,0.0,-471403.0,409500.0
償還長期借款,-112560.0,-2702.0,342000.0,-366831.0
存入保證金增加,1835.0,23420.0,-303060.0,-49887.0
租賃本金償還,-45077.0,67.0,0.0,-5984.0
發放現金股利,1646990.0,-263579.0,-4437.0,-482705.0
員工執行認股權,1601913.0,1523.0,-482705.0,23350.0
其他籌資活動,1601913.0,-162656.0,23350.0,67.0
