會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1601913.0,17.21,1484334.0,16.06,1356827.0,15.47,1572022.0,17.96
合約資產－流動,152082.0,1.63,92382.0,1.0,275400.0,3.14,275400.0,3.15
應收票據淨額,4385.0,0.05,1908.0,0.02,75827.0,0.86,100980.0,1.15
應收帳款淨額,1557961.0,16.74,1495125.0,16.18,1097.0,0.01,0.0,0.0
其他應收款淨額,241483.0,2.59,244438.0,2.65,1170108.0,13.34,974383.0,11.13
本期所得稅資產,215.0,0.0,223.0,0.0,24396.0,0.28,15829.0,0.18
存貨,701014.0,7.53,704848.0,7.63,59350.0,0.68,59399.0,0.68
其他流動資產,381042.0,4.09,420064.0,4.55,653303.0,7.45,530864.0,6.06
流動資產合計,4640095.0,49.85,4443322.0,48.09,318168.0,3.63,298704.0,3.41
非流動資產,,,,,3934476.0,44.87,3827581.0,43.72
透過其他綜合損益按公允價值衡量之金融資產－非流動,35330.0,0.38,34720.0,0.38,,,,
採用權益法之投資,0.0,0.0,0.0,0.0,33732.0,0.38,34317.0,0.39
不動產、廠房及設備,4064080.0,43.66,4250332.0,46.0,0.0,0.0,0.0,0.0
使用權資產,152793.0,1.64,154301.0,1.67,4309923.0,49.15,4284385.0,48.94
遞延所得稅資產,24249.0,0.26,72933.0,0.79,152595.0,1.74,150851.0,1.72
其他非流動資產,391116.0,4.2,284217.0,3.08,75317.0,0.86,150887.0,1.72
非流動資產合計,4667568.0,50.15,4796503.0,51.91,263006.0,3.0,307233.0,3.51
資產總額,9307663.0,100.0,9239825.0,100.0,4834573.0,55.13,4927673.0,56.28
流動負債,,,,,8769049.0,100.0,8755254.0,100.0
短期借款,277415.0,2.98,241114.0,2.61,,,,
應付票據,18539.0,0.2,10906.0,0.12,348155.0,3.97,405617.0,4.63
應付帳款,345965.0,3.72,297206.0,3.22,11363.0,0.13,27182.0,0.31
其他應付款,848373.0,9.11,1414201.0,15.31,194508.0,2.22,188917.0,2.16
本期所得稅負債,84397.0,0.91,23602.0,0.26,731800.0,8.35,586141.0,6.69
負債準備－流動,3524.0,0.04,2748.0,0.03,0.0,0.0,0.0,0.0
租賃負債－流動,4592.0,0.05,5858.0,0.06,3074.0,0.04,5534.0,0.06
其他流動負債,385436.0,4.14,278737.0,3.02,5525.0,0.06,5303.0,0.06
流動負債合計,1968241.0,21.15,2274372.0,24.61,330268.0,3.77,427157.0,4.88
非流動負債,,,,,1624693.0,18.53,1645851.0,18.8
長期借款,892100.0,9.58,880407.0,9.53,,,,
遞延所得稅負債,626.0,0.01,1117.0,0.01,1082984.0,12.35,994796.0,11.36
租賃負債－非流動,146417.0,1.57,146877.0,1.59,3153.0,0.04,19138.0,0.22
其他非流動負債,51822.0,0.56,51822.0,0.56,145624.0,1.66,144300.0,1.65
非流動負債合計,1090965.0,11.72,1080223.0,11.69,51822.0,0.59,1936.0,0.02
負債總額,3059206.0,32.87,3354595.0,36.31,1283583.0,14.64,1160170.0,13.25
歸屬於母公司業主之權益,,,,,2908276.0,33.17,2806021.0,32.05
股本,,,,,,,,
普通股股本,3801023.0,40.84,3801023.0,41.14,,,,
股本合計,3801023.0,40.84,3801023.0,41.14,3801023.0,43.35,3801023.0,43.41
資本公積,,,,,3801023.0,43.35,3801023.0,43.41
資本公積合計,1250078.0,13.43,1257796.0,13.61,,,,
保留盈餘,,,,,1265021.0,14.43,1265021.0,14.45
法定盈餘公積,0.0,0.0,91283.0,0.99,,,,
特別盈餘公積,160419.0,1.72,91034.0,0.99,91283.0,1.04,91283.0,1.04
未分配盈餘（或待彌補虧損）,1047145.0,11.25,627855.0,6.8,91034.0,1.04,91034.0,1.04
保留盈餘合計,1207564.0,12.97,810172.0,8.77,596234.0,6.8,702042.0,8.02
其他權益,,,,,778551.0,8.88,884359.0,10.1
其他權益合計,-62854.0,-0.68,-63877.0,-0.69,,,,
庫藏股票,-199828.0,-2.15,-176415.0,-1.91,-59211.0,-0.68,-62466.0,-0.71
歸屬於母公司業主之權益合計,5995983.0,64.42,5628699.0,60.92,-176415.0,-2.01,-176415.0,-2.01
非控制權益,252474.0,2.71,256531.0,2.78,5608969.0,63.96,5711522.0,65.24
權益總額,6248457.0,67.13,5885230.0,63.69,251804.0,2.87,237711.0,2.72
負債及權益總計,9307663.0,100.0,9239825.0,100.0,5860773.0,66.83,5949233.0,67.95
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,8769049.0,100.0,8755254.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,7658911.0,,5658911.0,,0.0,,0.0,
