會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,564128.0,453817.0,-433907.0,-517183.0
本期稅前淨利（淨損）,564128.0,453817.0,-433907.0,-517183.0
折舊費用,172418.0,343682.0,516845.0,697370.0
攤銷費用,3868.0,8112.0,13098.0,18084.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-13553.0,0.0,0.0,0.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,2888.0,-19074.0,-62372.0,-60404.0
利息費用,-1325.0,6436.0,14097.0,26810.0
利息收入,-1072.0,-3693.0,-5950.0,-10127.0
股利收入,-3145.0,-1823.0,-5617.0,-8593.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-1988.0,-14937.0,-8811.0,-10208.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-1872.0,-2436.0,-1135.0
非金融資產減損損失,-4939.0,0.0,0.0,142081.0
收益費損項目合計,153152.0,272799.0,418915.0,793878.0
強制透過損益按公允價值衡量之金融資產（增加）減少,79486.0,589630.0,877769.0,49651.0
應收票據（增加）減少,215065.0,405878.0,380434.0,185187.0
應收帳款（增加）減少,180769.0,264505.0,208634.0,447133.0
其他應收款（增加）減少,-70381.0,144910.0,434198.0,61213.0
存貨（增加）減少,-340963.0,37609.0,23163.0,426400.0
預付款項（增加）減少,151082.0,-789370.0,-5087.0,62485.0
其他流動資產（增加）減少,-626.0,132908.0,106318.0,-96.0
與營業活動相關之資產之淨變動合計,214432.0,-2079.0,-2295.0,1231973.0
應付帳款增加（減少）,238314.0,194361.0,1145365.0,287038.0
其他應付款增加（減少）,-359649.0,240004.0,176726.0,-256971.0
其他流動負債增加（減少）,-2233.0,-337858.0,-240101.0,24394.0
淨確定福利負債增加(減少),-31034.0,6466.0,-15551.0,-52704.0
與營業活動相關之負債之淨變動合計,-154602.0,-37492.0,-46251.0,1757.0
與營業活動相關之資產及負債之淨變動合計,59830.0,-128880.0,-125177.0,1233730.0
調整項目合計,212982.0,65481.0,1020188.0,2027608.0
營運產生之現金流入（流出）,777110.0,655111.0,1897957.0,1510425.0
收取之利息,1420.0,1108928.0,1464050.0,9252.0
支付之利息,-1333.0,3763.0,5677.0,-17748.0
退還（支付）之所得稅,-25.0,-3162.0,-8114.0,-685551.0
營業活動之淨現金流入（流出）,777172.0,-684962.0,-686135.0,816378.0
投資活動之現金流量,,424567.0,775478.0,
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,0.0,,,0.0
取得按攤銷後成本衡量之金融資產,-269312.0,0.0,0.0,-835271.0
處分按攤銷後成本衡量之金融資產,269291.0,-269312.0,-505847.0,761538.0
預付投資款增加,-384110.0,269291.0,492204.0,0.0
取得不動產、廠房及設備,2074.0,-726894.0,-1102107.0,-1456910.0
處分不動產、廠房及設備,-18498.0,4981.0,6552.0,8468.0
存出保證金增加,21596.0,-31952.0,-36990.0,-43731.0
存出保證金減少,-192.0,36418.0,41418.0,47538.0
取得無形資產,-260.0,-192.0,-192.0,-192.0
取得投資性不動產,-84.0,-912.0,-1036.0,-1500.0
其他非流動資產增加,-379495.0,-17209.0,-17209.0,-17148.0
收取之股利,,1072.0,5617.0,8593.0
投資活動之淨現金流入（流出）,-200000.0,-734709.0,-1117590.0,-1528615.0
籌資活動之現金流量,31000.0,,,
短期借款增加,0.0,-20000.0,615000.0,590000.0
應付短期票券增加,8323.0,871000.0,199954.0,200000.0
舉借長期借款,-27.0,-570000.0,2421800.0,3131800.0
償還長期借款,-8772.0,10532.0,-1070000.0,-1570000.0
存入保證金增加,-1.0,-242.0,13464.0,14347.0
存入保證金減少,-22.0,-17557.0,-840.0,-1225.0
租賃本金償還,0.0,-4.0,-26624.0,-35614.0
其他非流動負債增加,-169499.0,-125.0,-8.0,-6.0
發放現金股利,2974.0,0.0,-1452556.0,-1449418.0
取得子公司股權,231152.0,-18.0,0.0,0.0
非控制權益變動,1220291.0,273586.0,-113572.0,-113461.0
籌資活動之淨現金流入（流出）,1451443.0,-2410.0,586618.0,766423.0
匯率變動對現金及約當現金之影響,1451443.0,-38966.0,-3115.0,2068.0
