會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,971683.0,1930439.0,2718881.0,3296465.0
本期稅前淨利（淨損）,971683.0,1930439.0,2718881.0,3296465.0
折舊費用,287530.0,574676.0,861339.0,1166995.0
攤銷費用,1836.0,3324.0,4117.0,4974.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-316.0,0.0,0.0,727.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,1109.0,-1002.0,-1130.0,-1317.0
利息費用,-3630.0,2071.0,2917.0,4153.0
利息收入,-1032182.0,-9175.0,-19853.0,-37450.0
股利收入,66.0,-2340300.0,-99567.0,-99567.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-39595.0,-177.0,-3003000.0,-3491615.0
處分及報廢不動產、廠房及設備損失（利益）,-25999.0,-39595.0,-229.0,-136.0
處分投資性不動產損失（利益）,0.0,0.0,-39595.0,-62997.0
非金融資產減損損失,-811181.0,-68141.0,0.0,0.0
未實現外幣兌換損失（利益）,102302.0,-1878319.0,-127725.0,-113789.0
其他項目,453776.0,107110.0,0.0,17708.0
收益費損項目合計,-317239.0,633042.0,-2422726.0,-2612314.0
應收票據（增加）減少,-36261.0,-458622.0,117289.0,62401.0
應收帳款（增加）減少,-491646.0,-863614.0,550524.0,839333.0
其他應收款（增加）減少,-1726.0,-199320.0,-811644.0,-531961.0
存貨（增加）減少,0.0,-16920.0,72167.0,-471411.0
預付款項（增加）減少,-290794.0,-798324.0,-189903.0,-576270.0
其他流動資產（增加）減少,-10025.0,-32756.0,-36122.0,-1037.0
與營業活動相關之資產之淨變動合計,-747.0,6728.0,-297689.0,-678945.0
合約負債增加（減少）,-174027.0,-1530516.0,-64489.0,32748.0
應付票據增加（減少）,91443.0,230418.0,-1085.0,-32.0
應付帳款增加（減少）,311364.0,212966.0,-1852684.0,-1426978.0
其他應付款增加（減少）,-7934.0,-6332.0,413134.0,7455.0
預收款項增加（減少）,-4792.0,-4423.0,114614.0,-17614.0
其他流動負債增加（減少）,2598805.0,2488676.0,-4334.0,15927.0
淨確定福利負債增加(減少),2804087.0,1364761.0,-3944.0,-2512.0
遞延貸項增加（減少）,2513293.0,566437.0,2378546.0,2290291.0
與營業活動相關之負債之淨變動合計,1702112.0,-1311882.0,979758.0,899285.0
與營業活動相關之資產及負債之淨變動合計,2673795.0,618557.0,682069.0,220340.0
調整項目合計,3626.0,9166.0,-1740657.0,-2391974.0
營運產生之現金流入（流出）,0.0,2306508.0,978224.0,904491.0
收取之利息,-1109.0,-2071.0,19844.0,37427.0
收取之股利,-17127.0,-146940.0,3473205.0,5268969.0
支付之利息,2659185.0,2785220.0,-2917.0,-4153.0
退還（支付）之所得稅,,,-572269.0,-627838.0
營業活動之淨現金流入（流出）,0.0,13500.0,3896087.0,5578896.0
投資活動之現金流量,13500.0,-1520000.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,-1340000.0,1501009.0,0.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,700319.0,-149959.0,13500.0,0.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-55175.0,1371.0,0.0,13500.0
處分按攤銷後成本衡量之金融資產,1128.0,4837.0,-1600000.0,0.0
取得透過損益按公允價值衡量之金融資產,2282.0,-120.0,1581137.0,-1680000.0
處分透過損益按公允價值衡量之金融資產,0.0,-989281.0,0.0,1661324.0
取得採用權益法之投資,-515521.0,62040.0,-261435.0,0.0
取得不動產、廠房及設備,62040.0,-243540.0,1371.0,-327189.0
處分不動產、廠房及設備,-193740.0,3206.0,6900.0,1371.0
存出保證金減少,-1358.0,-1316937.0,-1253.0,0.0
其他應收款減少,-1326525.0,,-1791844.0,11170.0
取得無形資產,,-20000.0,62040.0,-1444.0
取得投資性不動產,0.0,-3217.0,0.0,-2181971.0
處分投資性不動產,0.0,-19488.0,-373445.0,97041.0
其他金融資產增加,0.0,-42705.0,4991.0,-361429.0
其他金融資產減少,-22080.0,69055.0,0.0,0.0
其他非流動資產增加,-9773.0,1494633.0,-2358038.0,0.0
其他非流動資產減少,-31853.0,2534695.0,,7075.0
投資活動之淨現金流入（流出）,27021.0,4029328.0,0.0,-2760552.0
籌資活動之現金流量,1327828.0,4029328.0,-20000.0,
短期借款增加,2534695.0,,21642.0,0.0
短期借款減少,3862523.0,,0.0,-20000.0
存入保證金減少,3862523.0,,-29033.0,37493.0
