會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,245585.0,431559.0,407317.0,421727.0
本期稅前淨利（淨損）,245585.0,431559.0,407317.0,421727.0
折舊費用,33822.0,74202.0,124391.0,174986.0
攤銷費用,681.0,1399.0,2097.0,2811.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-289.0,-631.0,-627.0,-1031.0
利息費用,6972.0,19966.0,35981.0,54903.0
利息收入,-476.0,-1172.0,-1787.0,-3697.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-16695.0,-33467.0,-43553.0,-57233.0
處分及報廢不動產、廠房及設備損失（利益）,1288.0,0.0,0.0,-515.0
處分其他資產損失（利益）,2310.0,1322.0,1332.0,1332.0
非金融資產減損損失,-1146.0,0.0,8256.0,7445.0
未實現銷貨利益（損失）,26467.0,1688.0,0.0,175.0
其他項目,52500.0,-11217.0,-560.0,-31452.0
收益費損項目合計,174.0,52090.0,-24395.0,147724.0
應收票據（增加）減少,72966.0,48923.0,101135.0,8638.0
應收票據－關係人（增加）減少,42320.0,175.0,19903.0,107.0
應收帳款（增加）減少,-817.0,-175280.0,163.0,-162182.0
應收帳款－關係人（增加）減少,-7661.0,15386.0,-46878.0,4331.0
其他應收款（增加）減少,22061.0,1570.0,14881.0,1803.0
其他應收款－關係人（增加）減少,-20.0,-543964.0,-5218.0,-40.0
存貨（增加）減少,181523.0,42685.0,-369319.0,-319861.0
預付款項（增加）減少,-3040.0,-10.0,45673.0,98554.0
其他流動資產（增加）減少,-77.0,-610515.0,-22.0,1.0
與營業活動相關之資產之淨變動合計,-133360.0,-1236.0,-340817.0,-368649.0
應付票據增加（減少）,-9179.0,-77.0,-1796.0,-1390.0
應付票據－關係人增加（減少）,-3251.0,-881.0,-77.0,-44.0
應付帳款增加（減少）,2756.0,3333.0,-151820.0,-2889.0
應付帳款－關係人增加（減少）,-115.0,14755.0,-20293.0,-20070.0
其他應付款增加（減少）,-146266.0,-821.0,-21814.0,-13149.0
預收款項增加（減少）,35257.0,-206.0,-3991.0,-4599.0
其他流動負債增加（減少）,61724.0,14867.0,-300.0,-10.0
淨確定福利負債增加(減少),307309.0,-595648.0,-200091.0,-390.0
與營業活動相關之負債之淨變動合計,212.0,-543558.0,-540908.0,-42541.0
與營業活動相關之資產及負債之淨變動合計,-7353.0,-111999.0,-439773.0,-411190.0
調整項目合計,-382.0,635.0,-32456.0,-263466.0
營運產生之現金流入（流出）,299786.0,-20380.0,619.0,158261.0
收取之利息,,-54264.0,-36251.0,2361.0
支付之利息,35892.0,-186008.0,-107378.0,-53454.0
退還（支付）之所得稅,-104267.0,,-175466.0,-107705.0
營業活動之淨現金流入（流出）,-1883.0,-94.0,,-537.0
投資活動之現金流量,93.0,67035.0,0.0,
取得按攤銷後成本衡量之金融資產,286.0,-135361.0,68911.0,-5000.0
處分按攤銷後成本衡量之金融資產,13.0,14.0,-146912.0,97830.0
取得不動產、廠房及設備,-10070.0,273.0,14.0,-202423.0
處分不動產、廠房及設備,-79936.0,93.0,-4751.0,812.0
存出保證金增加,,300.0,93.0,-6243.0
取得無形資產,-484464.0,21.0,255.0,-1028.0
處分無形資產,0.0,-10104.0,387.0,93.0
其他非流動資產增加,120000.0,-77823.0,36000.0,866.0
收取之利息,-297000.0,,-23855.0,2105.0
收取之股利,-3042.0,-121860.0,-69858.0,36000.0
其他投資活動,421.0,202000.0,,-23855.0
投資活動之淨現金流入（流出）,-664085.0,1236000.0,280358.0,-100843.0
籌資活動之現金流量,5594.0,-1097909.0,50000.0,
短期借款增加,-438641.0,0.0,1286000.0,255792.0
應付短期票券增加,1108318.0,-5686.0,-1223909.0,-340000.0
舉借長期借款,669677.0,-29891.0,0.0,1794000.0
償還長期借款,669677.0,182654.0,-8737.0,-1304818.0
