會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,669677.0,7.84,1030243.0,10.65,871694.0,9.45,1022951.0,10.84
按攤銷後成本衡量之金融資產－流動,71438.0,0.84,34889.0,0.36,36919.0,0.4,0.0,0.0
應收票據淨額,379867.0,4.45,383444.0,3.96,412464.0,4.47,423729.0,4.49
應收票據－關係人淨額,20.0,0.0,19.0,0.0,31.0,0.0,87.0,0.0
應收帳款淨額,1063398.0,12.45,1311986.0,13.56,1183580.0,12.83,1299430.0,13.76
應收帳款－關係人淨額,320139.0,3.75,347073.0,3.59,347578.0,3.77,358128.0,3.79
其他應收款淨額,23949.0,0.28,57825.0,0.6,28879.0,0.31,21062.0,0.22
本期所得稅資產,998.0,0.01,1000.0,0.01,12072.0,0.13,40.0,0.0
存貨,1845559.0,21.62,2391933.0,24.72,2222210.0,24.09,12231.0,0.13
預付款項,242925.0,2.85,221583.0,2.29,217897.0,2.36,2180620.0,23.1
其他流動資產,21.0,0.0,11.0,0.0,23.0,0.0,164337.0,1.74
流動資產合計,4617991.0,54.09,5780006.0,59.72,5333347.0,57.81,0.0,0.0
非流動資產,,,,,,,5482615.0,58.07
按攤銷後成本衡量之金融資產－非流動,25000.0,0.29,30500.0,0.32,26500.0,0.29,,
採用權益法之投資,298656.0,3.5,280050.0,2.89,292384.0,3.17,39500.0,0.42
不動產、廠房及設備,3298118.0,38.63,3293583.0,34.03,3272395.0,35.47,305839.0,3.24
使用權資產,247504.0,2.9,245382.0,2.54,243009.0,2.63,3286771.0,34.81
生物資產－非流動,8967.0,0.11,6863.0,0.07,15818.0,0.17,254517.0,2.7
遞延所得稅資產,15372.0,0.18,14291.0,0.15,15435.0,0.17,993.0,0.01
其他非流動資產,26337.0,0.31,27157.0,0.28,27330.0,0.3,8771.0,0.09
非流動資產合計,3919954.0,45.91,3897826.0,40.28,3892871.0,42.19,35693.0,0.38
資產總額,8537945.0,100.0,9677832.0,100.0,9226218.0,100.0,26464.0,0.28
流動負債,,,,,,,3958548.0,41.93
短期借款,2197770.0,25.74,2560374.0,26.46,2962592.0,32.11,9441163.0,100.0
應付短期票券,449533.0,5.27,651422.0,6.73,499629.0,5.42,,
應付票據,5590.0,0.07,7394.0,0.08,6834.0,0.07,2938026.0,31.12
應付票據－關係人,0.0,0.0,0.0,0.0,0.0,0.0,109936.0,1.16
應付帳款,215696.0,2.53,348175.0,3.6,197236.0,2.14,7240.0,0.08
應付帳款－關係人,18468.0,0.22,30980.0,0.32,7354.0,0.08,33.0,0.0
其他應付款,164326.0,1.92,534660.0,5.52,152497.0,1.65,346167.0,3.67
本期所得稅負債,107279.0,1.26,81890.0,0.85,35037.0,0.38,7577.0,0.08
租賃負債－流動,10727.0,0.13,10634.0,0.11,10020.0,0.11,160903.0,1.7
其他流動負債,133143.0,1.56,98455.0,1.02,166396.0,1.8,57569.0,0.61
流動負債合計,3302532.0,38.68,4323984.0,44.68,4037595.0,43.76,12846.0,0.14
非流動負債,,,,,,,165596.0,1.75
長期借款,803000.0,9.41,1149202.0,11.87,1002091.0,10.86,3805893.0,40.31
遞延所得稅負債,95560.0,1.12,95560.0,0.99,95974.0,1.04,,
租賃負債－非流動,241171.0,2.82,239824.0,2.48,238388.0,2.58,1429364.0,15.14
其他非流動負債,20227.0,0.24,20136.0,0.21,20042.0,0.22,95560.0,1.01
非流動負債合計,1159958.0,13.59,1504722.0,15.55,1356495.0,14.7,247437.0,2.62
負債總額,4462490.0,52.27,5828706.0,60.23,5394090.0,58.46,10535.0,0.11
歸屬於母公司業主之權益,,,,,,,1782896.0,18.88
股本,,,,,,,5588789.0,59.2
普通股股本,2187030.0,25.62,2187030.0,22.6,2187030.0,23.7,,
股本合計,2187030.0,25.62,2187030.0,22.6,2187030.0,23.7,,
資本公積,,,,,,,2187030.0,23.16
資本公積合計,122126.0,1.43,122126.0,1.26,122122.0,1.32,2187030.0,23.16
保留盈餘,,,,,,,,
法定盈餘公積,258304.0,3.03,303661.0,3.14,303661.0,3.29,122122.0,1.29
特別盈餘公積,200454.0,2.35,200454.0,2.07,200454.0,2.17,,
未分配盈餘（或待彌補虧損）,981329.0,11.49,733389.0,7.58,722449.0,7.83,303661.0,3.22
保留盈餘合計,1440087.0,16.87,1237504.0,12.79,1226564.0,13.29,200454.0,2.12
其他權益,,,,,,,760441.0,8.05
其他權益合計,-97852.0,-1.15,-100346.0,-1.04,-98639.0,-1.07,1264556.0,13.39
歸屬於母公司業主之權益合計,3651391.0,42.77,3446314.0,35.61,3437077.0,37.25,,
非控制權益,424064.0,4.97,402812.0,4.16,395051.0,4.28,-100833.0,-1.07
權益總額,4075455.0,47.73,3849126.0,39.77,3832128.0,41.54,3472875.0,36.78
負債及權益總計,8537945.0,100.0,9677832.0,100.0,9226218.0,100.0,379499.0,4.02
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,3852374.0,40.8
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,9441163.0,100.0
