會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,794539.0,100.0,795043.0,100.0,770668.0,100.0,3040416.0,100.0
營業成本合計,615314.0,77.44,618328.0,77.77,770668.0,100.0,2375840.0,78.14
營業毛利（毛損）,179225.0,22.56,176715.0,22.23,612110.0,79.43,664576.0,21.86
營業毛利（毛損）淨額,179225.0,22.56,176715.0,22.23,158558.0,20.57,664576.0,21.86
營業費用,,,,,158558.0,20.57,,
推銷費用,25772.0,3.24,21851.0,2.75,,,90410.0,2.97
管理費用,56502.0,7.11,54528.0,6.86,23751.0,3.08,219019.0,7.2
研究發展費用,6804.0,0.86,5757.0,0.72,53099.0,6.89,24027.0,0.79
預期信用減損損失（利益）,1218.0,0.15,-2907.0,-0.37,5241.0,0.68,-2884.0,-0.09
營業費用合計,90296.0,11.36,79229.0,9.97,-1747.0,-0.23,330572.0,10.87
營業利益（損失）,88929.0,11.19,97486.0,12.26,80344.0,10.43,334004.0,10.99
營業外收入及支出,,,,,78214.0,10.15,,
利息收入,3036.0,0.38,2750.0,0.35,,,12658.0,0.42
其他收入,7482.0,0.94,10220.0,1.29,2987.0,0.39,115374.0,3.79
其他利益及損失淨額,-16287.0,-2.05,-15769.0,-1.98,46257.0,6.0,-84354.0,-2.77
財務成本淨額,3938.0,0.5,5126.0,0.64,-32567.0,-4.23,27298.0,0.9
營業外收入及支出合計,-9707.0,-1.22,-7925.0,-1.0,7587.0,0.98,16380.0,0.54
稅前淨利（淨損）,79222.0,9.97,89561.0,11.26,9090.0,1.18,350384.0,11.52
所得稅費用（利益）合計,30502.0,3.84,28091.0,3.53,87304.0,11.33,123523.0,4.06
繼續營業單位本期淨利（淨損）,48720.0,6.13,61470.0,7.73,33499.0,4.35,226861.0,7.46
本期淨利（淨損）,48720.0,6.13,61470.0,7.73,53805.0,6.98,226861.0,7.46
其他綜合損益(淨額),,,,,53805.0,6.98,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-67.0,-0.01,-13.0,0.0,,,-128.0,0.0
不重分類至損益之項目：,-67.0,-0.01,-13.0,0.0,-160.0,-0.02,0.0,0.0
國外營運機構財務報表換算之兌換差額,127572.0,16.06,-50235.0,-6.32,0.0,0.0,-128.0,0.0
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-1008.0,-0.13,-1030.0,-0.13,-160.0,-0.02,52731.0,1.73
與可能重分類之項目相關之所得稅,-201.0,-0.03,-206.0,-0.03,65027.0,8.44,-2351.0,-0.08
後續可能重分類至損益之項目：,126765.0,15.95,-51059.0,-6.42,-874.0,-0.11,-470.0,-0.02
其他綜合損益（淨額）,126698.0,15.95,-51072.0,-6.42,-175.0,-0.02,50850.0,1.67
本期綜合損益總額,175418.0,22.08,10398.0,1.31,64328.0,8.35,50722.0,1.67
淨利（損）歸屬於：,,,,,64168.0,8.33,277583.0,9.13
母公司業主（淨利∕損）,48720.0,6.13,61470.0,7.73,117973.0,15.31,,
母公司業主（綜合損益）,175418.0,22.08,10398.0,1.31,,,226861.0,7.46
基本每股盈餘,,,,,53805.0,6.98,277583.0,9.13
基本每股盈餘,0.49,,0.62,,117973.0,15.31,,
稀釋每股盈餘,,,,,,,2.28,
稀釋每股盈餘,0.49,,0.62,,0.54,,,
