會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,288154.0,681309.0,1132523.0,1399933.0
本期稅前淨利（淨損）,288154.0,681309.0,1132523.0,1399933.0
折舊費用,63654.0,129448.0,204061.0,278138.0
攤銷費用,5854.0,11446.0,15540.0,20467.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-508.0,4069.0,6301.0,17812.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-117.0,1262.0,-914.0,-1083.0
利息費用,3061.0,6267.0,10630.0,18775.0
利息收入,-1454.0,-5103.0,-12917.0,-29594.0
股利收入,-16228.0,-3771.0,-9860.0,-9860.0
採用權益法認列之關聯企業及合資損失（利益）之份額,170.0,-44961.0,-54439.0,-61366.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,1823.0,1617.0,1632.0
不動產、廠房及設備轉列費用數,0.0,0.0,107.0,378.0
處分其他資產損失（利益）,4994.0,0.0,0.0,6147.0
處分待出售非流動資產損失（利益）,59426.0,0.0,0.0,0.0
非金融資產減損損失,-44513.0,6722.0,3760.0,0.0
其他項目,47110.0,107202.0,163886.0,7022.0
收益費損項目合計,69007.0,-41000.0,-41000.0,248468.0
強制透過損益按公允價值衡量之金融資產（增加）減少,87784.0,17919.0,65272.0,-41000.0
應收票據（增加）減少,-45329.0,-91789.0,-132177.0,535.0
應收帳款（增加）減少,-13257.0,84352.0,88201.0,-123104.0
其他應收款（增加）減少,-7641.0,-121767.0,-117159.0,78146.0
存貨（增加）減少,-418.0,-23224.0,160.0,-187629.0
預付款項（增加）減少,92743.0,-1328.0,-10596.0,-8587.0
其他流動資產（增加）減少,-185.0,-1777.0,-1816.0,-28036.0
其他營業資產（增加）減少,-21151.0,-178614.0,-149115.0,1506.0
與營業活動相關之資產之淨變動合計,-51696.0,48229.0,21522.0,-308169.0
合約負債增加（減少）,-165658.0,47503.0,103603.0,4882.0
應付票據增加（減少）,1782.0,-46339.0,-89571.0,121473.0
應付帳款增加（減少）,-5584.0,-59417.0,-31545.0,-93894.0
其他應付款增加（減少）,-242492.0,1228.0,165.0,48414.0
預收款項增加（減少）,-149749.0,-8540.0,-14774.0,-346.0
其他流動負債增加（減少）,-90323.0,-17336.0,-16971.0,-14774.0
淨確定福利負債增加(減少),197831.0,-195950.0,-27571.0,-28272.0
與營業活動相關之負債之淨變動合計,1804.0,-88748.0,-176686.0,37483.0
與營業活動相關之資產及負債之淨變動合計,-3033.0,592561.0,-12800.0,-270686.0
調整項目合計,-67.0,4821.0,1119723.0,-22218.0
營運產生之現金流入（流出）,196535.0,3771.0,12038.0,1377715.0
收取之利息,,-6051.0,21860.0,28292.0
收取之股利,-17688.0,-128238.0,-10354.0,21860.0
支付之利息,-114875.0,466864.0,-180463.0,-17999.0
退還（支付）之所得稅,0.0,,962804.0,-182034.0
營業活動之淨現金流入（流出）,0.0,-51389.0,,1227834.0
投資活動之現金流量,-24323.0,23305.0,-60632.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,-200432.0,23305.0,-60632.0
處分透過其他綜合損益按公允價值衡量之金融資產,-75318.0,0.0,-175168.0,23305.0
處分按攤銷後成本衡量之金融資產,0.0,0.0,0.0,126422.0
取得採用權益法之投資,0.0,-24323.0,0.0,0.0
處分採用權益法之投資,3864.0,0.0,-24323.0,9156.0
對子公司之收購（扣除所取得之現金）,-772.0,-206937.0,0.0,-24323.0
處分待出售非流動資產,-263.0,7.0,-542745.0,0.0
取得不動產、廠房及設備,-53604.0,0.0,723.0,-681988.0
處分不動產、廠房及設備,38171.0,13660.0,0.0,720.0
存出保證金增加,-244808.0,-782.0,13202.0,0.0
存出保證金減少,,-2149.0,-2029.0,10708.0
取得無形資產,384438.0,-646058.0,-4602.0,-4009.0
其他非流動資產增加,-475633.0,37480.0,-467824.0,-4899.0
預付設備款增加,440000.0,-1057618.0,36380.0,-511545.0
其他投資活動,-530000.0,,-1203713.0,36254.0
投資活動之淨現金流入（流出）,0.0,1546543.0,,-1080831.0
籌資活動之現金流量,41.0,-1250130.0,2286682.0,
短期借款增加,-5628.0,649977.0,-1549499.0,2806682.0
短期借款減少,98.0,-890000.0,780000.0,-2524668.0
應付短期票券減少,-186684.0,0.0,-950000.0,-290000.0
舉借長期借款,1497.0,44.0,132000.0,132000.0
存入保證金減少,-233460.0,100000.0,-32.0,-121.0
租賃本金償還,2564395.0,-11259.0,100000.0,-22445.0
發放現金股利,2330935.0,98.0,-100000.0,-446740.0
取得子公司股權,2330935.0,145273.0,-16804.0,-322.0
