會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1611311.0,100.0,1677615.0,100.0,1650370.0,100.0,6624345.0,100.0
營業成本合計,1509150.0,93.66,1503120.0,89.6,1624979.0,98.46,6624345.0,100.0
營業毛利（毛損）,102161.0,6.34,174495.0,10.4,25391.0,1.54,6199928.0,93.59
未實現銷貨（損）益,2126.0,0.13,-870.0,-0.05,1011.0,0.06,6199928.0,93.59
已實現銷貨（損）益,2040.0,0.13,0.0,0.0,0.0,0.0,424417.0,6.41
營業毛利（毛損）淨額,102075.0,6.33,175365.0,10.45,24380.0,1.48,2337.0,0.04
營業費用,,,,,,,2039.0,0.03
推銷費用,25511.0,1.58,24204.0,1.44,22329.0,1.35,424119.0,6.4
管理費用,40203.0,2.5,44224.0,2.64,36896.0,2.24,,
預期信用減損損失（利益）,-60017.0,-3.72,-161.0,-0.01,-26.0,0.0,97051.0,1.47
營業費用合計,5697.0,0.35,68267.0,4.07,59199.0,3.59,157677.0,2.38
營業利益（損失）,96378.0,5.98,107098.0,6.38,-34819.0,-2.11,-61161.0,-0.92
營業外收入及支出,,,,,,,193567.0,2.92
利息收入,24116.0,1.5,6911.0,0.41,33781.0,2.05,230552.0,3.48
其他收入,12862.0,0.8,29826.0,1.78,111120.0,6.73,,
其他利益及損失淨額,30771.0,1.91,-71229.0,-4.25,-132145.0,-8.01,73065.0,1.1
財務成本淨額,13089.0,0.81,12935.0,0.77,14461.0,0.88,158456.0,2.39
預期信用減損損失（利益）,0.0,0.0,27153.0,1.62,0.0,0.0,-168371.0,-2.54
採用權益法認列之關聯企業及合資損益之份額淨額,26157.0,1.62,-20274.0,-1.21,28017.0,1.7,56745.0,0.86
營業外收入及支出合計,80817.0,5.02,86824.0,5.18,26312.0,1.59,102033.0,1.54
稅前淨利（淨損）,177195.0,11.0,30834.0,1.84,-8507.0,-0.52,108438.0,1.64
所得稅費用（利益）合計,-2943.0,-0.18,55990.0,3.34,28840.0,1.75,338990.0,5.12
繼續營業單位本期淨利（淨損）,180138.0,11.18,55990.0,3.34,-37347.0,-2.26,72358.0,1.09
本期淨利（淨損）,180138.0,11.18,,,-37347.0,-2.26,266632.0,4.03
其他綜合損益(淨額),,,11775.0,0.7,,,266632.0,4.03
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,28439.0,1.76,11775.0,0.7,17681.0,1.07,,
不重分類至損益之項目：,28439.0,1.76,4997.0,0.3,17681.0,1.07,-2340.0,-0.04
國外營運機構財務報表換算之兌換差額,7514.0,0.47,-2255.0,-0.13,9615.0,0.58,47370.0,0.72
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,12554.0,0.78,536.0,0.03,3888.0,0.24,45030.0,0.68
與可能重分類之項目相關之所得稅,4004.0,0.25,2206.0,0.13,2679.0,0.16,17192.0,0.26
後續可能重分類至損益之項目：,16064.0,1.0,13981.0,0.83,10824.0,0.66,23141.0,0.35
其他綜合損益（淨額）,44503.0,2.76,69971.0,4.17,28505.0,1.73,8034.0,0.12
本期綜合損益總額,224641.0,13.94,,,-8842.0,-0.54,32299.0,0.49
淨利（損）歸屬於：,,,55998.0,3.34,,,77329.0,1.17
母公司業主（淨利∕損）,180140.0,11.18,-8.0,0.0,-37351.0,-2.26,343961.0,5.19
非控制權益（淨利∕損）,-2.0,0.0,69921.0,4.17,4.0,0.0,,
母公司業主（綜合損益）,224592.0,13.94,50.0,0.0,-8956.0,-0.54,266632.0,4.03
非控制權益（綜合損益）,49.0,0.0,,,114.0,0.01,0.0,0.0
基本每股盈餘,,,0.25,,,,343799.0,5.19
基本每股盈餘,0.81,,,,-0.17,,162.0,0.0
