會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,177195.0,264019.0,255512.0,338990.0
本期稅前淨利（淨損）,177195.0,264019.0,255512.0,338990.0
折舊費用,37305.0,74578.0,111391.0,147766.0
攤銷費用,2109.0,4300.0,7070.0,10179.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-60017.0,-60178.0,-60204.0,-61161.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-12340.0,129243.0,275373.0,300619.0
利息費用,13089.0,26024.0,40485.0,56745.0
利息收入,-24116.0,-31027.0,-64808.0,-73065.0
股利收入,-26157.0,-25696.0,-35300.0,-35300.0
採用權益法認列之關聯企業及合資損失（利益）之份額,23.0,-53310.0,-81327.0,-102033.0
處分及報廢不動產、廠房及設備損失（利益）,-16116.0,68.0,74.0,1313.0
處分投資損失（利益）,-2.0,-82096.0,-86981.0,-122651.0
其他項目,-86222.0,-2.0,-2.0,-2.0
收益費損項目合計,33718.0,-18096.0,105771.0,122410.0
強制透過損益按公允價值衡量之金融資產（增加）減少,23825.0,152313.0,122755.0,232388.0
應收票據（增加）減少,-147996.0,44982.0,35357.0,23513.0
應收帳款（增加）減少,-8415.0,-163534.0,-158349.0,-46250.0
應收帳款－關係人（增加）減少,54148.0,-1161.0,11930.0,8395.0
其他應收款（增加）減少,0.0,31893.0,57139.0,56262.0
存貨（增加）減少,107676.0,0.0,0.0,509163.0
預付款項（增加）減少,13500.0,140144.0,352248.0,12550.0
其他流動資產（增加）減少,259.0,15626.0,10628.0,4109.0
與營業活動相關之資產之淨變動合計,76715.0,3103.0,32176.0,800130.0
合約負債增加（減少）,-6528.0,223366.0,463884.0,14136.0
應付票據增加（減少）,-9448.0,-9257.0,-8047.0,-89396.0
應付帳款增加（減少）,-7794.0,-37864.0,-24992.0,-55929.0
應付帳款－關係人增加（減少）,-62322.0,38061.0,0.0,-6.0
其他應付款增加（減少）,7.0,-6.0,25600.0,-64478.0
其他應付款－關係人增加（減少）,380.0,-78094.0,-6.0,271.0
負債準備增加（減少）,264.0,-4.0,-92299.0,-4473.0
其他流動負債增加（減少）,-30241.0,-2270.0,-1.0,61.0
淨確定福利負債增加(減少),-115682.0,189.0,-3926.0,-30957.0
與營業活動相關之負債之淨變動合計,-38967.0,-30520.0,213.0,-230771.0
與營業活動相關之資產及負債之淨變動合計,-125189.0,-119765.0,-30751.0,569359.0
調整項目合計,52006.0,103601.0,-134209.0,691769.0
營運產生之現金流入（流出）,19417.0,85505.0,329675.0,1030759.0
收取之利息,38216.0,349524.0,435446.0,54767.0
收取之股利,-10727.0,21699.0,690958.0,149970.0
支付之利息,-14107.0,140366.0,51961.0,-40820.0
退還（支付）之所得稅,84805.0,-20241.0,149970.0,-59256.0
營業活動之淨現金流入（流出）,,-24428.0,-29373.0,1135420.0
投資活動之現金流量,0.0,466920.0,-43319.0,
取得透過其他綜合損益按公允價值衡量之金融資產,18514.0,,820197.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,18216.0,0.0,,80819.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-46738.0,60881.0,0.0,18216.0
取得按攤銷後成本衡量之金融資產,57549.0,18216.0,80819.0,-19144.0
按攤銷後成本衡量之金融資產到期還本,-12896.0,-9173.0,18216.0,59607.0
取得採用權益法之投資,-348.0,58672.0,-31100.0,0.0
取得不動產、廠房及設備,0.0,-17893.0,59327.0,-88456.0
處分不動產、廠房及設備,-40.0,-8177.0,-28514.0,419.0
存出保證金增加,0.0,0.0,252.0,-258055.0
取得無形資產,52.0,-48.0,-258119.0,-5837.0
長期應收租賃款減少,-1183.0,0.0,-4848.0,805.0
其他非流動資產增加,0.0,163.0,286.0,-11447.0
預付設備款增加,390.0,-5995.0,-9857.0,0.0
預付設備款減少,86.0,-7952.0,-32425.0,399.0
其他投資活動,33602.0,-785.0,0.0,298.0
投資活動之淨現金流入（流出）,,87909.0,228.0,-222376.0
籌資活動之現金流量,-108603.0,,-205735.0,
短期借款增加,22.0,-638785.0,,0.0
短期借款減少,0.0,-11.0,16159.0,-98464.0
應付短期票券增加,-684.0,-1366.0,0.0,7027.0
應付短期票券減少,1150.0,1150.0,-29958.0,0.0
償還長期借款,0.0,0.0,-2048.0,-2730.0
存入保證金減少,-17875.0,-35787.0,0.0,-300.0
租賃本金償還,0.0,-674799.0,-300.0,-71890.0
發放現金股利,-125990.0,7660.0,-53847.0,-667578.0
非控制權益變動,4118.0,-112310.0,-667578.0,0.0
籌資活動之淨現金流入（流出）,-3465.0,539679.0,0.0,-833935.0
匯率變動對現金及約當現金之影響,539679.0,427369.0,0.0,10138.0
本期現金及約當現金增加（減少）數,536214.0,427369.0,-737572.0,89247.0
期初現金及約當現金餘額,536214.0,,13253.0,539679.0
