會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,3055669.0,100.0,2725987.0,100.0,2696836.0,100.0,11049641.0,100.0
營業成本合計,2590404.0,84.77,2220021.0,81.44,2267652.0,84.09,9247148.0,83.69
營業毛利（毛損）,465265.0,15.23,505966.0,18.56,429184.0,15.91,1802493.0,16.31
營業毛利（毛損）淨額,465265.0,15.23,505966.0,18.56,429184.0,15.91,1802493.0,16.31
營業費用,,,,,,,,
推銷費用,93834.0,3.07,87168.0,3.2,91289.0,3.39,357854.0,3.24
管理費用,111696.0,3.66,134787.0,4.94,129840.0,4.81,516002.0,4.67
研究發展費用,18574.0,0.61,19550.0,0.72,12947.0,0.48,66419.0,0.6
預期信用減損損失（利益）,-167.0,-0.01,2104.0,0.08,-2363.0,-0.09,-1521.0,-0.01
營業費用合計,223937.0,7.33,243609.0,8.94,231713.0,8.59,938754.0,8.5
營業利益（損失）,241328.0,7.9,262357.0,9.62,197471.0,7.32,863739.0,7.82
營業外收入及支出,,,,,,,,
利息收入,3338.0,0.11,3175.0,0.12,3003.0,0.11,15975.0,0.14
其他收入,5188.0,0.17,1831.0,0.07,19963.0,0.74,42635.0,0.39
其他利益及損失淨額,10116.0,0.33,12995.0,0.48,38635.0,1.43,80383.0,0.73
財務成本淨額,27340.0,0.89,30140.0,1.11,31219.0,1.16,121531.0,1.1
營業外收入及支出合計,-8698.0,-0.28,-12139.0,-0.45,30382.0,1.13,17462.0,0.16
稅前淨利（淨損）,232630.0,7.61,250218.0,9.18,227853.0,8.45,881201.0,7.97
所得稅費用（利益）合計,49092.0,1.61,63072.0,2.31,76060.0,2.82,218085.0,1.97
繼續營業單位本期淨利（淨損）,183538.0,6.01,187146.0,6.87,151793.0,5.63,663116.0,6.0
本期淨利（淨損）,183538.0,6.01,187146.0,6.87,151793.0,5.63,663116.0,6.0
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-2065.0,-0.07,-69826.0,-2.56,-28738.0,-1.07,42634.0,0.39
不重分類至損益之項目：,-2065.0,-0.07,-69826.0,-2.56,-28738.0,-1.07,-89882.0,-0.81
國外營運機構財務報表換算之兌換差額,82789.0,2.71,-22840.0,-0.84,79002.0,2.93,8476.0,0.08
與可能重分類之項目相關之所得稅,4818.0,0.16,-1910.0,-0.07,1272.0,0.05,-55724.0,-0.5
後續可能重分類至損益之項目：,77971.0,2.55,-20930.0,-0.77,77730.0,2.88,58903.0,0.53
其他綜合損益（淨額）,75906.0,2.48,-90756.0,-3.33,48992.0,1.82,2846.0,0.03
本期綜合損益總額,259444.0,8.49,96390.0,3.54,200785.0,7.45,56057.0,0.51
淨利（損）歸屬於：,,,,,,,333.0,0.0
母公司業主（淨利∕損）,151939.0,4.97,157471.0,5.78,123431.0,4.58,663449.0,6.0
非控制權益（淨利∕損）,31599.0,1.03,29675.0,1.09,28362.0,1.05,,
母公司業主（綜合損益）,217552.0,7.12,71355.0,2.62,158297.0,5.87,537503.0,4.86
非控制權益（綜合損益）,41892.0,1.37,25035.0,0.92,42488.0,1.58,125613.0,1.14
基本每股盈餘,,,,,,,527170.0,4.77
繼續營業單位淨利（淨損）,0.57,,0.59,,0.44,,136279.0,1.23
基本每股盈餘,0.57,,0.59,,0.44,,,
稀釋每股盈餘,,,,,,,1.93,
繼續營業單位淨利（淨損）,0.57,,0.59,,0.39,,1.93,
稀釋每股盈餘,0.57,,0.59,,0.39,,,
