會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,232630.0,482848.0,710701.0,881201.0
本期稅前淨利（淨損）,232630.0,482848.0,710701.0,881201.0
折舊費用,67268.0,135968.0,205445.0,281744.0
攤銷費用,1044.0,1947.0,2853.0,3784.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-167.0,1937.0,-426.0,-1521.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-4276.0,-10493.0,-26206.0,18258.0
利息費用,27340.0,57480.0,88699.0,121531.0
利息收入,-3338.0,-6513.0,-9516.0,-15975.0
股利收入,-2627.0,-2627.0,-17827.0,-17827.0
處分及報廢不動產、廠房及設備損失（利益）,-9.0,-97.0,-233.0,2045.0
其他項目,466.0,18620.0,30223.0,42563.0
收益費損項目合計,6486.0,196222.0,273012.0,434602.0
強制透過損益按公允價值衡量之金融資產（增加）減少,92187.0,52738.0,-96215.0,-13816.0
應收票據（增加）減少,0.0,163359.0,115041.0,1338.0
應收帳款（增加）減少,69594.0,302533.0,528704.0,629766.0
其他應收款（增加）減少,72031.0,1668.0,8374.0,23562.0
存貨（增加）減少,11120.0,-200412.0,-428152.0,418843.0
預付款項（增加）減少,-173898.0,-487259.0,56700.0,51555.0
其他營業資產（增加）減少,2393.0,9191.0,10679.0,11905.0
與營業活動相關之資產之淨變動合計,7048.0,-158182.0,195131.0,1123153.0
合約負債增加（減少）,-11712.0,10664.0,62129.0,63310.0
應付票據增加（減少）,36072.0,-1665.0,-753.0,-2899.0
應付帳款增加（減少）,-1839.0,-116808.0,-283943.0,-471586.0
其他應付款增加（減少）,71153.0,-104776.0,-107716.0,-126161.0
負債準備增加（減少）,-85535.0,-1635.0,-2060.0,-2010.0
淨確定福利負債增加(減少),-577.0,-6186.0,-1763.0,-10728.0
與營業活動相關之負債之淨變動合計,1345.0,-220406.0,-334106.0,-550074.0
與營業活動相關之資產及負債之淨變動合計,20619.0,-378588.0,-138975.0,573079.0
調整項目合計,8907.0,-182366.0,134037.0,1007681.0
營運產生之現金流入（流出）,101094.0,300482.0,844738.0,1888882.0
收取之利息,333724.0,6513.0,9516.0,15975.0
收取之股利,3338.0,2627.0,17827.0,17827.0
支付之利息,-23011.0,-43709.0,-66391.0,-109360.0
退還（支付）之所得稅,-43452.0,-133441.0,-171908.0,-199723.0
營業活動之淨現金流入（流出）,270599.0,132472.0,633782.0,1613601.0
投資活動之現金流量,,,,
取得透過其他綜合損益按公允價值衡量之金融資產,191.0,191.0,21749.0,-1059.0
處分透過其他綜合損益按公允價值衡量之金融資產,-12038.0,0.0,0.0,100773.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,41831.0,-11824.0,-11936.0,0.0
取得按攤銷後成本衡量之金融資產,-35471.0,42632.0,42211.0,0.0
處分按攤銷後成本衡量之金融資產,368.0,-89638.0,-143529.0,42815.0
取得不動產、廠房及設備,-512.0,458.0,3487.0,-181852.0
處分不動產、廠房及設備,0.0,-106.0,-3711.0,3899.0
存出保證金增加,-294.0,0.0,0.0,-3374.0
存出保證金減少,0.0,-2579.0,-2756.0,0.0
取得無形資產,2376.0,0.0,0.0,-2926.0
其他金融資產增加,708.0,7387.0,7387.0,-10349.0
其他金融資產減少,-18241.0,0.0,0.0,7361.0
其他非流動資產增加,-21082.0,1881.0,2118.0,0.0
其他非流動資產減少,,-22142.0,-21725.0,1807.0
預付設備款增加,0.0,-73740.0,-106705.0,-25651.0
投資活動之淨現金流入（流出）,-651090.0,,,-68556.0
籌資活動之現金流量,1775874.0,-572229.0,0.0,
短期借款減少,0.0,0.0,-780678.0,-861525.0
應付短期票券減少,-595573.0,1775874.0,0.0,0.0
發行公司債,-5547.0,20600.0,1775874.0,1775874.0
舉借長期借款,-34604.0,-601763.0,30300.0,27207.0
償還長期借款,489060.0,-12185.0,-609677.0,-612997.0
存入保證金減少,59856.0,-265460.0,0.0,0.0
租賃本金償還,798433.0,-34604.0,-19372.0,-25026.0
發放現金股利,1026237.0,310233.0,-265460.0,-404825.0
庫藏股票買回成本,1824670.0,46586.0,0.0,0.0
非控制權益變動,1824670.0,415551.0,-79395.0,-79395.0
