會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,136878.0,101.55,119441.0,101.44,127914.0,102.89,505399.0,101.91
銷貨折讓,2089.0,1.55,1701.0,1.44,3597.0,2.89,9467.0,1.91
銷貨收入淨額,134789.0,100.0,117740.0,100.0,124317.0,100.0,495932.0,100.0
營業收入合計,134789.0,100.0,117740.0,100.0,124317.0,100.0,495932.0,100.0
營業成本合計,109114.0,80.95,102071.0,86.69,106072.0,85.32,419379.0,84.56
營業毛利（毛損）,25675.0,19.05,15669.0,13.31,18245.0,14.68,76553.0,15.44
營業毛利（毛損）淨額,25675.0,19.05,15669.0,13.31,18245.0,14.68,76553.0,15.44
營業費用,,,,,,,,
推銷費用,3143.0,2.33,2827.0,2.4,3067.0,2.47,11908.0,2.4
管理費用,12103.0,8.98,10619.0,9.02,12664.0,10.19,50025.0,10.09
研究發展費用,2311.0,1.71,2168.0,1.84,2346.0,1.89,9314.0,1.88
預期信用減損損失（利益）,-55.0,-0.04,230.0,0.2,155.0,0.12,740.0,0.15
營業費用合計,17502.0,12.98,15844.0,13.46,18232.0,14.67,71987.0,14.52
營業利益（損失）,8173.0,6.06,-175.0,-0.15,13.0,0.01,4566.0,0.92
營業外收入及支出,,,,,,,,
利息收入,226.0,0.17,342.0,0.29,349.0,0.28,1858.0,0.37
其他收入,12760.0,9.47,11428.0,9.71,33324.0,26.81,73854.0,14.89
其他利益及損失淨額,-17512.0,-12.99,-50227.0,-42.66,2151.0,1.73,-22730.0,-4.58
財務成本淨額,606.0,0.45,654.0,0.56,690.0,0.56,3859.0,0.78
採用權益法認列之關聯企業及合資損益之份額淨額,4140.0,3.07,207.0,0.18,15387.0,12.38,33215.0,6.7
營業外收入及支出合計,-992.0,-0.74,-38904.0,-33.04,50521.0,40.64,82338.0,16.6
稅前淨利（淨損）,7181.0,5.33,-39079.0,-33.19,50534.0,40.65,86904.0,17.52
所得稅費用（利益）合計,2533.0,1.88,-956.0,-0.81,2468.0,1.99,18025.0,3.63
繼續營業單位本期淨利（淨損）,4648.0,3.45,-38123.0,-32.38,48066.0,38.66,68879.0,13.89
本期淨利（淨損）,4648.0,3.45,-38123.0,-32.38,48066.0,38.66,68879.0,13.89
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,0.0,0.0,0.0,0.0,0.0,5178.0,1.04
不重分類至損益之項目：,0.0,0.0,0.0,0.0,0.0,0.0,-242.0,-0.05
國外營運機構財務報表換算之兌換差額,11984.0,8.89,2780.0,2.36,29721.0,23.91,4936.0,1.0
後續可能重分類至損益之項目：,11984.0,8.89,2780.0,2.36,29721.0,23.91,33082.0,6.67
其他綜合損益（淨額）,11984.0,8.89,2780.0,2.36,29721.0,23.91,33082.0,6.67
本期綜合損益總額,16632.0,12.34,-35343.0,-30.02,77787.0,62.57,38018.0,7.67
淨利（損）歸屬於：,,,,,,,106897.0,21.55
母公司業主（淨利∕損）,5055.0,3.75,-37733.0,-32.05,46561.0,37.45,,
非控制權益（淨利∕損）,-407.0,-0.3,-390.0,-0.33,1505.0,1.21,68684.0,13.85
母公司業主（綜合損益）,17039.0,12.64,-34953.0,-29.69,76282.0,61.36,195.0,0.04
非控制權益（綜合損益）,-407.0,-0.3,-390.0,-0.33,1505.0,1.21,106702.0,21.52
基本每股盈餘,,,,,,,195.0,0.04
基本每股盈餘,0.03,,-0.23,,0.28,,,
稀釋每股盈餘,,,,,,,0.42,
稀釋每股盈餘,0.03,,0.0,,0.28,,,
