會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,61588.0,83161.0,270379.0,286117.0
本期稅前淨利（淨損）,61588.0,83161.0,270379.0,286117.0
折舊費用,4615.0,9274.0,13503.0,17767.0
攤銷費用,430.0,824.0,1226.0,1568.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,244.0,-56.0,-134.0,3019.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-15420.0,11375.0,22350.0,18995.0
利息費用,3772.0,8487.0,14053.0,21059.0
利息收入,-723.0,-2477.0,-3403.0,-6935.0
股利收入,0.0,0.0,-160580.0,-160580.0
處分及報廢不動產、廠房及設備損失（利益）,4522.0,-2602.0,-78.0,-78.0
未實現外幣兌換損失（利益）,0.0,-9408.0,-2406.0,11530.0
其他項目,-2560.0,15417.0,-22062.0,-30.0
收益費損項目合計,5065.0,5065.0,-30.0,-93685.0
強制透過損益按公允價值衡量之金融資產（增加）減少,51208.0,96139.0,-137561.0,14341.0
應收票據（增加）減少,-146134.0,-17950.0,5065.0,1795.0
應收帳款（增加）減少,-2486.0,1601.0,66242.0,219645.0
應收帳款－關係人（增加）減少,-42341.0,47005.0,282731.0,-3202.0
其他應收款（增加）減少,-6429.0,-39704.0,-506.0,-997.0
存貨（增加）減少,25.0,50.0,754.0,49651.0
預付款項（增加）減少,-141092.0,92206.0,34224.0,1887.0
其他流動資產（增加）減少,12316.0,8439.0,1150.0,-1098.0
與營業活動相關之資產之淨變動合計,-15664.0,-13980.0,73.0,282022.0
合約負債增加（減少）,201736.0,-45023.0,389733.0,-363.0
應付票據增加（減少）,2588.0,1407.0,1513.0,-5734.0
應付帳款增加（減少）,-15572.0,-16783.0,-20244.0,-107371.0
應付帳款－關係人增加（減少）,444.0,888.0,-104111.0,5503.0
其他應付款增加（減少）,185848.0,-65052.0,2424.0,-5101.0
其他流動負債增加（減少）,44756.0,27154.0,-14022.0,980.0
淨確定福利負債增加(減少),42196.0,42571.0,1333.0,1786.0
與營業活動相關之負債之淨變動合計,103784.0,125732.0,-133107.0,-110300.0
與營業活動相關之資產及負債之淨變動合計,723.0,2470.0,256626.0,171722.0
調整項目合計,-3010.0,0.0,119065.0,78037.0
營運產生之現金流入（流出）,-3316.0,-6987.0,389444.0,364154.0
收取之利息,98181.0,-32615.0,3391.0,5534.0
收取之股利,,88600.0,160580.0,160580.0
支付之利息,-65333.0,,-11784.0,-20347.0
退還（支付）之所得稅,-6725.0,-83679.0,-52359.0,-52475.0
營業活動之淨現金流入（流出）,0.0,-17242.0,489272.0,457446.0
投資活動之現金流量,-1020.0,0.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,1744.0,-3756.0,-89553.0,-99681.0
處分透過其他綜合損益按公允價值衡量之金融資產,-840.0,2687.0,-4989.0,2367.0
取得按攤銷後成本衡量之金融資產,-72174.0,-70.0,0.0,-650.0
處分按攤銷後成本衡量之金融資產,,-2457.0,-11492.0,0.0
取得不動產、廠房及設備,236354.0,-104517.0,2998.0,-11531.0
處分不動產、廠房及設備,0.0,,-909.0,78.0
存出保證金增加,-33237.0,294836.0,-101.0,2998.0
取得無形資產,-1251.0,0.0,-104046.0,-909.0
預付設備款增加,201866.0,-20464.0,,-865.0
投資活動之淨現金流入（流出）,18846.0,-2512.0,133003.0,-108193.0
籌資活動之現金流量,246719.0,271860.0,-168727.0,
短期借款增加,542021.0,15636.0,-3137.0,582405.0
短期借款減少,788740.0,271579.0,-223651.0,0.0
應付短期票券增加,788740.0,542021.0,-262512.0,-269274.0
