會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1835530.0,,1919189.0,100.0,1873035.0,100.0,7802362.0,100.0
營業成本合計,1490975.0,,1535596.0,80.01,1511978.0,80.72,6260222.0,80.23
營業毛利（毛損）,344555.0,,383593.0,19.99,361057.0,19.28,1542140.0,19.77
營業毛利（毛損）淨額,344555.0,,383593.0,19.99,361057.0,19.28,1542140.0,19.77
營業費用,,,,,,,,
推銷費用,39031.0,,43840.0,2.28,33912.0,1.81,148387.0,1.9
管理費用,79400.0,,82458.0,4.3,92172.0,4.92,354761.0,4.55
研究發展費用,22522.0,,18162.0,0.95,19182.0,1.02,72623.0,0.93
預期信用減損損失（利益）,9818.0,,-1838.0,-0.1,-14342.0,-0.77,-8042.0,-0.1
營業費用合計,150771.0,,142622.0,7.43,130924.0,6.99,567729.0,7.28
營業利益（損失）,193784.0,,240971.0,12.56,230133.0,12.29,974411.0,12.49
營業外收入及支出,,,,,,,,
利息收入,1051.0,,2780.0,0.14,1352.0,0.07,9977.0,0.13
其他收入,19169.0,,94351.0,4.92,148726.0,7.94,276655.0,3.55
其他利益及損失淨額,34519.0,,8964.0,0.47,610072.0,32.57,536377.0,6.87
財務成本淨額,15809.0,,14093.0,0.73,13553.0,0.72,55671.0,0.71
採用權益法認列之關聯企業及合資損益之份額淨額,82773.0,,181957.0,9.48,236992.0,12.65,840843.0,10.78
營業外收入及支出合計,121703.0,,273959.0,14.27,983589.0,52.51,1608181.0,20.61
稅前淨利（淨損）,315487.0,,514930.0,26.83,1213722.0,64.8,2582592.0,33.1
所得稅費用（利益）合計,35133.0,,92981.0,4.84,47107.0,2.52,235340.0,3.02
繼續營業單位本期淨利（淨損）,280354.0,,421949.0,21.99,1166615.0,62.28,2347252.0,30.08
本期淨利（淨損）,280354.0,,421949.0,21.99,1166615.0,62.28,2347252.0,30.08
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,252993.0,,910.0,0.05,0.0,0.0,-752.0,-0.01
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,2082.0,,154217.0,8.04,-181173.0,-9.67,31144.0,0.4
不重分類至損益之項目：,255075.0,,-345.0,-0.02,-500.0,-0.03,3148.0,0.04
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,13633.0,,154782.0,8.06,-181673.0,-9.7,-150.0,0.0
後續可能重分類至損益之項目：,13633.0,,673484.0,35.09,-513560.0,-27.42,33690.0,0.43
其他綜合損益（淨額）,268708.0,,673484.0,35.09,-513560.0,-27.42,-210016.0,-2.69
本期綜合損益總額,549062.0,,828266.0,43.16,-695233.0,-37.12,-210016.0,-2.69
淨利（損）歸屬於：,,,1250215.0,65.14,471382.0,25.17,-176326.0,-2.26
母公司業主（淨利∕損）,272932.0,,,,,,2170926.0,27.82
非控制權益（淨利∕損）,7422.0,,417955.0,21.78,956310.0,51.06,,
母公司業主（綜合損益）,541644.0,,3994.0,0.21,210305.0,11.23,2107758.0,27.01
非控制權益（綜合損益）,7418.0,,1245791.0,64.91,261083.0,13.94,239494.0,3.07
基本每股盈餘,,,4424.0,0.23,210299.0,11.23,1931472.0,24.75
繼續營業單位淨利（淨損）,0.42,,,,,,239454.0,3.07
基本每股盈餘,0.42,,0.62,,1.42,,,
稀釋每股盈餘,,,0.62,,1.42,,3.13,
繼續營業單位淨利（淨損）,0.42,,,,,,3.13,
稀釋每股盈餘,0.42,,0.62,,1.42,,,
