會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,386851.0,1329974.0,2193637.0,2600312.0
本期稅前淨利（淨損）,386851.0,1329974.0,2193637.0,2600312.0
折舊費用,729503.0,1448197.0,2156678.0,2859341.0
攤銷費用,106324.0,141730.0,253996.0,323234.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2500.0,3600.0,3600.0,3268.0
利息費用,28210.0,55196.0,73413.0,92184.0
利息收入,-936.0,-4742.0,-9434.0,-19737.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-2192.0,-3427.0,-52582.0,31363.0
處分及報廢不動產、廠房及設備損失（利益）,-1464.0,-495.0,680.0,-7545.0
處分無形資產損失（利益）,861945.0,107048.0,107071.0,137774.0
處分採用權益法之投資損失（利益）,-356407.0,-574474.0,-583965.0,-576617.0
非金融資產減損損失,-179094.0,126918.0,126934.0,193979.0
收益費損項目合計,-2208.0,1299551.0,2076391.0,3037244.0
應收票據（增加）減少,19248.0,-296918.0,-243251.0,-330635.0
應收帳款（增加）減少,179333.0,-136033.0,-495429.0,-108651.0
應收帳款－關係人（增加）減少,-23003.0,28015.0,24404.0,21650.0
其他應收款（增加）減少,-10102.0,58.0,10517.0,-13231.0
存貨（增加）減少,-372233.0,298495.0,58422.0,-51522.0
其他流動資產（增加）減少,-25834.0,58542.0,65187.0,31309.0
其他營業資產（增加）減少,-49125.0,45796.0,89489.0,172387.0
與營業活動相關之資產之淨變動合計,-2064.0,-2045.0,-490661.0,-278693.0
應付票據增加（減少）,-146048.0,147905.0,211844.0,85556.0
應付帳款增加（減少）,49516.0,-99851.0,188282.0,-32408.0
應付帳款－關係人增加（減少）,-49543.0,-8755.0,-20551.0,-22140.0
其他應付款增加（減少）,-491.0,-114356.0,-15615.0,69214.0
負債準備增加（減少）,-223589.0,27461.0,101606.0,0.0
其他流動負債增加（減少）,-595822.0,-51937.0,-54306.0,99170.0
淨確定福利負債增加(減少),266123.0,431.0,2148.0,-60139.0
其他營業負債增加（減少）,652974.0,-99102.0,413408.0,-13518.0
與營業活動相關之負債之淨變動合計,936.0,-101147.0,-77253.0,125735.0
與營業活動相關之資產及負債之淨變動合計,-786.0,1198404.0,1999138.0,-152958.0
調整項目合計,653124.0,2528378.0,4192775.0,2884286.0
營運產生之現金流入（流出）,,4610.0,9434.0,5484598.0
收取之利息,21110.0,0.0,116422.0,19737.0
收取之股利,-536029.0,-153515.0,-158700.0,234909.0
退還（支付）之所得稅,22677.0,2379473.0,4159931.0,-147471.0
營業活動之淨現金流入（流出）,-105036.0,,,5591773.0
投資活動之現金流量,783125.0,11597.0,-2389.0,
取得按攤銷後成本衡量之金融資產,185847.0,1446141.0,0.0,-86402.0
處分採用權益法之投資,,3109.0,1446141.0,1448313.0
處分子公司,231227.0,-934067.0,3109.0,2126.0
採用權益法之被投資公司減資退回股款,0.0,35099.0,-1508902.0,3109.0
取得不動產、廠房及設備,0.0,-251726.0,57152.0,-2215510.0
處分不動產、廠房及設備,234719.0,31595.0,-354467.0,68673.0
取得無形資產,-541959.0,341748.0,31602.0,-208635.0
處分無形資產,-30.0,,-327754.0,195302.0
投資活動之淨現金流入（流出）,-29756.0,-706319.0,,-793024.0
籌資活動之現金流量,-105799.0,0.0,-875878.0,
短期借款增加,-30573.0,118536.0,0.0,0.0
短期借款減少,702599.0,-1272937.0,106332.0,-696402.0
應付短期票券減少,1453510.0,-11672.0,-2110716.0,0.0
舉借長期借款,2156109.0,-59195.0,-15669.0,75168.0
償還長期借款,2156109.0,-9017.0,-502756.0,-2706106.0
