會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,5024238.0,100.0,5418894.0,100.0,5526946.0,100.0,21282606.0,100.0
營業成本合計,4031741.0,80.25,4160540.0,76.78,4166659.0,75.39,16254532.0,76.37
營業毛利（毛損）,992497.0,19.75,1258354.0,23.22,1360287.0,24.61,5028074.0,23.63
營業毛利（毛損）淨額,992497.0,19.75,1258354.0,23.22,1360287.0,24.61,5028074.0,23.63
營業費用,,,,,,,,
推銷費用,363272.0,7.23,394537.0,7.28,400245.0,7.24,1537551.0,7.22
管理費用,247274.0,4.92,265992.0,4.91,265183.0,4.8,1049733.0,4.93
研究發展費用,113258.0,2.25,121800.0,2.25,136792.0,2.48,503003.0,2.36
預期信用減損損失（利益）,2500.0,0.05,1100.0,0.02,0.0,0.0,3268.0,0.02
營業費用合計,726304.0,14.46,783429.0,14.46,802220.0,14.51,3093555.0,14.54
營業利益（損失）,266193.0,5.3,474925.0,8.76,558067.0,10.1,1934519.0,9.09
營業外收入及支出,,,,,,,,
其他收入,40785.0,0.81,49059.0,0.91,56509.0,1.02,229611.0,1.08
其他利益及損失淨額,105891.0,2.11,444890.0,8.21,218149.0,3.95,559729.0,2.63
財務成本淨額,28210.0,0.56,26986.0,0.5,18217.0,0.33,92184.0,0.43
採用權益法認列之關聯企業及合資損益之份額淨額,2192.0,0.04,1235.0,0.02,49155.0,0.89,-31363.0,-0.15
營業外收入及支出合計,120658.0,2.4,468198.0,8.64,305596.0,5.53,665793.0,3.13
稅前淨利（淨損）,386851.0,7.7,943123.0,17.4,863663.0,15.63,2600312.0,12.22
所得稅費用（利益）合計,86384.0,1.72,225208.0,4.16,181440.0,3.28,563592.0,2.65
繼續營業單位本期淨利（淨損）,300467.0,5.98,717915.0,13.25,682223.0,12.34,2036720.0,9.57
本期淨利（淨損）,300467.0,5.98,717915.0,13.25,682223.0,12.34,2036720.0,9.57
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-27679.0,-0.55,5899.0,0.11,-31827.0,-0.58,108146.0,0.51
不重分類至損益之項目：,-27679.0,-0.55,5899.0,0.11,-31827.0,-0.58,145460.0,0.68
國外營運機構財務報表換算之兌換差額,115817.0,2.31,3009.0,0.06,119971.0,2.17,21284.0,0.1
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,138646.0,2.76,-20638.0,-0.38,25552.0,0.46,232322.0,1.09
後續可能重分類至損益之項目：,254463.0,5.06,-17629.0,-0.33,145523.0,2.63,181159.0,0.85
其他綜合損益（淨額）,226784.0,4.51,-11730.0,-0.22,113696.0,2.06,115684.0,0.54
本期綜合損益總額,527251.0,10.49,706185.0,13.03,795919.0,14.4,56702.0,0.27
淨利（損）歸屬於：,,,,,,,240141.0,1.13
母公司業主（淨利∕損）,301339.0,6.0,807119.0,14.89,699268.0,12.65,472463.0,2.22
非控制權益（淨利∕損）,-872.0,-0.02,-89204.0,-1.65,-17045.0,-0.31,2509183.0,11.79
母公司業主（綜合損益）,510336.0,10.16,803573.0,14.83,810712.0,14.67,,
非控制權益（綜合損益）,16915.0,0.34,-97388.0,-1.8,-14793.0,-0.27,2151321.0,10.11
基本每股盈餘,,,,,,,-114601.0,-0.54
基本每股盈餘,0.51,,1.36,,1.19,,2613637.0,12.28
稀釋每股盈餘,,,,,,,-104454.0,-0.49
稀釋每股盈餘,0.51,,1.36,,1.19,,,
