會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,511585.0,100.0,493640.0,100.0,513461.0,100.0,2020758.0,100.0
營業成本合計,400223.0,78.23,354929.0,71.9,377518.0,73.52,1490296.0,73.75
營業毛利（毛損）,111362.0,21.77,138711.0,28.1,135943.0,26.48,530462.0,26.25
營業毛利（毛損）淨額,111362.0,21.77,138711.0,28.1,135943.0,26.48,530462.0,26.25
營業費用,,,,,,,,
推銷費用,29333.0,5.73,32722.0,6.63,40480.0,7.88,126108.0,6.24
管理費用,36314.0,7.1,50079.0,10.14,33086.0,6.44,136240.0,6.74
研究發展費用,17325.0,3.39,17005.0,3.44,17474.0,3.4,70601.0,3.49
預期信用減損損失（利益）,514.0,0.1,1113.0,0.23,6225.0,1.21,17511.0,0.87
營業費用合計,83486.0,16.32,100919.0,20.44,97265.0,18.94,350460.0,17.34
營業利益（損失）,27876.0,5.45,37792.0,7.66,38678.0,7.53,180002.0,8.91
營業外收入及支出,,,,,,,,
利息收入,511.0,0.1,1135.0,0.23,3873.0,0.75,18751.0,0.93
其他收入,11273.0,2.2,6122.0,1.24,9087.0,1.77,33458.0,1.66
其他利益及損失淨額,111027.0,21.7,138490.0,28.05,165882.0,32.31,321339.0,15.9
財務成本淨額,3487.0,0.68,6301.0,1.28,5111.0,1.0,26327.0,1.3
營業外收入及支出合計,119324.0,23.32,139446.0,28.25,173731.0,33.84,347221.0,17.18
稅前淨利（淨損）,147200.0,28.77,177238.0,35.9,212409.0,41.37,527223.0,26.09
所得稅費用（利益）合計,37329.0,7.3,38172.0,7.73,45419.0,8.85,126230.0,6.25
繼續營業單位本期淨利（淨損）,109871.0,21.48,139066.0,28.17,166990.0,32.52,400993.0,19.84
本期淨利（淨損）,109871.0,21.48,139066.0,28.17,166990.0,32.52,400993.0,19.84
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-1197.0,-0.23,13371.0,2.71,4625.0,0.9,-381.0,-0.02
不重分類至損益之項目：,-1197.0,-0.23,13371.0,2.71,4625.0,0.9,7008.0,0.35
國外營運機構財務報表換算之兌換差額,27088.0,5.29,-14420.0,-2.92,-881.0,-0.17,-76.0,0.0
後續可能重分類至損益之項目：,27088.0,5.29,-14420.0,-2.92,-881.0,-0.17,6703.0,0.33
其他綜合損益（淨額）,25891.0,5.06,-1049.0,-0.21,3744.0,0.73,5843.0,0.29
本期綜合損益總額,135762.0,26.54,138017.0,27.96,170734.0,33.25,5843.0,0.29
淨利（損）歸屬於：,,,,,,,12546.0,0.62
母公司業主（淨利∕損）,113915.0,22.27,141000.0,28.56,168696.0,32.85,413539.0,20.46
非控制權益（淨利∕損）,-4044.0,-0.79,-1934.0,-0.39,-1706.0,-0.33,,
母公司業主（綜合損益）,135644.0,26.51,141645.0,28.69,171715.0,33.44,408560.0,20.22
非控制權益（綜合損益）,118.0,0.02,-3628.0,-0.73,-981.0,-0.19,-7567.0,-0.37
基本每股盈餘,,,,,,,419153.0,20.74
繼續營業單位淨利（淨損）,1.54,,1.9,,2.28,,-5614.0,-0.28
基本每股盈餘,1.54,,1.9,,2.28,,,
稀釋每股盈餘,,,,,,,5.51,
繼續營業單位淨利（淨損）,1.53,,1.9,,2.27,,5.51,
稀釋每股盈餘,1.53,,1.9,,2.27,,,
