會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,719863.0,24.44,691128.0,23.94,594895.0,13.56,521760.0,10.82
透過損益按公允價值衡量之金融資產－流動,0.0,0.0,20000.0,0.69,0.0,0.0,80000.0,1.66
按攤銷後成本衡量之金融資產－流動,20000.0,0.68,24.0,0.0,20000.0,0.46,19613.0,0.41
應收票據淨額,60.0,0.0,0.0,0.0,19310.0,0.44,6062.0,0.13
應收帳款淨額,51.0,0.0,1003.0,0.03,9586.0,0.22,377.0,0.01
其他應收款淨額,102.0,0.0,1.0,0.0,26761.0,0.61,24346.0,0.5
其他應收款－關係人淨額,1.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
本期所得稅資產,85.0,0.0,900906.0,31.21,146.0,0.0,0.0,0.0
存貨,890637.0,30.24,1635.0,0.06,1582729.0,36.08,2067819.0,42.88
預付款項,1646.0,0.06,228.0,0.01,4048.0,0.09,3319.0,0.07
其他流動資產,291.0,0.01,1615026.0,55.94,21894.0,0.5,18571.0,0.39
流動資產合計,1632736.0,55.44,,,2279369.0,51.97,2741867.0,56.85
非流動資產,,,143635.0,4.98,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,166304.0,5.65,992912.0,34.39,86000.0,1.96,86000.0,1.78
採用權益法之投資,1010262.0,34.3,179.0,0.01,144637.0,3.3,148906.0,3.09
不動產、廠房及設備,186.0,0.01,29.0,0.0,969288.0,22.1,939639.0,19.48
使用權資產,38.0,0.0,130474.0,4.52,174.0,0.0,167.0,0.0
投資性不動產淨額,130991.0,4.45,338.0,0.01,201.0,0.0,103.0,0.0
無形資產,0.0,0.0,4220.0,0.15,892360.0,20.34,887049.0,18.39
遞延所得稅資產,338.0,0.01,1271787.0,44.06,338.0,0.01,338.0,0.01
其他非流動資產,4197.0,0.14,2886813.0,100.0,13931.0,0.32,18695.0,0.39
非流動資產合計,1312316.0,44.56,,,2106929.0,48.03,2080897.0,43.15
資產總額,2945052.0,100.0,628898.0,21.79,4386298.0,100.0,4822764.0,100.0
流動負債,,,98.0,0.0,,,,
短期借款,628898.0,21.35,1069.0,0.04,815675.0,18.6,1318925.0,27.35
應付帳款,0.0,0.0,27900.0,0.97,31589.0,0.72,28762.0,0.6
其他應付款,8743.0,0.3,0.0,0.0,66532.0,1.52,31698.0,0.66
本期所得稅負債,4135.0,0.14,30.0,0.0,13.0,0.0,12066.0,0.25
租賃負債－流動,34.0,0.0,30.0,0.0,18582.0,0.42,15032.0,0.31
其他流動負債,86.0,0.0,658025.0,22.79,9769.0,0.22,9769.0,0.2
流動負債合計,641896.0,21.8,,,36136.0,0.82,29914.0,0.62
非流動負債,,,337.0,0.01,147.0,0.0,0.0,0.0
遞延所得稅負債,159.0,0.01,0.0,0.0,5809.0,0.13,14180.0,0.29
租賃負債－非流動,5.0,0.0,423.0,0.01,2391.0,0.05,2301.0,0.05
其他非流動負債,623.0,0.02,760.0,0.03,23445.0,0.53,22958.0,0.48
非流動負債合計,787.0,0.03,658785.0,22.82,1010088.0,23.03,1485605.0,30.8
負債總額,642683.0,21.82,,,,,,
歸屬於母公司業主之權益,,,,,394000.0,8.98,390000.0,8.09
股本,,,920000.0,31.87,721.0,0.02,511.0,0.01
普通股股本,920000.0,31.24,920000.0,31.87,125254.0,2.86,124702.0,2.59
股本合計,920000.0,31.24,,,7115.0,0.16,6942.0,0.14
資本公積,,,8516.0,0.29,527090.0,12.02,522155.0,10.83
資本公積－庫藏股票交易,8516.0,0.29,125049.0,4.33,1537178.0,35.04,2007760.0,41.63
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,125049.0,4.25,11456.0,0.4,,,,
資本公積－其他,11456.0,0.39,145021.0,5.02,,,,
資本公積合計,145021.0,4.92,,,920000.0,20.97,920000.0,19.08
保留盈餘,,,357010.0,12.37,920000.0,20.97,920000.0,19.08
法定盈餘公積,341774.0,11.61,7856.0,0.27,,,,
特別盈餘公積,7856.0,0.27,978186.0,33.88,8516.0,0.19,8516.0,0.18
未分配盈餘（或待彌補虧損）,1006817.0,34.19,1343052.0,46.52,178923.0,4.08,162882.0,3.38
保留盈餘合計,1356447.0,46.06,,,11456.0,0.26,11456.0,0.24
其他權益,,,-180045.0,-6.24,198895.0,4.53,182854.0,3.79
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,-119099.0,-4.04,-180045.0,-6.24,,,,
其他權益合計,-119099.0,-4.04,2228028.0,77.18,357010.0,8.14,357010.0,7.4
歸屬於母公司業主之權益合計,2302369.0,78.18,2228028.0,77.18,7856.0,0.18,7856.0,0.16
權益總額,2302369.0,78.18,2886813.0,100.0,1026098.0,23.39,1009210.0,20.93
負債及權益總計,2945052.0,100.0,0.0,,1390964.0,31.71,1374076.0,28.49
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,,,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,,,-197510.0,-4.5,-204188.0,-4.23
