會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1113674.0,3131951.0,5026027.0,6388333.0
本期稅前淨利（淨損）,1113674.0,3131951.0,5026027.0,6388333.0
折舊費用,200790.0,410093.0,629716.0,858157.0
攤銷費用,3483.0,7644.0,11837.0,16225.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,9556.0,-4451.0,34419.0,39549.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,56425.0,52109.0,186644.0,-12703.0
利息費用,14266.0,32631.0,57128.0,90315.0
利息收入,-5042.0,-14124.0,-31139.0,-62826.0
股利收入,4299.0,12878.0,20524.0,-124.0
處分及報廢不動產、廠房及設備損失（利益）,2025.0,0.0,0.0,34633.0
處分投資損失（利益）,-218330.0,30001.0,75176.0,0.0
非金融資產減損迴轉利益,24760.0,0.0,0.0,148583.0
未實現外幣兌換損失（利益）,92232.0,132693.0,376942.0,154712.0
投資性不動產公允價值調整損失(利益),-6872.0,54055.0,-25428.0,1700.0
其他項目,-731378.0,713529.0,1335819.0,72512.0
收益費損項目合計,-27972.0,0.0,0.0,1340733.0
應收票據（增加）減少,-468271.0,-516.0,5293.0,8204.0
應收帳款（增加）減少,-13065.0,-1853044.0,-2746515.0,-1661394.0
其他應收款（增加）減少,6054.0,-12573.0,26173.0,2494.0
存貨（增加）減少,-1241504.0,-1322700.0,-1374366.0,-943444.0
預付款項（增加）減少,0.0,-63661.0,8494.0,1994.0
其他流動資產（增加）減少,801057.0,1010.0,12722.0,12965.0
與營業活動相關之資產之淨變動合計,-322885.0,-3251484.0,-4068199.0,-2579181.0
應付票據－關係人增加（減少）,-8892.0,0.0,0.0,116.0
應付帳款增加（減少）,469280.0,1369329.0,1193256.0,158371.0
其他應付款增加（減少）,-772224.0,-29620.0,229690.0,286899.0
其他流動負債增加（減少）,-679992.0,128876.0,113747.0,88619.0
淨確定福利負債增加(減少),433682.0,1468585.0,1536693.0,-45517.0
與營業活動相關之負債之淨變動合計,5015.0,-1782899.0,-2531506.0,488488.0
與營業活動相關之資產及負債之淨變動合計,-174142.0,-1069370.0,-1195687.0,-2090693.0
調整項目合計,,2062581.0,3830340.0,-749960.0
營運產生之現金流入（流出）,264555.0,14104.0,31082.0,5638373.0
收取之利息,264555.0,-528475.0,-980312.0,62803.0
退還（支付）之所得稅,,1548210.0,2881110.0,-1257427.0
營業活動之淨現金流入（流出）,-271746.0,,,4443749.0
投資活動之現金流量,1278.0,4900.0,-13400.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-362.0,0.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,-3631.0,-572755.0,0.0,-13400.0
處分按攤銷後成本衡量之金融資產,3549.0,3827.0,-1032879.0,0.0
取得透過損益按公允價值衡量之金融資產,-270912.0,-78.0,11869.0,0.0
處分透過損益按公允價值衡量之金融資產,,-13218.0,26.0,0.0
取得不動產、廠房及設備,1424868.0,0.0,-3341.0,-1360233.0
處分不動產、廠房及設備,-1294289.0,3549.0,0.0,14667.0
存出保證金減少,100000.0,-573775.0,3549.0,1090.0
取得無形資產,0.0,,-1034176.0,-2412.0
長期應收租賃款減少,1250000.0,2855473.0,,0.0
其他非流動資產減少,-1250000.0,-1772108.0,5260062.0,3549.0
收取之股利,23021.0,0.0,-3660569.0,124.0
投資活動之淨現金流入（流出）,0.0,0.0,0.0,-1356615.0
籌資活動之現金流量,-5070.0,100000.0,0.0,
短期借款增加,-10359.0,-1069920.0,1140000.0,4884694.0
短期借款減少,238171.0,0.0,-1673770.0,-3999391.0
應付短期票券增加,393816.0,23071.0,1250000.0,0.0
應付短期票券減少,625630.0,0.0,-1250000.0,0.0
舉借長期借款,3817107.0,-9518.0,23992.0,3676561.0
償還長期借款,4442737.0,-33965.0,0.0,-2322891.0
其他借款增加,4442737.0,93033.0,-13336.0,0.0
