會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,8207.0,0.44,15436.0,0.84,14085.0,0.78,7495.0,0.41
透過損益按公允價值衡量之金融資產－流動,479850.0,25.55,449590.0,24.41,460936.0,25.67,434728.0,23.57
存貨,1064432.0,56.67,1052900.0,57.16,14520.0,0.81,42233.0,2.29
其他流動資產,133230.0,7.09,131747.0,7.15,985993.0,54.9,1018753.0,55.24
流動資產合計,1685719.0,89.75,1649673.0,89.55,124458.0,6.93,144666.0,7.84
非流動資產,,,,,1599992.0,89.09,1647875.0,89.35
透過損益按公允價值衡量之金融資產－非流動,582.0,0.03,558.0,0.03,,,,
不動產、廠房及設備,100150.0,5.33,100380.0,5.45,528.0,0.03,582.0,0.03
投資性不動產淨額,74371.0,3.96,74245.0,4.03,99725.0,5.55,100364.0,5.44
遞延所得稅資產,6448.0,0.34,5982.0,0.32,74119.0,4.13,73994.0,4.01
其他非流動資產,10933.0,0.58,11280.0,0.61,9779.0,0.54,9779.0,0.53
非流動資產合計,192484.0,10.25,192445.0,10.45,11760.0,0.65,11714.0,0.64
資產總額,1878203.0,100.0,1842118.0,100.0,195911.0,10.91,196433.0,10.65
流動負債,,,,,1795903.0,100.0,1844308.0,100.0
短期借款,16000.0,0.85,16000.0,0.87,,,,
合約負債－流動,16314.0,0.87,30219.0,1.64,0.0,0.0,0.0,0.0
應付票據,3304.0,0.18,6227.0,0.34,11427.0,0.64,41330.0,2.24
應付帳款,7287.0,0.39,3946.0,0.21,6775.0,0.38,28369.0,1.54
其他應付款,12341.0,0.66,11751.0,0.64,4906.0,0.27,6280.0,0.34
其他應付款項－關係人,255175.0,13.59,255073.0,13.85,9991.0,0.56,9377.0,0.51
本期所得稅負債,576.0,0.03,3268.0,0.18,255073.0,14.2,255000.0,13.83
租賃負債－流動,981.0,0.05,1083.0,0.06,3268.0,0.18,3266.0,0.18
其他流動負債,1479.0,0.08,1207.0,0.07,4599.0,0.26,960.0,0.05
流動負債合計,313457.0,16.69,328774.0,17.85,296039.0,16.48,996.0,0.05
非流動負債,,,,,,,345578.0,18.74
租賃負債－非流動,129550.0,6.9,125774.0,6.83,111971.0,6.23,,
其他非流動負債,100.0,0.01,140.0,0.01,111971.0,6.23,111590.0,6.05
非流動負債合計,129650.0,6.9,125914.0,6.84,408010.0,22.72,140.0,0.01
負債總額,443107.0,23.59,454688.0,24.68,,,111730.0,6.06
歸屬於母公司業主之權益,,,,,,,457308.0,24.8
股本,,,,,1036335.0,57.71,,
普通股股本,1006151.0,53.57,1006151.0,54.62,1036335.0,57.71,,
股本合計,1006151.0,53.57,30184.0,1.64,,,1036335.0,56.19
資本公積,,,1036335.0,56.26,2762.0,0.15,1036335.0,56.19
資本公積合計,2762.0,0.15,,,,,,
保留盈餘,,,2762.0,0.15,71862.0,4.0,2762.0,0.15
法定盈餘公積,61258.0,3.26,,,263747.0,14.69,,
未分配盈餘（或待彌補虧損）,351744.0,18.73,71862.0,3.9,335609.0,18.69,71862.0,3.9
保留盈餘合計,413002.0,21.99,263288.0,14.29,1374706.0,76.55,262845.0,14.25
歸屬於母公司業主之權益合計,1421915.0,75.71,335150.0,18.19,13187.0,0.73,334707.0,18.15
非控制權益,13181.0,0.7,,,1387893.0,77.28,1373804.0,74.49
權益總額,1435096.0,76.41,0.0,0.0,1795903.0,100.0,13196.0,0.72
負債及權益總計,1878203.0,100.0,1374247.0,74.6,0.0,,1387000.0,75.2
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,13183.0,0.72,0.0,,1844308.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,1387430.0,75.32,,,0.0,
