會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,234428.0,8.72,215552.0,8.0,179765.0,6.61,245346.0,9.0
按攤銷後成本衡量之金融資產－流動,55521.0,2.07,57086.0,2.12,11150.0,0.41,12500.0,0.46
應收票據淨額,12269.0,0.46,17955.0,0.67,60923.0,2.24,59545.0,2.18
應收帳款淨額,270547.0,10.06,272768.0,10.12,21870.0,0.8,25282.0,0.93
應收帳款－關係人淨額,2991.0,0.11,2753.0,0.1,293720.0,10.8,304918.0,11.18
其他應收款淨額,3058.0,0.11,3046.0,0.11,3840.0,0.14,2917.0,0.11
其他應收款－關係人淨額,11.0,0.0,0.0,0.0,1499.0,0.06,1806.0,0.07
存貨,780306.0,29.03,790196.0,29.33,30.0,0.0,20.0,0.0
預付款項,32583.0,1.21,37001.0,1.37,133.0,0.0,774437.0,28.4
其他流動資產,18054.0,0.67,11488.0,0.43,810822.0,29.82,45159.0,1.66
流動資產合計,1409768.0,52.44,1407845.0,52.25,43990.0,1.62,8482.0,0.31
非流動資產,,,,,9961.0,0.37,1480412.0,54.28
採用權益法之投資,0.0,0.0,996861.0,37.0,1437703.0,52.88,,
不動產、廠房及設備,1004857.0,37.38,147132.0,5.46,,,1007336.0,36.94
使用權資產,133543.0,4.97,16570.0,0.62,1004208.0,36.94,137879.0,5.06
無形資產,15376.0,0.57,54893.0,2.04,146124.0,5.37,14907.0,0.55
遞延所得稅資產,60231.0,2.24,70920.0,2.63,16283.0,0.6,51384.0,1.88
其他非流動資產,64374.0,2.39,1286376.0,47.75,44020.0,1.62,35317.0,1.29
非流動資產合計,1278381.0,47.56,2694221.0,100.0,70265.0,2.58,1246823.0,45.72
資產總額,2688149.0,100.0,,,1280900.0,47.12,2727235.0,100.0
流動負債,,,95834.0,3.56,2718603.0,100.0,,
短期借款,202070.0,7.52,12122.0,0.45,,,90000.0,3.3
合約負債－流動,12977.0,0.48,86662.0,3.22,201890.0,7.43,7633.0,0.28
應付帳款,93519.0,3.48,253658.0,9.41,16022.0,0.59,4147.0,0.15
其他應付款,91122.0,3.39,36877.0,1.37,72066.0,2.65,108148.0,3.97
本期所得稅負債,39357.0,1.46,20361.0,0.76,112520.0,4.14,130013.0,4.77
租賃負債－流動,17945.0,0.67,33365.0,1.24,27542.0,1.01,48047.0,1.76
其他流動負債,31809.0,1.18,538879.0,20.0,19023.0,0.7,17361.0,0.64
流動負債合計,488799.0,18.18,,,24633.0,0.91,24162.0,0.89
非流動負債,,,74238.0,2.76,473696.0,17.42,429511.0,15.75
長期借款,81024.0,3.01,174642.0,6.48,,,,
遞延所得稅負債,174282.0,6.48,64855.0,2.41,32333.0,1.19,27333.0,1.0
租賃負債－非流動,54716.0,2.04,333.0,0.01,178139.0,6.55,184074.0,6.75
其他非流動負債,326.0,0.01,314068.0,11.66,64994.0,2.39,62241.0,2.28
非流動負債合計,310348.0,11.55,852947.0,31.66,347.0,0.01,339.0,0.01
負債總額,799147.0,29.73,,,275813.0,10.15,273987.0,10.05
歸屬於母公司業主之權益,,,,,749509.0,27.57,703498.0,25.8
股本,,,726000.0,26.95,,,,
普通股股本,726000.0,27.01,726000.0,26.95,,,,
股本合計,726000.0,27.01,,,726000.0,26.7,726000.0,26.62
資本公積,,,277452.0,10.3,726000.0,26.7,726000.0,26.62
資本公積合計,277452.0,10.32,,,,,,
保留盈餘,,,264584.0,9.82,277452.0,10.21,277452.0,10.17
法定盈餘公積,242577.0,9.02,236559.0,8.78,,,,
特別盈餘公積,237459.0,8.83,512295.0,19.01,264584.0,9.73,264584.0,9.7
未分配盈餘（或待彌補虧損）,604642.0,22.49,1013438.0,37.62,236559.0,8.7,236559.0,8.67
保留盈餘合計,1084678.0,40.35,,,594356.0,21.86,673946.0,24.71
其他權益,,,-184657.0,-6.85,1095499.0,40.3,1175089.0,43.09
其他權益合計,-206769.0,-7.69,-15674.0,-0.58,,,,
庫藏股票,-15674.0,-0.58,1816559.0,67.42,-140034.0,-5.15,-166229.0,-6.1
歸屬於母公司業主之權益合計,1865687.0,69.4,24715.0,0.92,-15674.0,-0.58,-15674.0,-0.57
非控制權益,23315.0,0.87,1841274.0,68.34,1943243.0,71.48,1996638.0,73.21
權益總額,1889002.0,70.27,2694221.0,100.0,25851.0,0.95,27099.0,0.99
負債及權益總計,2688149.0,100.0,0.0,,1969094.0,72.43,2023737.0,74.2
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,524000.0,,2718603.0,100.0,2727235.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,524000.0,,,,0.0,,0.0,
