會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1167887.0,19.62,1222972.0,21.25,1075645.0,18.99,1241321.0,22.1
按攤銷後成本衡量之金融資產－流動,76148.0,1.28,75026.0,1.3,74116.0,1.31,76689.0,1.37
應收票據淨額,18526.0,0.31,13101.0,0.23,26151.0,0.46,25579.0,0.46
應收帳款淨額,995698.0,16.72,753446.0,13.09,844699.0,14.91,724456.0,12.9
其他應收款淨額,17639.0,0.3,29426.0,0.51,23606.0,0.42,12684.0,0.23
存貨,718043.0,12.06,720318.0,12.51,695640.0,12.28,3842.0,0.07
預付款項,51383.0,0.86,56467.0,0.98,40859.0,0.72,607955.0,10.82
其他流動資產,4939.0,0.08,4117.0,0.07,3499.0,0.06,39507.0,0.7
流動資產合計,3050263.0,51.23,2874873.0,49.94,2784215.0,49.15,3450.0,0.06
非流動資產,,,,,,,2735483.0,48.7
不動產、廠房及設備,2387979.0,40.11,2374054.0,41.24,2384844.0,42.1,,
使用權資產,95354.0,1.6,90447.0,1.57,88743.0,1.57,2372023.0,42.23
無形資產,29465.0,0.49,30211.0,0.52,28858.0,0.51,84189.0,1.5
遞延所得稅資產,40549.0,0.68,44590.0,0.77,40273.0,0.71,27002.0,0.48
其他非流動資產,350082.0,5.88,341956.0,5.94,338214.0,5.97,33794.0,0.6
非流動資產合計,2903429.0,48.77,2881258.0,50.06,2880932.0,50.85,364812.0,6.49
資產總額,5953692.0,100.0,5756131.0,100.0,5665147.0,100.0,2881820.0,51.3
流動負債,,,,,,,5617303.0,100.0
短期借款,180000.0,3.02,130000.0,2.26,50000.0,0.88,,
合約負債－流動,40540.0,0.68,29774.0,0.52,0.0,0.0,100000.0,1.78
應付票據,140.0,0.0,2.0,0.0,16566.0,0.29,16193.0,0.29
應付帳款,210738.0,3.54,180270.0,3.13,9.0,0.0,14.0,0.0
其他應付款,541871.0,9.1,484811.0,8.42,167947.0,2.96,134728.0,2.4
本期所得稅負債,64906.0,1.09,50633.0,0.88,321499.0,5.68,289571.0,5.15
租賃負債－流動,10409.0,0.17,9207.0,0.16,40972.0,0.72,31718.0,0.56
其他流動負債,65701.0,1.1,37101.0,0.64,8833.0,0.16,7431.0,0.13
流動負債合計,1114305.0,18.72,921798.0,16.01,15813.0,0.28,85399.0,1.52
非流動負債,,,,,621639.0,10.97,665054.0,11.84
長期借款,1728500.0,29.03,1745730.0,30.33,,,,
遞延所得稅負債,252998.0,4.25,242022.0,4.2,1840072.0,32.48,1716400.0,30.56
租賃負債－非流動,4882.0,0.08,3214.0,0.06,248562.0,4.39,242153.0,4.31
其他非流動負債,117347.0,1.97,116620.0,2.03,1631.0,0.03,85318.0,1.52
非流動負債合計,2103727.0,35.33,2107586.0,36.61,115918.0,2.05,2043871.0,36.39
負債總額,3218032.0,54.05,3029384.0,52.63,2206183.0,38.94,2708925.0,48.22
歸屬於母公司業主之權益,,,,,2827822.0,49.92,,
股本,,,,,,,,
普通股股本,912745.0,15.33,912745.0,15.86,,,912745.0,16.25
股本合計,912745.0,15.33,912745.0,15.86,912745.0,16.11,912745.0,16.25
資本公積,,,,,912745.0,16.11,,
資本公積－發行溢價,40997.0,0.69,40997.0,0.71,,,40997.0,0.73
資本公積－庫藏股票交易,18588.0,0.31,18588.0,0.32,40997.0,0.72,19214.0,0.34
資本公積－受贈資產,7.0,0.0,7.0,0.0,19214.0,0.34,7.0,0.0
資本公積合計,59592.0,1.0,59592.0,1.04,7.0,0.0,60218.0,1.07
保留盈餘,,,,,60218.0,1.06,,
法定盈餘公積,388632.0,6.53,415863.0,7.22,,,415863.0,7.4
特別盈餘公積,128714.0,2.16,142704.0,2.48,415863.0,7.34,142704.0,2.54
未分配盈餘（或待彌補虧損）,887903.0,14.91,865772.0,15.04,142704.0,2.52,997941.0,17.77
保留盈餘合計,1405249.0,23.6,1424339.0,24.74,915422.0,16.16,1556508.0,27.71
其他權益,,,,,1473989.0,26.02,,
國外營運機構財務報表換算之兌換差額,-73533.0,-1.24,-93900.0,-1.63,,,-91965.0,-1.64
其他權益合計,-73533.0,-1.24,-93900.0,-1.63,-61347.0,-1.08,-91965.0,-1.64
庫藏股票,-2813.0,-0.05,-2813.0,-0.05,-61347.0,-1.08,-2813.0,-0.05
歸屬於母公司業主之權益合計,2301240.0,38.65,2299963.0,39.96,-2813.0,-0.05,2434693.0,43.34
非控制權益,434420.0,7.3,426784.0,7.41,2382792.0,42.06,473685.0,8.43
權益總額,2735660.0,45.95,2726747.0,47.37,454533.0,8.02,2908378.0,51.78
負債及權益總計,5953692.0,100.0,5756131.0,100.0,2837325.0,50.08,5617303.0,100.0
待註銷股本股數（單位：股）,0.0,,0.0,,5665147.0,100.0,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,1200017.0,,1200017.0,,0.0,,1200017.0,
