會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,7971528.0,100.0,7341020.0,100.0,9407338.0,100.0,32082917.0,100.0
營業成本合計,5893980.0,73.94,5502555.0,74.96,7204093.0,76.58,23826844.0,74.27
營業毛利（毛損）,2077548.0,26.06,1838465.0,25.04,2203245.0,23.42,8256073.0,25.73
營業毛利（毛損）淨額,2077548.0,26.06,1838465.0,25.04,2203245.0,23.42,8256073.0,25.73
營業費用,,,,,,,,
推銷費用,516582.0,6.48,454357.0,6.19,487567.0,5.18,2038445.0,6.35
管理費用,443942.0,5.57,423997.0,5.78,422195.0,4.49,1785188.0,5.56
預期信用減損損失（利益）,3572.0,0.04,-8025.0,-0.11,8568.0,0.09,514.0,0.0
營業費用合計,964096.0,12.09,870329.0,11.86,918330.0,9.76,3824147.0,11.92
營業利益（損失）,1113452.0,13.97,968136.0,13.19,1284915.0,13.66,4431926.0,13.81
營業外收入及支出,,,,,,,,
利息收入,5525.0,0.07,9364.0,0.13,10823.0,0.12,42792.0,0.13
其他收入,7060.0,0.09,17573.0,0.24,156284.0,1.66,191234.0,0.6
其他利益及損失淨額,23719.0,0.3,-19968.0,-0.27,125413.0,1.33,90369.0,0.28
財務成本淨額,28942.0,0.36,35560.0,0.48,72881.0,0.77,198274.0,0.62
採用權益法認列之關聯企業及合資損益之份額淨額,10451.0,0.13,7603.0,0.1,5865.0,0.06,30900.0,0.1
營業外收入及支出合計,17813.0,0.22,-20988.0,-0.29,225504.0,2.4,157021.0,0.49
稅前淨利（淨損）,1131265.0,14.19,947148.0,12.9,1510419.0,16.06,4588947.0,14.3
所得稅費用（利益）合計,235982.0,2.96,197575.0,2.69,393310.0,4.18,1048946.0,3.27
繼續營業單位本期淨利（淨損）,895283.0,11.23,749573.0,10.21,1117109.0,11.87,3540001.0,11.03
本期淨利（淨損）,895283.0,11.23,749573.0,10.21,1117109.0,11.87,3540001.0,11.03
其他綜合損益(淨額),,,,,,,,
與不重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,0.0,0.0,52638.0,0.16
不重分類至損益之項目：,0.0,0.0,0.0,0.0,0.0,0.0,3757.0,0.01
國外營運機構財務報表換算之兌換差額,131318.0,1.65,131478.0,1.79,250966.0,2.67,48881.0,0.15
與可能重分類之項目相關之所得稅,0.0,0.0,131478.0,1.79,0.0,0.0,379051.0,1.18
後續可能重分類至損益之項目：,131318.0,1.65,131478.0,1.79,0.0,0.0,0.0,0.0
其他綜合損益（淨額）,131318.0,1.65,881051.0,12.0,250966.0,2.67,0.0,0.0
本期綜合損益總額,1026601.0,12.88,,,250966.0,2.67,379051.0,1.18
淨利（損）歸屬於：,,,734021.0,10.0,1368075.0,14.54,427932.0,1.33
母公司業主（淨利∕損）,893306.0,11.21,15552.0,0.21,,,3967933.0,12.37
非控制權益（淨利∕損）,1977.0,0.02,865739.0,11.79,1109957.0,11.8,,
母公司業主（綜合損益）,1024137.0,12.85,15312.0,0.21,7152.0,0.08,3514605.0,10.95
非控制權益（綜合損益）,2464.0,0.03,,,1360742.0,14.46,25396.0,0.08
基本每股盈餘,,,3.03,,7333.0,0.08,3942401.0,12.29
基本每股盈餘,3.69,,,,,,25532.0,0.08
稀釋每股盈餘,,,3.02,,4.59,,,
稀釋每股盈餘,3.68,,,,,,14.53,
