會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1131265.0,2078413.0,3588832.0,4588947.0
本期稅前淨利（淨損）,1131265.0,2078413.0,3588832.0,4588947.0
折舊費用,135496.0,271291.0,408284.0,550081.0
攤銷費用,2830.0,5805.0,8899.0,12224.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,3572.0,-4453.0,4115.0,514.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-592.0,11658.0,12137.0,14353.0
利息費用,28942.0,64502.0,137383.0,198274.0
利息收入,-5525.0,-14889.0,-25712.0,-42792.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-10451.0,-18054.0,-23919.0,-30900.0
處分及報廢不動產、廠房及設備損失（利益）,-426.0,779.0,4650.0,2798.0
其他項目,153846.0,316639.0,525837.0,17157.0
收益費損項目合計,-286735.0,327742.0,-408354.0,721709.0
應收帳款（增加）減少,240709.0,-440796.0,575331.0,-24551.0
存貨（增加）減少,677190.0,564074.0,-645995.0,236336.0
其他金融資產（增加）減少,1173.0,-69276.0,-93592.0,-1256213.0
其他營業資產（增加）減少,632337.0,381744.0,-572610.0,-1345.0
與營業活動相關之資產之淨變動合計,24.0,1.0,-1.0,-1045773.0
應付票據增加（減少）,-351117.0,-296567.0,-268581.0,-1.0
應付帳款增加（減少）,-203.0,57683.0,24248.0,-478538.0
應付帳款－關係人增加（減少）,-166220.0,249292.0,312793.0,43964.0
其他應付款增加（減少）,30276.0,23214.0,-4491.0,734333.0
其他流動負債增加（減少）,43729.0,45601.0,74529.0,-128.0
淨確定福利負債增加(減少),5603.0,-5562.0,106624.0,-56898.0
其他營業負債增加（減少）,-437908.0,73662.0,245121.0,135549.0
與營業活動相關之負債之淨變動合計,194429.0,455406.0,-327489.0,378281.0
與營業活動相關之資產及負債之淨變動合計,348275.0,772045.0,198348.0,-667492.0
調整項目合計,1479540.0,2850458.0,3787180.0,54217.0
營運產生之現金流入（流出）,8738.0,18957.0,28371.0,4643164.0
收取之利息,-25786.0,-56598.0,-125388.0,42514.0
支付之利息,-34897.0,-719366.0,-701058.0,-184564.0
退還（支付）之所得稅,1427595.0,2093451.0,2989105.0,-786193.0
營業活動之淨現金流入（流出）,,,,3714921.0
投資活動之現金流量,-4645.0,-3064.0,-3064.0,
取得透過損益按公允價值衡量之金融資產,0.0,0.0,-14259.0,-3064.0
處分透過損益按公允價值衡量之金融資產,-45432.0,-14259.0,-193425.0,0.0
對子公司之收購（扣除所取得之現金）,586.0,-99857.0,2327.0,-14259.0
取得不動產、廠房及設備,-10475.0,4225.0,-19582.0,-397955.0
處分不動產、廠房及設備,-6346.0,-13392.0,-7957.0,8059.0
存出保證金增加,-840774.0,-6601.0,-414489.0,-16755.0
取得無形資產,-5480.0,0.0,0.0,-9359.0
其他金融資產增加,-912566.0,5050.0,-650449.0,-616590.0
其他預付款項增加,,0.0,,-16096.0
投資活動之淨現金流入（流出）,-211096.0,-127898.0,-266924.0,-1066019.0
籌資活動之現金流量,-23798.0,,0.0,
短期借款減少,0.0,-335941.0,-49391.0,-135503.0
舉借長期借款,0.0,-47490.0,-63867.0,0.0
償還長期借款,-234894.0,-2297638.0,-2297638.0,-81036.0
租賃本金償還,53674.0,0.0,0.0,-104915.0
發放現金股利,333809.0,-20709.0,-20709.0,-2297638.0
現金增資,2642635.0,-2701778.0,-2698529.0,0.0
非控制權益變動,2976444.0,98091.0,183123.0,-20709.0
籌資活動之淨現金流入（流出）,2976444.0,-638134.0,-176750.0,-2639801.0
