會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,21440142.0,,24994185.0,100.0,22683975.0,100.0,93679076.0,100.0
營業成本合計,18579134.0,,21076772.0,84.33,19378040.0,85.43,79151059.0,84.49
營業毛利（毛損）,2861008.0,,3917413.0,15.67,3305935.0,14.57,14528017.0,15.51
營業毛利（毛損）淨額,2861008.0,,3917413.0,15.67,3305935.0,14.57,14528017.0,15.51
營業費用,,,,,,,,
推銷費用,227338.0,,229300.0,0.92,199106.0,0.88,859723.0,0.92
管理費用,933763.0,,765974.0,3.06,1099865.0,4.85,3987700.0,4.26
研究發展費用,6399.0,,4508.0,0.02,10487.0,0.05,6895.0,0.01
營業費用合計,1167500.0,,999782.0,4.0,1309458.0,5.77,4854318.0,5.18
營業利益（損失）,1693508.0,,2917631.0,11.67,1996477.0,8.8,9673699.0,10.33
營業外收入及支出,,,,,,,,
其他收入,222029.0,,652071.0,2.61,618097.0,2.72,2207830.0,2.36
其他利益及損失淨額,-144414.0,,-137577.0,-0.55,-1182086.0,-5.21,-2078936.0,-2.22
財務成本淨額,482383.0,,418250.0,1.67,482851.0,2.13,1873739.0,2.0
採用權益法認列之關聯企業及合資損益之份額淨額,181127.0,,228634.0,0.91,221674.0,0.98,737161.0,0.79
營業外收入及支出合計,-223641.0,,324878.0,1.3,-825166.0,-3.64,-1007684.0,-1.08
稅前淨利（淨損）,1469867.0,,3242509.0,12.97,1171311.0,5.16,8666015.0,9.25
所得稅費用（利益）合計,495349.0,,514664.0,2.06,181884.0,0.8,1740389.0,1.86
繼續營業單位本期淨利（淨損）,974518.0,,2727845.0,10.91,989427.0,4.36,6925626.0,7.39
本期淨利（淨損）,974518.0,,2727845.0,10.91,989427.0,4.36,6925626.0,7.39
後續可能重分類至損益之項目：,,,,,,,,
國外營運機構財務報表換算之兌換差額,-789178.0,,-983216.0,-3.93,2374207.0,10.47,-652832.0,-0.7
備供出售金融資產未實現評價損益,114595.0,,-1061188.0,-4.25,-2989773.0,-13.18,-1476.0,0.0
現金流量避險中屬有效避險部分之避險工具利益(損失),-24727.0,,1523.0,0.01,2988.0,0.01,-110938.0,-0.12
採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-72913.0,,-96511.0,-0.39,322462.0,1.42,,
其他綜合損益（淨額）,-772223.0,,-2139392.0,-8.56,-290116.0,-1.28,-1828277.0,-1.95
本期綜合損益總額,202295.0,,588453.0,2.35,699311.0,3.08,-5141341.0,-5.49
母公司業主（淨利／損）,808778.0,,2243129.0,8.97,948745.0,4.18,-11071.0,-0.01
非控制權益（淨利／損）,165740.0,,484716.0,1.94,40682.0,0.18,6015.0,0.01
母公司業主（綜合損益）,349121.0,,512044.0,2.05,-255288.0,-1.13,-7518044.0,-8.03
非控制權益（綜合損益）,-146826.0,,76409.0,0.31,954599.0,4.21,-592418.0,-0.63
基本每股盈餘,,,,,,,5775989.0,6.17
繼續營業單位淨利（淨損）,0.22,,0.61,,0.26,,1149637.0,1.23
基本每股盈餘,0.22,,0.61,,0.26,,-806454.0,-0.86
稀釋每股盈餘,,,,,,,214036.0,0.23
繼續營業單位淨利（淨損）,0.22,,0.61,,0.26,,,
稀釋每股盈餘,0.22,,0.61,,0.26,,1.56,
