會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,331714.0,9.72,342020.0,10.53,168284.0,4.97,214625.0,6.64
透過損益按公允價值衡量之金融資產－流動,7696.0,0.23,46354.0,1.43,20582.0,0.61,17076.0,0.53
應收票據淨額,97915.0,2.87,76091.0,2.34,128527.0,3.8,91518.0,2.83
應收帳款淨額,569874.0,16.69,380120.0,11.7,589416.0,17.41,493405.0,15.26
存貨,1306687.0,38.27,1340809.0,41.28,1350677.0,39.89,1289164.0,39.88
其他流動資產,220129.0,6.45,185826.0,5.72,168359.0,4.97,179138.0,5.54
流動資產合計,2534015.0,74.22,2371220.0,73.0,2425845.0,71.65,2284926.0,70.69
非流動資產,,,,,,,,
不動產、廠房及設備,676204.0,19.81,683668.0,21.05,772590.0,22.82,771504.0,23.87
使用權資產,31239.0,0.91,29055.0,0.89,25981.0,0.77,22756.0,0.7
投資性不動產淨額,49831.0,1.46,47812.0,1.47,46847.0,1.38,43607.0,1.35
遞延所得稅資產,60839.0,1.78,56504.0,1.74,49652.0,1.47,54775.0,1.69
其他非流動資產,62060.0,1.82,59990.0,1.85,65008.0,1.92,54899.0,1.7
非流動資產合計,880173.0,25.78,877029.0,27.0,960078.0,28.35,947541.0,29.31
資產總額,3414188.0,100.0,3248249.0,100.0,3385923.0,100.0,3232467.0,100.0
流動負債,,,,,,,,
短期借款,956838.0,28.03,825599.0,25.42,952488.0,28.13,871540.0,26.96
透過損益按公允價值衡量之金融負債－流動,3169.0,0.09,36208.0,1.11,7229.0,0.21,7266.0,0.22
合約負債－流動,67615.0,1.98,63046.0,1.94,92654.0,2.74,94123.0,2.91
應付票據,46066.0,1.35,52066.0,1.6,55360.0,1.64,43680.0,1.35
應付帳款,414856.0,12.15,314255.0,9.67,362373.0,10.7,219248.0,6.78
本期所得稅負債,107689.0,3.15,112560.0,3.47,107824.0,3.18,115989.0,3.59
租賃負債－流動,3112.0,0.09,3125.0,0.1,3117.0,0.09,3131.0,0.1
其他流動負債,55079.0,1.61,69092.0,2.13,60249.0,1.78,77792.0,2.41
流動負債合計,1654424.0,48.46,1475951.0,45.44,1641294.0,48.47,1432769.0,44.32
非流動負債,,,,,,,,
長期借款,130000.0,3.81,130000.0,4.0,130000.0,3.84,130000.0,4.02
租賃負債－非流動,4324.0,0.13,3538.0,0.11,1314.0,0.04,527.0,0.02
其他非流動負債,14759.0,0.43,14709.0,0.45,14757.0,0.44,14101.0,0.44
非流動負債合計,149083.0,4.37,148247.0,4.56,146071.0,4.31,144628.0,4.47
負債總額,1803507.0,52.82,1624198.0,50.0,1787365.0,52.79,1577397.0,48.8
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,1941485.0,56.87,1941485.0,59.77,1941485.0,57.34,1941485.0,60.06
股本合計,1941485.0,56.87,1941485.0,59.77,1941485.0,57.34,1941485.0,60.06
資本公積,,,,,,,,
資本公積－庫藏股票交易,2480.0,0.07,2480.0,0.08,2480.0,0.07,2480.0,0.08
資本公積合計,2480.0,0.07,2480.0,0.08,2480.0,0.07,2480.0,0.08
保留盈餘,,,,,,,,
未分配盈餘（或待彌補虧損）,-156376.0,-4.58,-160347.0,-4.94,-213247.0,-6.3,-142763.0,-4.42
保留盈餘合計,-156376.0,-4.58,-160347.0,-4.94,-213247.0,-6.3,-142763.0,-4.42
其他權益,,,,,,,,
國外營運機構財務報表換算之兌換差額,-91531.0,-2.68,-74190.0,-2.28,-46783.0,-1.38,-60755.0,-1.88
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,-300.0,-0.01,-300.0,-0.01,-300.0,-0.01,-300.0,-0.01
其他權益合計,-91831.0,-2.69,-74490.0,-2.29,-47083.0,-1.39,-61055.0,-1.89
庫藏股票,-85077.0,-2.49,-85077.0,-2.62,-85077.0,-2.51,-85077.0,-2.63
歸屬於母公司業主之權益合計,1610681.0,47.18,1624051.0,50.0,1598558.0,47.21,1655070.0,51.2
權益總額,1610681.0,47.18,1624051.0,50.0,1598558.0,47.21,1655070.0,51.2
負債及權益總計,3414188.0,100.0,3248249.0,100.0,3385923.0,100.0,3232467.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,4654499.0,,4654499.0,,4654499.0,,4654499.0,
