會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-30909.0,-33844.0,-82835.0,-191662.0
停業單位稅前淨利（淨損）,-179.0,-178.0,-649.0,-672.0
本期稅前淨利（淨損）,-31088.0,-34022.0,-83484.0,-192334.0
折舊費用,62899.0,124351.0,182477.0,238371.0
攤銷費用,2487.0,5382.0,7839.0,8903.0
預期信用減損損失（利益）數／呆帳費用提列（轉列收入）數,1480.0,2717.0,1310.0,1594.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,469.0,-1213.0,-1269.0,3417.0
利息費用,7626.0,15219.0,22892.0,32417.0
利息收入,-614.0,-1083.0,-1562.0,-2170.0
處分及報廢不動產、廠房及設備損失（利益）,-2249.0,-14.0,-2509.0,-2537.0
處分投資損失（利益）,-27.0,-16056.0,-16056.0,-16103.0
收益費損項目合計,72071.0,-97.0,-98.0,14620.0
應收票據（增加）減少,-9145.0,129206.0,193024.0,-289.0
應收票據－關係人（增加）減少,-2026.0,0.0,11914.0,0.0
應收帳款（增加）減少,-14490.0,-24566.0,0.0,278223.0
應收帳款－關係人（增加）減少,3732.0,-6229.0,-17831.0,74342.0
其他應收款（增加）減少,2128.0,-31567.0,2335.0,-5170.0
存貨（增加）減少,104374.0,2939.0,-22666.0,-66017.0
預付款項（增加）減少,-46959.0,1813.0,-37678.0,-2279.0
其他流動資產（增加）減少,-604.0,82203.0,-13592.0,-2034.0
與營業活動相關之資產之淨變動合計,37010.0,-25866.0,-2913.0,162876.0
合約負債增加（減少）,16674.0,-1701.0,-80431.0,-17505.0
應付票據增加（減少）,-23331.0,-2974.0,23571.0,-2750.0
應付票據－關係人增加（減少）,3492.0,18247.0,-20322.0,141463.0
應付帳款增加（減少）,38463.0,-11172.0,21408.0,-32470.0
應付帳款－關係人增加（減少）,-46506.0,-6035.0,100970.0,-38629.0
其他應付款增加（減少）,-5948.0,-5771.0,-41500.0,16848.0
其他應付款－關係人增加（減少）,2741.0,-44487.0,2208.0,-11874.0
預收款項增加（減少）,0.0,-12298.0,-390.0,-42689.0
其他流動負債增加（減少）,-6072.0,2980.0,0.0,-2238.0
淨確定福利負債增加(減少),-698.0,0.0,-5472.0,-1292.0
與營業活動相關之負債之淨變動合計,-21185.0,1649.0,-2363.0,0.0
與營業活動相關之資產及負債之淨變動合計,15825.0,-2690.0,78110.0,-4201.0
調整項目合計,87896.0,-59577.0,-2321.0,-7823.0
營運產生之現金流入（流出）,56808.0,-62551.0,190703.0,-124368.0
收取之利息,194.0,66655.0,107219.0,17095.0
支付之利息,-7437.0,32633.0,877.0,295318.0
退還（支付）之所得稅,-2143.0,676.0,-22646.0,102984.0
營業活動之淨現金流入（流出）,47422.0,-14983.0,-20170.0,1697.0
投資活動之現金流量,,-16498.0,65280.0,-32635.0
取得透過其他綜合損益按公允價值衡量之金融資產,-28363.0,1828.0,,-20214.0
處分透過其他綜合損益按公允價值衡量之金融資產,24855.0,,-28349.0,51832.0
取得指定為透過損益按公允價值衡量之金融資產,-10025.0,-28349.0,36403.0,
處分指定為透過損益按公允價值衡量之金融資產,1522.0,28260.0,2890.0,-105295.0
取得備供出售金融資產,0.0,-11025.0,-11025.0,36403.0
處分備供出售金融資產,0.0,16934.0,26923.0,2890.0
取得不動產、廠房及設備,-35721.0,0.0,0.0,-11025.0
處分不動產、廠房及設備,2249.0,0.0,0.0,33943.0
存出保證金增加,-2317.0,-61513.0,0.0,0.0
存出保證金減少,0.0,16056.0,-112308.0,0.0
其他金融資產減少,17316.0,-2684.0,16056.0,0.0
其他非流動資產減少,-14981.0,33287.0,-2891.0,-467835.0
投資活動之淨現金流入（流出）,-45465.0,-20010.0,43529.0,17461.0
籌資活動之現金流量,,14.0,5514.0,-2220.0
短期借款增加,0.0,-29030.0,2509.0,25116.0
短期借款減少,-122712.0,,-20749.0,-38514.0
應付短期票券增加,50000.0,-68963.0,,2537.0
舉借長期借款,0.0,0.0,-433673.0,-506539.0
償還長期借款,-2800.0,-30000.0,0.0,
存入保證金增加,0.0,180000.0,-30000.0,-20991.0
存入保證金減少,-5339.0,-105600.0,580000.0,80000.0
其他應付款－關係人增加,30958.0,-5104.0,-108400.0,580000.0
取得子公司股權,-5071.0,21744.0,-5873.0,-211200.0
籌資活動之淨現金流入（流出）,-54964.0,-5071.0,-18328.0,-5873.0
匯率變動對現金及約當現金之影響,736.0,-12994.0,0.0,-18328.0
本期現金及約當現金增加（減少）數,-52271.0,616.0,-5071.0,0.0
期初現金及約當現金餘額,251893.0,-39580.0,2293.0,-5071.0
期末現金及約當現金餘額,199622.0,251893.0,-19052.0,0.0
資產負債表帳列之現金及約當現金,199622.0,212313.0,244.0,2293.0
