會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,30163.0,112974.0,131326.0,116902.0
本期稅前淨利（淨損）,30163.0,112974.0,131326.0,116902.0
折舊費用,37486.0,77822.0,118421.0,161707.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,7175.0,-6530.0,-5466.0,-25743.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,200.0,1379.0,2216.0,2131.0
利息費用,21082.0,43871.0,67192.0,91650.0
利息收入,-15.0,-81.0,-93.0,-365.0
股利收入,216.0,-10529.0,-11656.0,-11675.0
股份基礎給付酬勞成本,-2146.0,435.0,656.0,758.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-97.0,-20981.0,-37048.0,-41828.0
處分及報廢不動產、廠房及設備損失（利益）,7158.0,-44.0,-44.0,150.0
處分投資性不動產損失（利益）,-68563.0,-97.0,-97.0,-97.0
未實現外幣兌換損失（利益）,2496.0,4307.0,294.0,-578.0
投資性不動產公允價值調整損失(利益),-1572.0,-136243.0,-172281.0,-184164.0
收益費損項目合計,13118.0,-46691.0,-37906.0,-8054.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-46309.0,-3805.0,-9693.0,-10693.0
應收票據（增加）減少,45494.0,11926.0,12604.0,4188.0
應收帳款（增加）減少,352.0,-15780.0,-3177.0,17236.0
應收帳款－關係人（增加）減少,20576.0,0.0,-5.0,-7.0
其他應收款（增加）減少,883.0,45242.0,45642.0,45636.0
其他應收款－關係人（增加）減少,2018.0,72.0,-503.0,-1311.0
存貨（增加）減少,34560.0,92840.0,149037.0,141959.0
預付款項（增加）減少,18033.0,-4230.0,-2177.0,-1261.0
其他流動資產（增加）減少,-61166.0,14756.0,21408.0,26754.0
與營業活動相關之資產之淨變動合計,-39737.0,141021.0,213136.0,222501.0
合約負債增加（減少）,24999.0,-9314.0,-19833.0,18203.0
應付票據增加（減少）,-22047.0,-64075.0,-60634.0,-54354.0
應付票據－關係人增加（減少）,-31633.0,-45538.0,-4433.0,-7803.0
應付帳款增加（減少）,3648.0,4767.0,-17234.0,-39069.0
應付帳款－關係人增加（減少）,-6640.0,-6723.0,-18105.0,11520.0
其他應付款增加（減少）,-237.0,-48523.0,-30366.0,-29485.0
其他應付款－關係人增加（減少）,-114780.0,6963.0,-3707.0,-4744.0
其他流動負債增加（減少）,-80220.0,-20119.0,-25021.0,667.0
淨確定福利負債增加(減少),-77724.0,-488.0,-704.0,-1210.0
與營業活動相關之負債之淨變動合計,-47561.0,-183050.0,-180037.0,-106275.0
與營業活動相關之資產及負債之淨變動合計,3.0,-42029.0,33099.0,116226.0
調整項目合計,-20122.0,-88720.0,-4807.0,108172.0
營運產生之現金流入（流出）,-3392.0,24254.0,126519.0,225074.0
收取之利息,-71072.0,85.0,97.0,369.0
收取之股利,,-44645.0,11656.0,11675.0
支付之利息,-102433.0,-25315.0,-71247.0,-89945.0
退還（支付）之所得稅,36.0,-45621.0,-35950.0,-39318.0
營業活動之淨現金流入（流出）,12433.0,,31075.0,107855.0
投資活動之現金流量,0.0,0.0,,
處分透過其他綜合損益按公允價值衡量之金融資產,10616.0,-112755.0,0.0,0.0
取得不動產、廠房及設備,755.0,47.0,-119966.0,-126378.0
處分不動產、廠房及設備,-78593.0,-10168.0,47.0,47.0
存出保證金增加,,0.0,-13168.0,-13318.0
存出保證金減少,120677.0,12433.0,0.0,0.0
其他應收款－關係人增加,0.0,35418.0,12433.0,0.0
其他應收款－關係人減少,21420.0,0.0,66322.0,2000.0
處分投資性不動產,-39760.0,877.0,1338.0,12433.0
其他金融資產增加,-27480.0,0.0,0.0,0.0
其他金融資產減少,-12.0,-74148.0,-52994.0,81727.0
其他非流動資產減少,468.0,,,1515.0
收取之股利,75313.0,55673.0,17709.0,0.0
投資活動之淨現金流入（流出）,19.0,0.0,0.0,-41974.0
籌資活動之現金流量,-74333.0,113820.0,161820.0,
短期借款減少,215315.0,-82314.0,-133058.0,-77166.0
舉借長期借款,140982.0,0.0,0.0,164290.0
償還長期借款,140982.0,-55627.0,-83667.0,-185664.0
