會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,115817.0,119237.0,-139406.0,-285997.0
本期稅前淨利（淨損）,115817.0,119237.0,-139406.0,-285997.0
折舊費用,111527.0,212063.0,307240.0,403707.0
攤銷費用,7589.0,15893.0,24122.0,32496.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,56876.0,242267.0,297980.0,212899.0
利息費用,3702.0,9069.0,14424.0,20707.0
利息收入,-346.0,-402.0,-431.0,-520.0
股利收入,-20565.0,-58150.0,-82022.0,-82022.0
處分及報廢不動產、廠房及設備損失（利益）,3501.0,-20401.0,-20401.0,-22291.0
處分投資損失（利益）,162284.0,3487.0,63282.0,89986.0
收益費損項目合計,-15609.0,403826.0,604194.0,654962.0
強制透過損益按公允價值衡量之金融資產（增加）減少,135801.0,-31161.0,-12832.0,20365.0
應收票據（增加）減少,30326.0,201144.0,204956.0,141394.0
應收帳款（增加）減少,20620.0,343006.0,504189.0,632172.0
應收帳款－關係人（增加）減少,-7085.0,20960.0,8065.0,9106.0
其他應收款（增加）減少,-90437.0,-11644.0,3036.0,5466.0
存貨（增加）減少,7452.0,-467854.0,-110687.0,351527.0
預付款項（增加）減少,81068.0,25762.0,22391.0,29554.0
其他流動資產（增加）減少,11747.0,80213.0,619118.0,-54790.0
與營業活動相關之資產之淨變動合計,-110901.0,35174.0,-961.0,1134794.0
合約負債增加（減少）,45761.0,-123391.0,-143196.0,20961.0
應付票據增加（減少）,6.0,176.0,-110111.0,-51365.0
應付帳款增加（減少）,-116094.0,-188139.0,116.0,-406642.0
應付帳款－關係人增加（減少）,2270.0,-34.0,-108051.0,-43.0
其他應付款增加（減少）,490.0,-147742.0,63.0,-123953.0
負債準備增加（減少）,-12461.0,4544.0,5408.0,2333.0
其他流動負債增加（減少）,-179182.0,2116.0,-84.0,368.0
淨確定福利負債增加(減少),-98114.0,-20591.0,-20911.0,-24169.0
與營業活動相關之負債之淨變動合計,64170.0,-437887.0,-377727.0,-582510.0
與營業活動相關之資產及負債之淨變動合計,179987.0,-357674.0,241391.0,552284.0
調整項目合計,58.0,46152.0,845585.0,1207246.0
營運產生之現金流入（流出）,-3598.0,165389.0,706179.0,921249.0
收取之利息,-5.0,239.0,245.0,315.0
收取之股利,176442.0,8468.0,82022.0,82022.0
支付之利息,,-8703.0,-14285.0,-20122.0
退還（支付）之所得稅,4000.0,-31068.0,-31069.0,-31076.0
營業活動之淨現金流入（流出）,-33406.0,134325.0,743092.0,952388.0
投資活動之現金流量,6510.0,,,
取得透過其他綜合損益按公允價值衡量之金融資產,-7.0,4000.0,0.0,0.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,19.0,-59624.0,28171.0,33181.0
取得不動產、廠房及設備,-177.0,21700.0,-100089.0,-147567.0
處分不動產、廠房及設備,-11245.0,-15.0,21700.0,22455.0
存出保證金增加,-86884.0,521.0,-13.0,-10.0
存出保證金減少,-121190.0,-829.0,522.0,522.0
取得無形資產,,-35.0,-1683.0,-2181.0
取得投資性不動產,2509431.0,-21535.0,-48459.0,-55860.0
其他非流動資產增加,-2579431.0,-90205.0,-28821.0,-33715.0
預付設備款增加,1350000.0,-146022.0,-89733.0,-87070.0
投資活動之淨現金流入（流出）,-1350000.0,,-218405.0,-270245.0
籌資活動之現金流量,300.0,6541919.0,,
短期借款增加,-2050.0,-6391919.0,8965359.0,12122342.0
短期借款減少,0.0,1700000.0,-9215359.0,-11902442.0
應付短期票券增加,0.0,-1850000.0,2400000.0,2450000.0
應付短期票券減少,-71750.0,300.0,-2200000.0,-2900000.0
存入保證金增加,556.0,-320.0,300.0,750.0
存入保證金減少,-15942.0,-9250.0,-320.0,-620.0
租賃本金償還,71448.0,0.0,-11226.0,-13090.0
發放現金股利,55506.0,1.0,-425351.0,-425351.0
庫藏股票買回成本,55506.0,-9269.0,0.0,0.0
