會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,413312.0,872581.0,1190168.0,1341906.0
本期稅前淨利（淨損）,413312.0,872581.0,1190168.0,1341906.0
折舊費用,66155.0,126748.0,187855.0,250789.0
攤銷費用,446.0,866.0,1211.0,1549.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,649.0,304.0,448.0,-69.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-17553.0,-12129.0,-9670.0,-106127.0
利息費用,5246.0,11480.0,19616.0,33206.0
利息收入,-274.0,-767.0,-5555.0,-15149.0
股利收入,-25830.0,-15374.0,-24523.0,-25234.0
採用權益法認列之關聯企業及合資損失（利益）之份額,76.0,-41245.0,-45552.0,-37227.0
處分及報廢不動產、廠房及設備損失（利益）,-3109.0,150.0,1165.0,1131.0
處分投資性不動產損失（利益）,1874.0,-5568.0,-7556.0,-7556.0
非金融資產減損損失,0.0,-1644.0,14088.0,0.0
非金融資產減損迴轉利益,71.0,0.0,0.0,14938.0
已實現銷貨損失（利益）,-10823.0,-558.0,-1049.0,-899.0
未實現外幣兌換損失（利益）,16928.0,-3994.0,-26689.0,8969.0
其他項目,17124.0,-1.0,-1.0,-1.0
收益費損項目合計,-47227.0,58268.0,103788.0,118320.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-223887.0,137038.0,149023.0,99482.0
應收票據（增加）減少,-44634.0,-33402.0,-38259.0,1712.0
應收帳款（增加）減少,3790.0,-140157.0,-186767.0,67876.0
應收帳款－關係人（增加）減少,-110.0,0.0,0.0,0.0
其他應收款（增加）減少,53999.0,-26656.0,-19257.0,-12678.0
其他應收款－關係人（增加）減少,134743.0,104.0,125.0,-2539.0
存貨（增加）減少,-1633.0,-704433.0,-754930.0,-738489.0
預付款項（增加）減少,-107835.0,185142.0,162857.0,102235.0
其他流動資產（增加）減少,496.0,-1242.0,-8195.0,-3599.0
其他營業資產（增加）減少,268477.0,-583606.0,-695403.0,-7633.0
與營業活動相關之資產之淨變動合計,-12308.0,395.0,8906.0,-493633.0
應付票據增加（減少）,-194727.0,392779.0,128408.0,-2791.0
應付帳款增加（減少）,-80.0,-12308.0,-12308.0,320284.0
應付帳款－關係人增加（減少）,-250.0,-82898.0,-77829.0,-12308.0
其他應付款增加（減少）,-9619.0,11.0,1733.0,-1768.0
其他應付款－關係人增加（減少）,-592.0,-443.0,-741.0,1427.0
負債準備增加（減少）,51397.0,-537.0,-5053.0,-1441.0
其他流動負債增加（減少）,-56438.0,1040.0,950.0,-30634.0
淨確定福利負債增加(減少),-39510.0,298039.0,44066.0,4539.0
與營業活動相關之負債之淨變動合計,373802.0,-285567.0,-651337.0,277308.0
與營業活動相關之資產及負債之淨變動合計,271.0,-227299.0,-547549.0,-216325.0
調整項目合計,-5427.0,645282.0,642619.0,-98005.0
營運產生之現金流入（流出）,-481.0,704.0,3615.0,1243901.0
收取之利息,368165.0,15374.0,24523.0,12959.0
收取之股利,,-11291.0,-18889.0,25234.0
支付之利息,0.0,-57414.0,-119693.0,-32563.0
退還（支付）之所得稅,-13500.0,592655.0,532175.0,-121908.0
營業活動之淨現金流入（流出）,-10940.0,,,1127623.0
投資活動之現金流量,417.0,0.0,29736.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,-13500.0,-35500.0,-5000.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,350.0,-23935.0,0.0,29736.0
取得按攤銷後成本衡量之金融資產,-444.0,642.0,-13500.0,-108700.0
處分按攤銷後成本衡量之金融資產,4982.0,-1198.0,-35547.0,40000.0
取得採用權益法之投資,-12.0,-566.0,842.0,-13500.0
採用權益法之被投資公司減資退回股款,-6633.0,23899.0,-3.0,68951.0
取得不動產、廠房及設備,-25780.0,-2286.0,-581.0,-55768.0
處分不動產、廠房及設備,,-2505.0,42344.0,1261.0
存出保證金增加,-135567.0,900.0,-2934.0,-2267.0
取得無形資產,-103684.0,-18549.0,-10534.0,-699.0
處分投資性不動產,-112.0,,900.0,42344.0
其他非流動資產增加,-10324.0,316199.0,-24777.0,2298.0
預付設備款增加,-388.0,0.0,,-30823.0
收取之股利,-250075.0,-104819.0,1473555.0,8886.0
投資活動之淨現金流入（流出）,154.0,0.0,0.0,-23281.0
籌資活動之現金流量,92464.0,-112.0,-210301.0,
短期借款減少,649114.0,-19931.0,1732.0,513555.0
償還長期借款,741578.0,-5223.0,-29330.0,-211435.0
存入保證金減少,741578.0,186114.0,-810927.0,2032.0
