會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,187644.0,345771.0,606332.0,619211.0
本期稅前淨利（淨損）,187644.0,345771.0,606332.0,619211.0
折舊費用,54289.0,109785.0,164313.0,211435.0
攤銷費用,129.0,257.0,383.0,512.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-3704.0,-603.0,-1411.0,-3527.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,5126.0,27315.0,-21407.0,29660.0
利息費用,11941.0,26420.0,44769.0,56469.0
利息收入,-1470.0,-4134.0,-6134.0,-4785.0
股利收入,1100.0,-80.0,-24.0,-2191.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-3492.0,-3670.0,-48995.0,1597.0
處分及報廢不動產、廠房及設備損失（利益）,63919.0,155290.0,131494.0,-49711.0
未實現外幣兌換損失（利益）,22207.0,18435.0,18799.0,0.0
收益費損項目合計,-47727.0,-21034.0,38297.0,239459.0
應收票據（增加）減少,7920.0,19642.0,6338.0,18891.0
應收帳款（增加）減少,-146075.0,-140038.0,-3095.0,213348.0
其他應收款（增加）減少,-3544.0,6741.0,11568.0,24042.0
存貨（增加）減少,-167219.0,7.0,11.0,273002.0
其他流動資產（增加）減少,7521.0,-116247.0,71918.0,18263.0
其他營業資產（增加）減少,133.0,-5105.0,-15032.0,14.0
與營業活動相關之資產之淨變動合計,-24940.0,67.0,-124986.0,547560.0
合約負債增加（減少）,-36841.0,-49265.0,-23593.0,-8788.0
應付帳款增加（減少）,-7045.0,-32294.0,-11625.0,-211525.0
其他應付款增加（減少）,1566.0,-9370.0,-7250.0,-48166.0
負債準備增加（減少）,1860.0,-10780.0,-7700.0,-13713.0
其他流動負債增加（減少）,-57746.0,1208.0,-190186.0,-3814.0
淨確定福利負債增加(減少),-224965.0,-105539.0,-118268.0,-10437.0
與營業活動相關之負債之淨變動合計,-161046.0,-221786.0,13226.0,-296443.0
與營業活動相關之資產及負債之淨變動合計,26598.0,-66496.0,619558.0,251117.0
調整項目合計,1470.0,279275.0,6191.0,490576.0
營運產生之現金流入（流出）,-12007.0,4026.0,-44916.0,1109787.0
收取之利息,-8.0,-26184.0,-165421.0,4320.0
收取之股利,16053.0,-90284.0,415412.0,3783.0
支付之利息,,166833.0,,-56365.0
退還（支付）之所得稅,0.0,,-78.0,-173259.0
營業活動之淨現金流入（流出）,52220.0,-79.0,117168.0,888266.0
投資活動之現金流量,11316.0,75987.0,-79505.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-34274.0,-69000.0,-80594.0,0.0
取得按攤銷後成本衡量之金融資產,19885.0,-51447.0,21216.0,-8511.0
處分按攤銷後成本衡量之金融資產,25323.0,20843.0,30973.0,137402.0
取得透過損益按公允價值衡量之金融資產,0.0,0.0,0.0,-84756.0
取得不動產、廠房及設備,74470.0,31023.0,9180.0,-96796.0
處分不動產、廠房及設備,,0.0,,23567.0
存出保證金減少,36751.0,7327.0,-42458.0,30935.0
取得無形資產,21910.0,,94015.0,0.0
投資活動之淨現金流入（流出）,-35253.0,78635.0,-219910.0,1841.0
籌資活動之現金流量,-793.0,0.0,-2019.0,
短期借款減少,22615.0,44006.0,-258776.0,-123204.0
應付短期票券減少,41030.0,-126201.0,-429148.0,-49979.0
舉借長期借款,154168.0,-1434.0,119106.0,143969.0
償還長期借款,1370652.0,-258776.0,114550.0,-232994.0
存入保證金增加,1524820.0,-263770.0,1370652.0,216.0
租賃本金償還,1524820.0,63810.0,1485202.0,-2771.0
