會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,13138882.0,,20689211.0,100.0,20736080.0,100.0,78240880.0,100.0
營業成本合計,10440940.0,,14012150.0,67.73,14333330.0,69.12,54911404.0,70.18
營業毛利（毛損）,2697942.0,,6677061.0,32.27,6402750.0,30.88,23329476.0,29.82
營業毛利（毛損）淨額,2697942.0,,6677061.0,32.27,0.0,0.0,0.0,0.0
營業費用,,,,,6402750.0,30.88,23329476.0,29.82
管理費用,679294.0,,1023405.0,4.95,,,,
預期信用減損損失（利益）,-2991.0,,242819.0,1.17,640189.0,3.09,3115420.0,3.98
營業費用合計,676303.0,,1266224.0,6.12,117861.0,0.57,543918.0,0.7
營業利益（損失）,2021639.0,,5410837.0,26.15,758050.0,3.66,3659338.0,4.68
營業外收入及支出,,,,,5644700.0,27.22,19670138.0,25.14
其他收入,345107.0,,314424.0,1.52,,,,
其他利益及損失淨額,-581646.0,,438387.0,2.12,263325.0,1.27,1085263.0,1.39
財務成本淨額,375063.0,,39034.0,0.19,301025.0,1.45,999556.0,1.28
採用權益法認列之關聯企業及合資損益之份額淨額,158251.0,,319557.0,1.54,20726.0,0.1,-1086933.0,-1.39
營業外收入及支出合計,-453351.0,,1833175.0,8.86,250758.0,1.21,1163645.0,1.49
稅前淨利（淨損）,1568288.0,,2305463.0,11.14,1598730.0,7.71,4639504.0,5.93
所得稅費用（利益）合計,437689.0,,7716300.0,37.3,1933048.0,9.32,4473745.0,5.72
繼續營業單位本期淨利（淨損）,1130599.0,,2013081.0,9.73,7577748.0,36.54,24143883.0,30.86
本期淨利（淨損）,1130599.0,,5703219.0,27.57,1423967.0,6.87,5370076.0,6.86
其他綜合損益(淨額),,,5703219.0,27.57,6153781.0,29.68,18773807.0,23.99
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-2700728.0,,,,6153781.0,29.68,18773807.0,23.99
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-1406547.0,,1140406.0,5.51,,,,
不重分類至損益之項目：,-4107275.0,,595614.0,2.88,-130785.0,-0.63,-64126.0,-0.08
國外營運機構財務報表換算之兌換差額,-551612.0,,1736020.0,8.39,-200571.0,-0.97,-978258.0,-1.25
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-87995.0,,-1279190.0,-6.18,-331356.0,-1.6,-254143.0,-0.32
後續可能重分類至損益之項目：,-639607.0,,-739107.0,-3.57,1252051.0,6.04,-1296527.0,-1.66
其他綜合損益（淨額）,-4746882.0,,-2018297.0,-9.76,107318.0,0.52,885825.0,1.13
本期綜合損益總額,-3616283.0,,-282277.0,-1.36,1359369.0,6.56,-778629.0,-1.0
淨利（損）歸屬於：,,,5420942.0,26.2,1028013.0,4.96,107196.0,0.14
母公司業主（淨利∕損）,743772.0,,,,7181794.0,34.63,-1189331.0,-1.52
非控制權益（淨利∕損）,386827.0,,4667406.0,22.56,,,17584476.0,22.47
母公司業主（綜合損益）,-3864421.0,,1035813.0,5.01,4929580.0,23.77,,
非控制權益（綜合損益）,248138.0,,4774036.0,23.08,1224201.0,5.9,14710486.0,18.8
基本每股盈餘,,,646906.0,3.13,5581333.0,26.92,4063321.0,5.19
基本每股盈餘,0.24,,,,1600461.0,7.72,13255580.0,16.94
稀釋每股盈餘,,,1.49,,,,4328896.0,5.53
稀釋每股盈餘,0.24,,,,1.57,,,
