會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,67957.0,61524.0,347549.0,303262.0
停業單位稅前淨利（淨損）,0.0,0.0,0.0,0.0
本期稅前淨利（淨損）,67957.0,61524.0,347549.0,303262.0
折舊費用,28386.0,62701.0,95296.0,128777.0
攤銷費用,499.0,1040.0,1535.0,2065.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,95.0,165.0,558.0,467.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-1845.0,4244.0,11134.0,5674.0
利息費用,27326.0,57454.0,88813.0,119325.0
利息收入,-30.0,-292.0,-378.0,-1683.0
股利收入,-21762.0,-21639.0,-23544.0,-19925.0
採用權益法認列之關聯企業及合資損失（利益）之份額,249.0,-10422.0,-73994.0,-108155.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-398.0,-182.0,4265.0
不動產、廠房及設備轉列費用數,32918.0,0.0,-178362.0,0.0
處分投資損失（利益）,-32401.0,-27.0,-27.0,-178362.0
非金融資產減損損失,-124852.0,92826.0,-79151.0,21519.0
投資性不動產公允價值調整損失(利益),1730.0,0.0,0.0,-10274.0
其他項目,-76153.0,-24679.0,-76339.0,-27.0
收益費損項目合計,1169.0,-190015.0,-553622.0,-36334.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-2181.0,-3401.0,-14781.0,-46824.0
應收票據（增加）減少,-232688.0,-206710.0,-84958.0,1667.0
應收帳款（增加）減少,2896.0,63392.0,64434.0,-72056.0
其他應收款（增加）減少,8305.0,-2179.0,-4668.0,-16901.0
存貨（增加）減少,32940.0,-363592.0,-669934.0,-164949.0
預付款項（增加）減少,-149690.0,2631.0,-1754.0,31394.0
其他流動資產（增加）減少,310.0,17823.0,20436.0,450.0
與營業活動相關之資產之淨變動合計,419.0,37320.0,120098.0,-267219.0
合約負債增加（減少）,2472.0,-80770.0,28085.0,2025.0
應付票據增加（減少）,-2692.0,1456.0,2208.0,-10475.0
應付帳款增加（減少）,-105040.0,391.0,1272.0,11884.0
其他應付款增加（減少）,-337728.0,2761.0,6016.0,20624.0
負債準備增加（減少）,-304810.0,-5006.0,-7287.0,1059.0
預收款項增加（減少）,-236853.0,-23394.0,169074.0,1283.0
其他流動負債增加（減少）,30.0,-386986.0,-500860.0,-631.0
淨確定福利負債增加(減少),0.0,-294160.0,-580011.0,-9385.0
與營業活動相關之負債之淨變動合計,0.0,-232636.0,-232462.0,16384.0
與營業活動相關之資產及負債之淨變動合計,-28.0,292.0,364.0,-250835.0
調整項目合計,-236851.0,4825.0,45069.0,-287169.0
營運產生之現金流入（流出）,,-7851.0,-10442.0,16093.0
收取之利息,0.0,-235370.0,-197471.0,1668.0
收取之股利,0.0,,,123317.0
退還（支付）之所得稅,0.0,0.0,0.0,-12505.0
營業活動之淨現金流入（流出）,0.0,0.0,5292.0,128573.0
投資活動之現金流量,0.0,21713.0,54868.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,-29050.0,-29350.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,-41144.0,5291.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-14372.0,-29163.0,-51649.0,58486.0
取得採用權益法之投資,271.0,1133.0,1375.0,-29350.0
處分子公司,-15658.0,-10768.0,-15970.0,-41144.0
取得不動產、廠房及設備,0.0,0.0,-1450.0,-62276.0
處分不動產、廠房及設備,0.0,-1260.0,-233.0,1691.0
存出保證金增加,0.0,-159.0,0.0,-48011.0
取得無形資產,-16.0,0.0,10455.0,-1459.0
其他金融資產增加,0.0,5785.0,-67806.0,-271.0
其他金融資產減少,-293.0,0.0,,0.0
其他非流動資產增加,0.0,-41769.0,359466.0,0.0
其他非流動資產減少,5094.0,,248000.0,11426.0
投資活動之淨現金流入（流出）,-24974.0,148503.0,-308662.0,-105617.0
籌資活動之現金流量,,248000.0,4467.0,
短期借款增加,0.0,-230996.0,0.0,285369.0
短期借款減少,-8830.0,0.0,4721.0,0.0
應付短期票券增加,248000.0,-998.0,0.0,0.0
應付短期票券減少,-139361.0,2366.0,-12416.0,0.0
舉借長期借款,-1119.0,0.0,0.0,248000.0
償還長期借款,1096.0,-9583.0,0.0,-414829.0
存入保證金增加,-4803.0,0.0,-148354.0,4979.0
其他應付款－關係人增加,0.0,0.0,-87522.0,3515.0
租賃本金償還,0.0,-53730.0,108.0,-18072.0
發放現金股利,-26066.0,304.0,59808.0,-148354.0
支付之利息,12100.0,103866.0,77396.0,-116441.0
非控制權益變動,81017.0,36533.0,-128073.0,114.0
籌資活動之淨現金流入（流出）,2712.0,-136740.0,687587.0,-155719.0
匯率變動對現金及約當現金之影響,-178096.0,687587.0,559514.0,61697.0
本期現金及約當現金增加（減少）數,687587.0,550847.0,559514.0,-71066.0
期初現金及約當現金餘額,509491.0,550847.0,,687587.0
期末現金及約當現金餘額,509491.0,,,616521.0
