會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,98339.0,227872.0,475393.0,605657.0
本期稅前淨利（淨損）,98339.0,227872.0,475393.0,605657.0
折舊費用,53679.0,106924.0,157694.0,207615.0
攤銷費用,2052.0,4588.0,6838.0,9897.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1752.0,1784.0,2713.0,16308.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-6084.0,-13049.0,-22149.0,-26322.0
利息費用,1718.0,3681.0,5941.0,8392.0
利息收入,-1842.0,-7024.0,-12040.0,-18473.0
處分及報廢不動產、廠房及設備損失（利益）,204.0,2287.0,2320.0,2452.0
非金融資產減損損失,47975.0,99191.0,141317.0,0.0
收益費損項目合計,528333.0,-129720.0,-358619.0,199869.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-255311.0,-126825.0,-11.0,-118011.0
應收票據（增加）減少,-9691.0,-5897.0,-352705.0,-11.0
應收帳款（增加）減少,26288.0,-74648.0,-13219.0,-322856.0
其他應收款（增加）減少,16345.0,3499.0,-33700.0,-13773.0
存貨（增加）減少,5011.0,1993.0,-19935.0,-234106.0
預付款項（增加）減少,310975.0,-331598.0,3025.0,-4140.0
其他流動資產（增加）減少,0.0,0.0,-775164.0,2716.0
與營業活動相關之資產之淨變動合計,-10364.0,-7029.0,-7604.0,-690181.0
持有供交易之金融負債增加（減少）,90747.0,0.0,0.0,0.0
合約負債增加（減少）,-30723.0,23633.0,65083.0,-10125.0
應付票據增加（減少）,-11786.0,-38101.0,14079.0,0.0
應付帳款增加（減少）,5792.0,-7854.0,7672.0,93547.0
其他應付款增加（減少）,43666.0,3343.0,2723.0,24665.0
其他流動負債增加（減少）,354641.0,-26008.0,81953.0,2669.0
其他營業負債增加（減少）,402616.0,-357606.0,-693211.0,-9138.0
與營業活動相關之負債之淨變動合計,500955.0,-258415.0,-551894.0,101618.0
與營業活動相關之資產及負債之淨變動合計,1842.0,-30543.0,-76501.0,-588563.0
調整項目合計,-823.0,7024.0,12040.0,-388694.0
營運產生之現金流入（流出）,-1745.0,-1879.0,-3214.0,216963.0
收取之利息,500229.0,-22641.0,-36668.0,18473.0
支付之利息,,-48039.0,-104343.0,-4741.0
退還（支付）之所得稅,-48907.0,,,-34112.0
營業活動之淨現金流入（流出）,1554.0,-89274.0,-111425.0,196583.0
投資活動之現金流量,-3457.0,872.0,1100.0,
取得不動產、廠房及設備,-5197.0,-13225.0,-2047.0,-148651.0
處分不動產、廠房及設備,-56007.0,0.0,-112372.0,1126.0
取得無形資產,,12903.0,,0.0
其他非流動資產增加,44241.0,-88724.0,99435.0,-15326.0
投資活動之淨現金流入（流出）,-961.0,,-2858.0,-162851.0
籌資活動之現金流量,-201.0,-27000.0,-584.0,
短期借款增加,43079.0,-1914.0,-151561.0,84000.0
償還長期借款,80184.0,-398.0,-55568.0,-3849.0
租賃本金償還,567485.0,-29312.0,67415.0,-770.0
發放現金股利,1033791.0,39868.0,-204868.0,-151561.0
籌資活動之淨現金流入（流出）,1601276.0,-126207.0,1033791.0,-72180.0
匯率變動對現金及約當現金之影響,1601276.0,1033791.0,828923.0,59736.0
