會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,124831.0,225050.0,239952.0,250230.0
本期稅前淨利（淨損）,124831.0,225050.0,239952.0,250230.0
折舊費用,55012.0,110108.0,166404.0,221376.0
攤銷費用,2603.0,4648.0,7031.0,9501.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2117.0,1617.0,951.0,17012.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,2869.0,2425.0,5334.0,2273.0
利息費用,11999.0,23510.0,36513.0,50848.0
利息收入,-364.0,-1134.0,-3446.0,-5689.0
股利收入,-75744.0,-126828.0,-160813.0,-161554.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-183.0,958.0,1082.0,1162.0
處分及報廢不動產、廠房及設備損失（利益）,-152.0,-243.0,-702.0,-1441.0
處分待出售非流動資產損失（利益）,-75.0,-52.0,0.0,0.0
處分投資損失（利益）,1005.0,1552.0,-134.0,0.0
其他項目,-913.0,16561.0,152.0,-1964.0
收益費損項目合計,15326.0,-9789.0,52372.0,131524.0
應收票據（增加）減少,99395.0,72585.0,-21633.0,-6473.0
應收帳款（增加）減少,7167.0,-7131.0,197965.0,150483.0
其他應收款（增加）減少,-8401.0,-39702.0,-18268.0,-23449.0
存貨（增加）減少,-37003.0,-8502.0,-169316.0,-288602.0
其他流動資產（增加）減少,76484.0,0.0,-20613.0,2713.0
與營業活動相關之資產之淨變動合計,-12031.0,7461.0,-31865.0,-165328.0
應付票據增加（減少）,18417.0,-10924.0,-25641.0,-48962.0
應付帳款增加（減少）,-40123.0,22597.0,-8447.0,-27516.0
其他應付款增加（減少）,-30311.0,-77812.0,-100568.0,-80465.0
其他流動負債增加（減少）,-6673.0,-7604.0,-7263.0,-9893.0
淨確定福利負債增加(減少),-70721.0,-9453.0,-9415.0,-18420.0
與營業活動相關之負債之淨變動合計,5763.0,-83196.0,-151334.0,-185256.0
與營業活動相關之資產及負債之淨變動合計,4850.0,-75735.0,-183199.0,-350584.0
調整項目合計,129681.0,-59174.0,-130827.0,-219060.0
營運產生之現金流入（流出）,364.0,165876.0,109125.0,31170.0
收取之利息,75744.0,1134.0,3446.0,5689.0
收取之股利,-11999.0,77341.0,160813.0,161554.0
支付之利息,-2354.0,-23510.0,-36513.0,-50848.0
退還（支付）之所得稅,191436.0,-13118.0,-33121.0,-42431.0
營業活動之淨現金流入（流出）,,207723.0,203750.0,105134.0
投資活動之現金流量,-2438.0,,,
取得透過其他綜合損益按公允價值衡量之金融資產,7247.0,-7001.0,-9629.0,-21574.0
處分透過其他綜合損益按公允價值衡量之金融資產,-13963.0,21714.0,34813.0,49779.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,25717.0,-43139.0,-108238.0,0.0
取得透過損益按公允價值衡量之金融資產,-141690.0,27941.0,37967.0,-125766.0
處分透過損益按公允價值衡量之金融資產,1839.0,-157426.0,-5332.0,85395.0
取得採用權益法之投資,0.0,3235.0,0.0,-5332.0
處分待出售非流動資產,1802.0,0.0,-200636.0,0.0
取得不動產、廠房及設備,-1391.0,24008.0,3789.0,-239795.0
處分不動產、廠房及設備,0.0,-1823.0,0.0,4541.0
存出保證金增加,7648.0,0.0,29109.0,0.0
存出保證金減少,-115229.0,0.0,-9215.0,30035.0
取得無形資產,,0.0,0.0,-9298.0
其他非流動資產增加,0.0,1305.0,0.0,0.0
其他非流動資產減少,-150679.0,-131186.0,19362.0,17343.0
投資活動之淨現金流入（流出）,-105000.0,,-208010.0,-214672.0
籌資活動之現金流量,0.0,0.0,,
短期借款增加,-24289.0,-435888.0,0.0,0.0
短期借款減少,0.0,0.0,-607104.0,-492514.0
應付短期票券增加,-51.0,-105000.0,5000.0,0.0
應付短期票券減少,-7431.0,0.0,0.0,0.0
舉借長期借款,-39910.0,-64316.0,0.0,0.0
償還長期借款,-327360.0,0.0,-70402.0,-110386.0
存入保證金增加,14612.0,-51.0,0.0,0.0
存入保證金減少,-236541.0,-15185.0,-51.0,-50.0
租賃本金償還,2162265.0,-39910.0,-23020.0,-31784.0
發放現金股利,1925724.0,0.0,-73971.0,-73623.0
現金減資,1925724.0,-660350.0,-39910.0,-662615.0
