會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,3494991.0,100.0,3436622.0,100.0,2514805.0,100.0,11668543.0,100.0
營業成本合計,2426115.0,69.42,2456166.0,71.47,1976997.0,78.61,8586830.0,73.59
營業毛利（毛損）,1068876.0,30.58,980456.0,28.53,537808.0,21.39,3081713.0,26.41
營業毛利（毛損）淨額,1068876.0,30.58,980456.0,28.53,537808.0,21.39,3081713.0,26.41
營業費用,,,,,,,,
推銷費用,214055.0,6.12,202894.0,5.9,140413.0,5.58,669066.0,5.73
管理費用,234786.0,6.72,268248.0,7.81,173382.0,6.89,837170.0,7.17
研究發展費用,25834.0,0.74,23345.0,0.68,23836.0,0.95,93360.0,0.8
預期信用減損損失（利益）,-443.0,-0.01,231.0,0.01,-115.0,0.0,-526.0,0.0
營業費用合計,474232.0,13.57,494718.0,14.4,337516.0,13.42,1599070.0,13.7
營業利益（損失）,594644.0,17.01,485738.0,14.13,200292.0,7.96,1482643.0,12.71
營業外收入及支出,,,,,,,,
利息收入,19584.0,0.56,24370.0,0.71,38369.0,1.53,147752.0,1.27
其他收入,2284.0,0.07,7268.0,0.21,15399.0,0.61,27983.0,0.24
其他利益及損失淨額,187571.0,5.37,232594.0,6.77,282646.0,11.24,583728.0,5.0
財務成本淨額,762.0,0.02,771.0,0.02,665.0,0.03,2717.0,0.02
營業外收入及支出合計,208677.0,5.97,263461.0,7.67,335749.0,13.35,756746.0,6.49
稅前淨利（淨損）,803321.0,22.98,749199.0,21.8,536041.0,21.32,2239389.0,19.19
所得稅費用（利益）合計,189842.0,5.43,331780.0,9.65,321203.0,12.77,863021.0,7.4
繼續營業單位本期淨利（淨損）,613479.0,17.55,417419.0,12.15,214838.0,8.54,1376368.0,11.8
本期淨利（淨損）,613479.0,17.55,417419.0,12.15,214838.0,8.54,1376368.0,11.8
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-14697.0,-0.42,119067.0,3.46,-8702.0,-0.35,99497.0,0.85
不重分類至損益之項目：,-14697.0,-0.42,119067.0,3.46,-8702.0,-0.35,47592.0,0.41
國外營運機構財務報表換算之兌換差額,293191.0,8.39,24334.0,0.71,202280.0,8.04,19899.0,0.17
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,259.0,0.01,897.0,0.03,1884.0,0.07,127190.0,1.09
後續可能重分類至損益之項目：,293450.0,8.4,25231.0,0.73,204164.0,8.12,313083.0,2.68
其他綜合損益（淨額）,278753.0,7.98,144298.0,4.2,195462.0,7.77,2154.0,0.02
本期綜合損益總額,892232.0,25.53,561717.0,16.35,410300.0,16.32,315237.0,2.7
淨利（損）歸屬於：,,,,,,,442427.0,3.79
母公司業主（淨利∕損）,577630.0,16.53,369946.0,10.76,162249.0,6.45,1818795.0,15.59
非控制權益（淨利∕損）,35849.0,1.03,47473.0,1.38,52589.0,2.09,,
母公司業主（綜合損益）,856383.0,24.5,514244.0,14.96,357711.0,14.22,1192632.0,10.22
非控制權益（綜合損益）,35849.0,1.03,47473.0,1.38,52589.0,2.09,183736.0,1.57
基本每股盈餘,,,,,,,1634953.0,14.01
繼續營業單位淨利（淨損）,1.17,,0.75,,0.33,,183842.0,1.58
基本每股盈餘,1.17,,0.75,,0.33,,,
稀釋每股盈餘,,,,,,,2.42,
繼續營業單位淨利（淨損）,1.17,,0.75,,0.33,,2.42,
稀釋每股盈餘,1.17,,0.75,,0.33,,,
