會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,273493.0,863284.0,1438880.0,1817771.0
本期稅前淨利（淨損）,273493.0,863284.0,1438880.0,1817771.0
折舊費用,75349.0,150981.0,227740.0,305172.0
攤銷費用,0.0,0.0,9.0,35.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,17957.0,90990.0,108426.0,93817.0
利息費用,3131.0,5212.0,7870.0,10311.0
利息收入,-872.0,-5882.0,-7524.0,-11475.0
股利收入,-4523.0,-237930.0,-287808.0,-295798.0
採用權益法認列之關聯企業及合資損失（利益）之份額,225486.0,606262.0,1082843.0,1471720.0
非金融資產減損損失,-447.0,-731.0,-1.0,628.0
未實現外幣兌換損失（利益）,-18662.0,-3551.0,-23588.0,-112.0
收益費損項目合計,297419.0,605351.0,1107967.0,1574298.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-246625.0,-5046.0,551360.0,527273.0
應收帳款（增加）減少,248683.0,493215.0,162775.0,120853.0
應收帳款－關係人（增加）減少,208675.0,43834.0,198236.0,225846.0
其他應收款（增加）減少,17516.0,22041.0,78793.0,17479.0
其他應收款－關係人（增加）減少,340.0,527.0,-266.0,-1767.0
存貨（增加）減少,127467.0,-126003.0,-54752.0,42615.0
預付款項（增加）減少,-8807.0,6105.0,-41153.0,-16753.0
與營業活動相關之資產之淨變動合計,0.0,0.0,0.0,915546.0
應付帳款增加（減少）,347249.0,434673.0,894993.0,40717.0
應付帳款－關係人增加（減少）,50955.0,160321.0,-64661.0,-25749.0
其他應付款增加（減少）,-48707.0,-1677.0,-32460.0,-14219.0
其他應付款－關係人增加（減少）,-103179.0,-56951.0,-31949.0,-28813.0
其他流動負債增加（減少）,-108091.0,-138451.0,-93827.0,18263.0
淨確定福利負債增加(減少),99831.0,27499.0,5223.0,-11561.0
與營業活動相關之負債之淨變動合計,-7584.0,-8826.0,-10405.0,-21362.0
與營業活動相關之資產及負債之淨變動合計,-116775.0,-18085.0,-228079.0,894184.0
調整項目合計,230474.0,416588.0,666914.0,2468482.0
營運產生之現金流入（流出）,527893.0,1021939.0,1774881.0,4286253.0
收取之利息,801386.0,1885223.0,3213761.0,10913.0
支付之利息,537.0,5417.0,7398.0,-10870.0
退還（支付）之所得稅,-3425.0,-5564.0,-8205.0,-663597.0
營業活動之淨現金流入（流出）,1837.0,-662574.0,-662837.0,3622699.0
投資活動之現金流量,800335.0,1222502.0,2550117.0,
取得透過其他綜合損益按公允價值衡量之金融資產,,,,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,216.0,216.0,216.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-61085.0,0.0,0.0,19237.0
取得採用權益法之投資,-3.0,-13203.0,-14105.0,-13203.0
取得不動產、廠房及設備,-1330.0,-123461.0,-180685.0,-258519.0
取得無形資產,3355.0,-2214.0,-321.0,-479.0
取得投資性不動產,-59063.0,5019.0,-2214.0,-2214.0
收取之股利,,-133643.0,348270.0,420987.0
其他投資活動,-500000.0,,6682.0,8348.0
投資活動之淨現金流入（流出）,0.0,-500000.0,157843.0,174373.0
籌資活動之現金流量,1200000.0,2300000.0,,
短期借款減少,-1400000.0,-2500000.0,-500000.0,-380000.0
舉借長期借款,-1482.0,-2968.0,2728884.0,3128884.0
償還長期借款,-3841.0,-3782.0,-3100000.0,-4050000.0
存入保證金減少,-177.0,-191.0,-4610.0,1935.0
租賃本金償還,-705500.0,-706941.0,-3845.0,-6096.0
其他非流動負債減少,9157.0,11014.0,-1782616.0,-4984.0
發放現金股利,44929.0,392932.0,-2662187.0,-1782659.0
籌資活動之淨現金流入（流出）,763936.0,763936.0,20773.0,-3092920.0
匯率變動對現金及約當現金之影響,808865.0,1156868.0,66546.0,13882.0
本期現金及約當現金增加（減少）數,808865.0,1156868.0,763936.0,718034.0
