會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,68517225.0,36.84,70467676.0,36.48,70506662.0,34.75,91065529.0,45.58
透過損益按公允價值衡量之金融資產－流動,7630388.0,4.1,10230573.0,5.3,16131758.0,7.95,2799938.0,1.4
按攤銷後成本衡量之金融資產－流動,3210.0,0.0,3042.0,0.0,3042.0,0.0,0.0,0.0
合約資產－流動,585370.0,0.31,499959.0,0.26,594295.0,0.29,484791.0,0.24
應收票據淨額,625284.0,0.34,535054.0,0.28,547941.0,0.27,609573.0,0.31
應收帳款淨額,38098764.0,20.49,41528434.0,21.5,44518919.0,21.94,38127682.0,19.08
應收帳款－關係人淨額,12035.0,0.01,13063.0,0.01,14726.0,0.01,0.0,0.0
其他應收款淨額,1009242.0,0.54,1004040.0,0.52,923318.0,0.46,1562769.0,0.78
其他應收款－關係人淨額,0.0,0.0,32870.0,0.02,0.0,0.0,17710.0,0.01
存貨,31307062.0,16.83,30738086.0,15.91,31448701.0,15.5,27747465.0,13.89
其他流動資產,2813798.0,1.51,2912681.0,1.51,2966646.0,1.46,2537757.0,1.27
流動資產合計,150602378.0,80.98,157965478.0,81.77,167656008.0,82.63,164953214.0,82.57
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,1114359.0,0.6,1506959.0,0.78,1607817.0,0.79,1462668.0,0.73
透過其他綜合損益按公允價值衡量之金融資產－非流動,2088578.0,1.12,2012091.0,1.04,1970070.0,0.97,1985324.0,0.99
按攤銷後成本衡量之金融資產－非流動,291604.0,0.16,312529.0,0.16,312308.0,0.15,465790.0,0.23
採用權益法之投資,1904643.0,1.02,1868630.0,0.97,1838178.0,0.91,1888176.0,0.95
不動產、廠房及設備,19313388.0,10.38,19269404.0,9.97,19370631.0,9.55,19078678.0,9.55
使用權資產,1732553.0,0.93,1664876.0,0.86,1766602.0,0.87,1648994.0,0.83
投資性不動產淨額,1286816.0,0.69,1258019.0,0.65,1261787.0,0.62,1236643.0,0.62
無形資產,3667019.0,1.97,3663850.0,1.9,3687631.0,1.82,3692521.0,1.85
遞延所得稅資產,3557706.0,1.91,3229486.0,1.67,2911002.0,1.43,2804527.0,1.4
其他非流動資產,422494.0,0.23,428510.0,0.22,515073.0,0.25,565202.0,0.28
非流動資產合計,35379160.0,19.02,35214354.0,18.23,35241099.0,17.37,34828523.0,17.43
資產總額,185981538.0,100.0,193179832.0,100.0,202897107.0,100.0,199781737.0,100.0
流動負債,,,,,,,,
短期借款,27303888.0,14.68,38386028.0,19.87,33900130.0,16.71,32628984.0,16.33
透過損益按公允價值衡量之金融負債－流動,477633.0,0.26,561253.0,0.29,857799.0,0.42,253441.0,0.13
合約負債－流動,233.0,0.0,20595.0,0.01,2731.0,0.0,79782.0,0.04
應付票據,13.0,0.0,402.0,0.0,63.0,0.0,59.0,0.0
應付帳款,44646325.0,24.01,42339694.0,21.92,48095811.0,23.7,44883340.0,22.47
應付帳款－關係人,707.0,0.0,284.0,0.0,30243.0,0.01,15842.0,0.01
其他應付款,26245897.0,14.11,20350757.0,10.53,21410620.0,10.55,22630490.0,11.33
其他應付款項－關係人,493.0,0.0,447.0,0.0,634.0,0.0,19378.0,0.01
本期所得稅負債,7471418.0,4.02,7292508.0,3.77,6606865.0,3.26,5609887.0,2.81
負債準備－流動,1118782.0,0.6,1124529.0,0.58,1124499.0,0.55,1125550.0,0.56
租賃負債－流動,426057.0,0.23,422105.0,0.22,372902.0,0.18,359221.0,0.18
其他流動負債,3305947.0,1.78,3592998.0,1.86,4582766.0,2.26,4175135.0,2.09
流動負債合計,110997393.0,59.68,114091600.0,59.06,116985063.0,57.66,111781109.0,55.95
非流動負債,,,,,,,,
遞延所得稅負債,1915754.0,1.03,2170627.0,1.12,3000000.0,1.48,3000000.0,1.5
租賃負債－非流動,722289.0,0.39,621447.0,0.32,2477349.0,1.22,2212812.0,1.11
其他非流動負債,146614.0,0.08,145127.0,0.08,771720.0,0.38,691734.0,0.35
非流動負債合計,2784657.0,1.5,2937201.0,1.52,149834.0,0.07,108955.0,0.05
負債總額,113782050.0,61.18,117028801.0,60.58,6398903.0,3.15,6013501.0,3.01
歸屬於母公司業主之權益,,,,,123383966.0,60.81,117794610.0,58.96
股本,,,,,,,,
