會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,994986.0,3322665.0,5119084.0,6589111.0
本期稅前淨利（淨損）,994986.0,3322665.0,5119084.0,6589111.0
折舊費用,338559.0,698130.0,1045868.0,1383275.0
攤銷費用,29046.0,58357.0,87548.0,116603.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-967.0,-1152.0,-1242.0,71837.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,17064.0,168881.0,66104.0,368898.0
利息費用,45082.0,89727.0,158508.0,209473.0
利息收入,-394591.0,-1075086.0,-1489798.0,-2030662.0
股利收入,52346.0,-586642.0,-876396.0,-890728.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-648.0,92473.0,115066.0,144965.0
處分及報廢不動產、廠房及設備損失（利益）,85891.0,-16191.0,-148956.0,-210208.0
非金融資產減損損失,282895.0,-571503.0,-1043298.0,2965.0
收益費損項目合計,3140172.0,731701.0,2643981.0,-833582.0
強制透過損益按公允價值衡量之金融資產（增加）減少,230356.0,4275107.0,3335365.0,-159332.0
應收帳款（增加）減少,1484980.0,-1118175.0,-15790.0,3769262.0
應收帳款－關係人（增加）減少,-131858.0,1013885.0,1939830.0,2263189.0
其他應收款（增加）減少,5006545.0,-44619.0,-14529.0,157846.0
存貨（增加）減少,-622374.0,4857899.0,7888857.0,827712.0
其他流動資產（增加）減少,-12530025.0,-1143826.0,-781610.0,250480.0
與營業活動相關之資產之淨變動合計,-589156.0,-11210303.0,-11542800.0,7109157.0
應付帳款增加（減少）,-19035.0,-1049659.0,-1518075.0,-1983926.0
應付帳款－關係人增加（減少）,-13760590.0,-31178.0,10542.0,2980021.0
其他應付款增加（減少）,-8754045.0,-13434966.0,-13831943.0,-1738598.0
其他流動負債增加（減少）,-8668154.0,-8577067.0,-5943086.0,-192687.0
與營業活動相關之負債之淨變動合計,-7673168.0,-9148570.0,-6986384.0,-935190.0
與營業活動相關之資產及負債之淨變動合計,-18420.0,-5825905.0,-1867300.0,6173967.0
調整項目合計,-7691588.0,-2024721.0,-2417577.0,5340385.0
營運產生之現金流入（流出）,,-7850626.0,-4284877.0,11929496.0
退還（支付）之所得稅,0.0,,,-2859720.0
營業活動之淨現金流入（流出）,-244605.0,-35698.0,-35698.0,9069776.0
投資活動之現金流量,-40950.0,0.0,0.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-447994.0,0.0,-132840.0,-35698.0
處分透過其他綜合損益按公允價值衡量之金融資產,2367.0,12282175.0,12656930.0,0.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-722.0,-110574.0,-1077541.0,236163.0
取得按攤銷後成本衡量之金融資產,-10174.0,-594908.0,46320.0,-250670.0
處分按攤銷後成本衡量之金融資產,0.0,8356.0,-752290.0,12881561.0
取得透過損益按公允價值衡量之金融資產,499515.0,-4709.0,193429.0,-1077541.0
處分透過損益按公允價值衡量之金融資產,503420.0,0.0,-5468.0,46320.0
取得不動產、廠房及設備,260857.0,-7063.0,0.0,-873868.0
處分不動產、廠房及設備,,1204154.0,30930.0,189920.0
存出保證金增加,25703937.0,586642.0,0.0,0.0
存出保證金減少,-22557020.0,273739.0,593030.0,11319.0
因合併產生之現金流入,-31786.0,13602114.0,1618392.0,242301.0
其他非流動資產減少,0.0,,876396.0,577651.0
收取之利息,-21083.0,31739498.0,47473.0,2144280.0
收取之股利,-38806.0,-43939262.0,14059063.0,890728.0
其他投資活動,3055242.0,-68166.0,,-3892523.0
投資活動之淨現金流入（流出）,2443273.0,0.0,35701729.0,11089943.0
籌資活動之現金流量,-1932216.0,-25843.0,-49293638.0,
短期借款增加,71725408.0,-79427.0,-104133.0,45053910.0
短期借款減少,69793192.0,-12373200.0,0.0,-58719346.0
租賃本金償還,69793192.0,1812981.0,-32395.0,-147209.0
