會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,186946.0,394180.0,541388.0,616324.0
本期稅前淨利（淨損）,186946.0,394180.0,-39452.0,-40672.0
折舊費用,84417.0,168097.0,501936.0,575652.0
攤銷費用,6501.0,14122.0,252484.0,342624.0
呆帳費用提列（轉列收入）數,0.0,874.0,19467.0,26319.0
利息費用,12288.0,0.0,874.0,19719.0
利息收入,-615.0,23717.0,33986.0,43219.0
處分投資損失（利益）,-4166.0,-1460.0,-2135.0,-2799.0
金融資產減損損失,3185.0,-5453.0,-12145.0,-12145.0
收益費損項目合計,101610.0,9647.0,9673.0,9686.0
應收票據（增加）減少,68395.0,-4290.0,-4259.0,-34247.0
應收票據－關係人（增加）減少,1704.0,3185.0,3185.0,7500.0
應收帳款（增加）減少,4681.0,0.0,301130.0,399876.0
應收帳款－關係人（增加）減少,-647.0,208439.0,128518.0,142543.0
其他應收款（增加）減少,-20.0,64253.0,1903.0,1704.0
存貨（增加）減少,25945.0,1903.0,133264.0,77426.0
預付款項（增加）減少,-16451.0,27875.0,11.0,11.0
其他流動資產（增加）減少,193.0,-482.0,1749.0,-1892.0
與營業活動相關之資產之淨變動合計,83800.0,2414.0,-20906.0,62433.0
應付票據增加（減少）,-78223.0,12662.0,-10681.0,-4785.0
應付票據－關係人增加（減少）,1314.0,-17118.0,-4527.0,-7734.0
應付帳款增加（減少）,-52303.0,-590.0,229331.0,269706.0
應付帳款－關係人增加（減少）,-1554.0,90917.0,-77409.0,-123583.0
其他應付款增加（減少）,1234.0,0.0,-51.0,-51.0
預收款項增加（減少）,6291.0,-116126.0,-55013.0,-18615.0
其他流動負債增加（減少）,-5036.0,5412.0,-224.0,3270.0
淨確定福利負債增加(減少),1637.0,-74308.0,-3946.0,54419.0
與營業活動相關之負債之淨變動合計,-126640.0,-3700.0,-45882.0,-66802.0
與營業活動相關之資產及負債之淨變動合計,-42840.0,54218.0,-8231.0,-3734.0
調整項目合計,58770.0,-26427.0,-6556.0,-10718.0
營運產生之現金流入（流出）,245716.0,-13982.0,-197312.0,-165814.0
收取之利息,648.0,390.0,32019.0,103892.0
支付之利息,-12480.0,-174523.0,333149.0,503768.0
退還（支付）之所得稅,-285.0,-83606.0,835085.0,1079420.0
營業活動之淨現金流入（流出）,233599.0,124833.0,2114.0,3422.0
投資活動之現金流量,,519013.0,-34207.0,-43635.0
取得備供出售金融資產,-47720.0,1405.0,-20870.0,-21063.0
處分備供出售金融資產,67945.0,-23704.0,782122.0,1018144.0
取得不動產、廠房及設備,-27471.0,-14356.0,,
存出保證金減少,-156.0,482358.0,-110617.0,-157897.0
其他金融資產減少,144.0,,93854.0,163877.0
其他非流動資產減少,-9877.0,-110617.0,0.0,6000.0
投資活動之淨現金流入（流出）,-17135.0,92875.0,6000.0,-210429.0
籌資活動之現金流量,,0.0,-117711.0,1568.0
短期借款增加,0.0,-83661.0,1205.0,241.0
短期借款減少,-105057.0,1205.0,-325.0,52938.0
償還長期借款,-131755.0,126.0,43729.0,-3407.0
存入保證金增加,30.0,-49666.0,-57471.0,12145.0
籌資活動之淨現金流入（流出）,-236782.0,15927.0,12145.0,-134964.0
匯率變動對現金及約當現金之影響,401.0,5453.0,-129191.0,
本期現金及約當現金增加（減少）數,-19917.0,-128358.0,,-30392.0
期初現金及約當現金餘額,261107.0,,264577.0,-59000.0
期末現金及約當現金餘額,241190.0,-65659.0,-109000.0,286850.0
資產負債表帳列之現金及約當現金,241190.0,-4000.0,258500.0,-891978.0
