會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,2190809.0,4262903.0,6065137.0,7823681.0
本期稅前淨利（淨損）,2190809.0,4262903.0,6065137.0,7823681.0
折舊費用,491881.0,1027462.0,1576832.0,2143413.0
攤銷費用,4392.0,8629.0,12897.0,17257.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-227.0,23925.0,17549.0,24712.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-178416.0,-168431.0,-168431.0,-170599.0
利息費用,38411.0,69051.0,103475.0,147053.0
利息收入,-26372.0,-47764.0,-76133.0,-96541.0
股份基礎給付酬勞成本,431.0,79141.0,0.0,0.0
處分及報廢不動產、廠房及設備損失（利益）,5395.0,8460.0,76190.0,72111.0
非金融資產減損損失,127.0,593.0,12291.0,12373.0
未實現外幣兌換損失（利益）,335622.0,1001066.0,5372.0,-45.0
收益費損項目合計,417369.0,181724.0,1560042.0,2149734.0
應收票據（增加）減少,-782532.0,-1520072.0,-405029.0,-816138.0
應收帳款（增加）減少,-1859.0,350.0,-435350.0,-670201.0
其他應收款（增加）減少,-384951.0,-924300.0,-3290.0,-1950.0
存貨（增加）減少,-18520.0,-30187.0,-1475351.0,-1874667.0
其他流動資產（增加）減少,-770493.0,-2292485.0,-15204.0,-32327.0
與營業活動相關之資產之淨變動合計,26532.0,-8425.0,-2334224.0,-3395283.0
合約負債增加（減少）,-41501.0,30976.0,-8181.0,8558.0
應付票據增加（減少）,24576.0,-102250.0,-31711.0,-23884.0
應付帳款增加（減少）,-198236.0,-40668.0,-275562.0,-7083.0
其他應付款增加（減少）,34686.0,-83751.0,27827.0,173633.0
其他流動負債增加（減少）,-153943.0,-204118.0,29884.0,135756.0
與營業活動相關之負債之淨變動合計,-924436.0,-2496603.0,-257743.0,286980.0
與營業活動相關之資產及負債之淨變動合計,-588814.0,-1495537.0,-2591967.0,-3108303.0
調整項目合計,1601995.0,2767366.0,-1031925.0,-958569.0
營運產生之現金流入（流出）,23061.0,37861.0,5033212.0,6865112.0
收取之利息,-40394.0,-63417.0,63434.0,80974.0
支付之利息,-452729.0,-873621.0,-107980.0,-136032.0
退還（支付）之所得稅,1131933.0,1868189.0,-1218904.0,-1583638.0
營業活動之淨現金流入（流出）,,,3769762.0,5226416.0
投資活動之現金流量,-440630.0,-1549205.0,,
取得按攤銷後成本衡量之金融資產,1820618.0,2363444.0,-2324648.0,-2542535.0
處分按攤銷後成本衡量之金融資產,57637.0,175466.0,3389254.0,4161393.0
處分透過損益按公允價值衡量之金融資產,-1785450.0,-3279323.0,175466.0,175466.0
取得不動產、廠房及設備,1902.0,29698.0,-4471497.0,-5589409.0
處分不動產、廠房及設備,-5696.0,-10166.0,39837.0,87247.0
存出保證金增加,10381.0,31907.0,-13426.0,-15771.0
存出保證金減少,-529.0,-3936.0,35573.0,37798.0
取得無形資產,0.0,0.0,-4263.0,-5854.0
取得使用權資產,0.0,0.0,0.0,0.0
預付設備款增加,-341767.0,-2242115.0,0.0,0.0
投資活動之淨現金流入（流出）,,,-3173704.0,-3691665.0
籌資活動之現金流量,0.0,4898941.0,,
短期借款減少,-946464.0,-700000.0,5445004.0,7071291.0
應付短期票券減少,-312000.0,-3577000.0,0.0,-280000.0
償還長期借款,-1050000.0,-44924.0,-480000.0,-3577000.0
租賃本金償還,-19042.0,0.0,-3577000.0,-83421.0
發放現金股利,-2327506.0,577017.0,-63165.0,-2675892.0
現金增資,-59587.0,-40331.0,-1976675.0,0.0
籌資活動之淨現金流入（流出）,-1596927.0,162760.0,-651836.0,454978.0
匯率變動對現金及約當現金之影響,4374302.0,4374302.0,-60016.0,-18580.0
本期現金及約當現金增加（減少）數,2777375.0,4537062.0,-115794.0,1971149.0
期初現金及約當現金餘額,2777375.0,4537062.0,4374302.0,4374302.0
