會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,9340.0,36814.0,64010.0,47768.0
本期稅前淨利（淨損）,9340.0,36814.0,64010.0,47768.0
折舊費用,15580.0,32127.0,48987.0,67035.0
攤銷費用,1232.0,2463.0,3695.0,4926.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,318.0,318.0,1059.0,369.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,2489.0,7918.0,1968.0,735.0
利息費用,285.0,653.0,1025.0,1243.0
利息收入,-4.0,-42.0,-44.0,-896.0
股利收入,-1405.0,-72.0,-272.0,-272.0
處分及報廢不動產、廠房及設備損失（利益）,-2534.0,-1401.0,-1182.0,-989.0
非金融資產減損損失,15961.0,0.0,-428.0,5682.0
收益費損項目合計,3890.0,-2132.0,54808.0,77833.0
應收票據（增加）減少,-56235.0,39832.0,19.0,17796.0
應收帳款（增加）減少,-1716.0,6769.0,-4739.0,-11240.0
其他應收款（增加）減少,14426.0,-43056.0,-3814.0,-1794.0
存貨（增加）減少,-13780.0,-4680.0,-7482.0,-7413.0
預付款項（增加）減少,162.0,-38638.0,7357.0,18588.0
其他流動資產（增加）減少,-53253.0,9498.0,368.0,-738.0
其他營業資產（增加）減少,-8606.0,205.0,-8291.0,-12.0
與營業活動相關之資產之淨變動合計,-8979.0,0.0,-7867.0,15187.0
合約負債增加（減少）,19590.0,-69902.0,17450.0,-10831.0
應付票據增加（減少）,-13583.0,-6787.0,6719.0,-2939.0
應付帳款增加（減少）,189.0,8001.0,8603.0,860.0
其他應付款增加（減少）,-868.0,10006.0,627.0,10538.0
負債準備增加（減少）,41.0,-5212.0,152.0,-777.0
預收款項增加（減少）,-1750.0,606.0,-5450.0,-3470.0
其他流動負債增加（減少）,-13966.0,82.0,-2603.0,200.0
淨確定福利負債增加(減少),-67219.0,-3598.0,17631.0,-7206.0
與營業活動相關之負債之淨變動合計,-51258.0,-1735.0,9340.0,-13625.0
與營業活動相關之資產及負債之淨變動合計,-41918.0,1363.0,64148.0,1562.0
調整項目合計,4.0,-68539.0,128158.0,79395.0
營運產生之現金流入（流出）,-296.0,-28707.0,44.0,127163.0
收取之利息,-42210.0,8107.0,272.0,649.0
收取之股利,,42.0,-1052.0,272.0
支付之利息,4331.0,72.0,-1553.0,-1184.0
退還（支付）之所得稅,-12825.0,-616.0,125869.0,-1593.0
營業活動之淨現金流入（流出）,-2080.0,-1553.0,,125307.0
投資活動之現金流量,1450.0,6052.0,0.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-21.0,,4542.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,-3.0,0.0,-24950.0,4542.0
取得按攤銷後成本衡量之金融資產,-40590.0,4542.0,0.0,-124434.0
取得透過損益按公允價值衡量之金融資產,-49738.0,-4025.0,-79745.0,-27400.0
處分透過損益按公允價值衡量之金融資產,,-24950.0,1491.0,15796.0
取得不動產、廠房及設備,0.0,-50305.0,-21.0,-133861.0
處分不動產、廠房及設備,-60000.0,1490.0,0.0,1489.0
存出保證金減少,0.0,-21.0,0.0,-21.0
取得無形資產,1764.0,0.0,4016.0,0.0
其他金融資產增加,-243.0,4016.0,-49294.0,0.0
其他金融資產減少,-58479.0,-28085.0,0.0,4016.0
預付設備款增加,-150427.0,0.0,-143961.0,-16646.0
預付設備款減少,386047.0,-97338.0,,0.0
投資活動之淨現金流入（流出）,235620.0,,0.0,-276519.0
籌資活動之現金流量,235620.0,0.0,-85000.0,
