會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,235620.0,11.84,244274.0,12.02,171202.0,8.88,197895.0,9.69
透過損益按公允價值衡量之金融資產－流動,75496.0,3.79,82192.0,4.04,88142.0,4.57,69608.0,3.41
透過其他綜合損益按公允價值衡量之金融資產－流動,51758.0,2.6,50763.0,2.5,53583.0,2.78,54081.0,2.65
應收票據淨額,16898.0,0.85,4025.0,0.2,20769.0,1.08,124434.0,6.09
應收帳款淨額,186495.0,9.37,14019.0,0.69,134258.0,6.96,2992.0,0.15
其他應收款淨額,4244.0,0.21,173316.0,8.53,0.0,0.0,141461.0,6.93
本期所得稅資產,0.0,0.0,0.0,0.0,6342.0,0.33,10990.0,0.54
存貨,479606.0,24.11,7208.0,0.35,0.0,0.0,493229.0,24.15
預付款項,72987.0,3.67,0.0,0.0,499408.0,25.9,40619.0,1.99
其他流動資產,4312.0,0.22,532268.0,26.18,51850.0,2.69,1193.0,0.06
流動資產合計,1127416.0,56.67,49709.0,2.45,87.0,0.0,1136502.0,55.65
非流動資產,,,250.0,0.01,1025641.0,53.19,,
不動產、廠房及設備,714988.0,35.94,1158024.0,56.96,,,796175.0,38.99
使用權資產,1516.0,0.08,,,759599.0,39.4,881.0,0.04
無形資產,17852.0,0.9,0.0,0.0,1067.0,0.06,14158.0,0.69
遞延所得稅資產,83145.0,4.18,746972.0,36.74,15389.0,0.8,74557.0,3.65
其他非流動資產,44490.0,2.24,1272.0,0.06,73398.0,3.81,19865.0,0.97
非流動資產合計,861991.0,43.33,16621.0,0.82,53026.0,2.75,905636.0,44.35
資產總額,1989407.0,100.0,78196.0,3.85,902479.0,46.81,2042138.0,100.0
流動負債,,,31879.0,1.57,1928120.0,100.0,,
短期借款,85000.0,4.27,874940.0,43.04,,,170000.0,8.32
應付短期票券,50000.0,2.51,2032964.0,100.0,60000.0,3.11,50000.0,2.45
合約負債－流動,24306.0,1.22,,,0.0,0.0,22081.0,1.08
應付票據,38174.0,1.92,145000.0,7.13,25045.0,1.3,44214.0,2.17
應付帳款,51188.0,2.57,0.0,0.0,64603.0,3.35,32458.0,1.59
應付帳款－關係人,0.0,0.0,26125.0,1.29,38317.0,1.99,65131.0,3.19
其他應付款,40940.0,2.06,55154.0,2.71,0.0,0.0,7960.0,0.39
本期所得稅負債,2409.0,0.12,41604.0,2.05,63110.0,3.27,8703.0,0.43
負債準備－流動,9669.0,0.49,114276.0,5.62,7972.0,0.41,658.0,0.03
租賃負債－流動,824.0,0.04,8014.0,0.39,10107.0,0.52,1839.0,0.09
其他流動負債,1680.0,0.08,10086.0,0.5,703.0,0.04,403044.0,19.74
流動負債合計,304190.0,15.29,768.0,0.04,1791.0,0.09,,
非流動負債,,,1721.0,0.08,271648.0,14.09,235.0,0.01
租賃負債－非流動,706.0,0.04,402748.0,19.81,,,40503.0,1.98
其他非流動負債,61416.0,3.09,,,377.0,0.02,40738.0,1.99
非流動負債合計,62122.0,3.12,518.0,0.03,54217.0,2.81,443782.0,21.73
負債總額,366312.0,18.41,56937.0,2.8,54594.0,2.83,,
歸屬於母公司業主之權益,,,57455.0,2.83,326242.0,16.92,,
股本,,,460203.0,22.64,,,1298338.0,63.58
普通股股本,1298338.0,65.26,,,,,1298338.0,63.58
股本合計,1298338.0,65.26,,,1298338.0,67.34,,
資本公積,,,1298338.0,63.86,1298338.0,67.34,64753.0,3.17
資本公積合計,60896.0,3.06,1298338.0,63.86,,,,
保留盈餘,,,,,64753.0,3.36,47749.0,2.34
法定盈餘公積,22859.0,1.15,60896.0,3.0,,,37213.0,1.82
特別盈餘公積,37213.0,1.87,,,47749.0,2.48,202386.0,9.91
未分配盈餘（或待彌補虧損）,258195.0,12.98,47749.0,2.35,37213.0,1.93,287348.0,14.07
保留盈餘合計,318267.0,16.0,37213.0,1.83,206194.0,10.69,,
其他權益,,,183756.0,9.04,291156.0,15.1,24926.0,1.22
其他權益合計,22604.0,1.14,268718.0,13.22,,,-77032.0,-3.77
庫藏股票,-77032.0,-3.87,,,24640.0,1.28,1598333.0,78.27
歸屬於母公司業主之權益合計,1623073.0,81.59,21820.0,1.07,-77032.0,-4.0,23.0,0.0
非控制權益,22.0,0.0,-77032.0,-3.79,1601855.0,83.08,1598356.0,78.27
權益總額,1623095.0,81.59,1572740.0,77.36,23.0,0.0,2042138.0,100.0
負債及權益總計,1989407.0,100.0,21.0,0.0,1601878.0,83.08,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,1572761.0,77.36,1928120.0,100.0,7714703.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,7714703.0,,2032964.0,100.0,0.0,,,
