會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1166097.0,,1148758.0,100.0,1121587.0,100.0,4780994.0,100.0
營業成本合計,1027573.0,,1022032.0,88.97,981554.0,87.51,4209912.0,88.06
營業毛利（毛損）,138524.0,,126726.0,11.03,140033.0,12.49,571082.0,11.94
營業毛利（毛損）淨額,138524.0,,126726.0,11.03,140033.0,12.49,571082.0,11.94
營業費用,,,,,,,,
推銷費用,23167.0,,25280.0,2.2,22169.0,1.98,97866.0,2.05
管理費用,47323.0,,60678.0,5.28,56206.0,5.01,214259.0,4.48
研究發展費用,16472.0,,19010.0,1.65,19283.0,1.72,72968.0,1.53
預期信用減損損失（利益）,2161.0,,-407.0,-0.04,1853.0,0.17,3343.0,0.07
營業費用合計,89123.0,,104561.0,9.1,99511.0,8.87,388436.0,8.12
營業利益（損失）,49401.0,,22165.0,1.93,40522.0,3.61,182646.0,3.82
營業外收入及支出,,,,,,,,
其他收入,10584.0,,142118.0,12.37,24745.0,2.21,188327.0,3.94
其他利益及損失淨額,2730.0,,-2532.0,-0.22,-3562.0,-0.32,-5973.0,-0.12
財務成本淨額,4640.0,,4916.0,0.43,6079.0,0.54,21744.0,0.45
採用權益法認列之關聯企業及合資損益之份額淨額,-47684.0,,310515.0,27.03,280609.0,25.02,784610.0,16.41
營業外收入及支出合計,-39010.0,,445185.0,38.75,295713.0,26.37,945220.0,19.77
稅前淨利（淨損）,10391.0,,467350.0,40.68,336235.0,29.98,1127866.0,23.59
所得稅費用（利益）合計,8027.0,,61316.0,5.34,-8358.0,-0.75,76298.0,1.6
繼續營業單位本期淨利（淨損）,2364.0,,406034.0,35.35,344593.0,30.72,1051568.0,21.99
本期淨利（淨損）,2364.0,,406034.0,35.35,344593.0,30.72,1051568.0,21.99
其他綜合損益(淨額),,,,,,,,
不重分類至損益之項目：,,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,15415.0,,-45237.0,-3.94,57423.0,5.12,15060.0,0.31
與不重分類之項目相關之所得稅,359.0,,0.0,0.0,0.0,0.0,-200103.0,-4.19
後續可能重分類至損益之項目：,,,,,,,19976.0,0.42
備供出售金融資產未實現評價損益,0.0,,0.0,0.0,0.0,0.0,3553.0,0.07
採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-171878.0,,294632.0,25.65,-194874.0,-17.37,,
其他綜合損益（淨額）,-156822.0,,249395.0,21.71,-137451.0,-12.26,0.0,0.0
本期綜合損益總額,-154458.0,,655429.0,57.06,207142.0,18.47,-167333.0,-3.5
淨利（損）歸屬於：,,,,,,,-335953.0,-7.03
母公司業主（淨利／損）,3306.0,,409469.0,35.64,346751.0,30.92,715615.0,14.97
非控制權益（淨利／損）,-942.0,,-3435.0,-0.3,-2158.0,-0.19,,
母公司業主（綜合損益）,-153516.0,,658864.0,57.35,209300.0,18.66,1057293.0,22.11
非控制權益（綜合損益）,-942.0,,-3435.0,-0.3,-2158.0,-0.19,-5725.0,-0.12
基本每股盈餘,,,,,,,721035.0,15.08
繼續營業單位淨利（淨損）,0.01,,0.63,,0.53,,-5420.0,-0.11
基本每股盈餘,0.01,,0.63,,0.53,,,
稀釋每股盈餘,,,,,,,1.62,
繼續營業單位淨利（淨損）,0.01,,0.63,,0.53,,,
稀釋每股盈餘,0.01,,0.63,,0.53,,1.61,
