會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,55420.0,133970.0,329948.0,393106.0
本期稅前淨利（淨損）,55420.0,133970.0,329948.0,393106.0
折舊費用,9652.0,19637.0,29722.0,39971.0
攤銷費用,34.0,68.0,102.0,136.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,6891.0,-52.0,755.0,-3418.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,466.0,1739.0,479.0,2534.0
利息費用,3075.0,7226.0,12191.0,18108.0
利息收入,-661.0,-1142.0,-2028.0,-3451.0
股利收入,-275.0,-24043.0,-89674.0,-89949.0
採用權益法認列之關聯企業及合資損失（利益）之份額,618.0,1694.0,2383.0,3555.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,0.0,0.0,0.0
處分投資性不動產損失（利益）,-200.0,-103.0,1652.0,1652.0
其他項目,19600.0,5024.0,-103.0,-182.0
收益費損項目合計,-9766.0,-3097.0,-44521.0,-31044.0
合約資產（增加）減少,-133015.0,-1889.0,-1538.0,11483.0
應收票據（增加）減少,-95885.0,-112087.0,2439.0,3491.0
應收帳款（增加）減少,-551.0,-1164.0,-374383.0,-92110.0
其他應收款（增加）減少,-216309.0,-256229.0,-1087.0,-456.0
存貨（增加）減少,22729.0,-51529.0,-301512.0,-378241.0
預付款項（增加）減少,-2369.0,-2591.0,-56294.0,-20815.0
其他流動資產（增加）減少,-435166.0,-428586.0,-24944.0,-38658.0
與營業活動相關之資產之淨變動合計,102460.0,95465.0,-757319.0,-515306.0
合約負債增加（減少）,20515.0,86117.0,86862.0,75755.0
應付票據增加（減少）,36596.0,-11450.0,59319.0,73630.0
應付帳款增加（減少）,-43241.0,-38169.0,65899.0,209983.0
其他應付款增加（減少）,256.0,10831.0,-13605.0,1869.0
其他流動負債增加（減少）,-2988.0,-4710.0,-973.0,473.0
淨確定福利負債增加(減少),113598.0,138084.0,-6494.0,-7586.0
與營業活動相關之負債之淨變動合計,-321568.0,-290502.0,191008.0,354124.0
與營業活動相關之資產及負債之淨變動合計,-301968.0,-285478.0,-566311.0,-161182.0
調整項目合計,-246548.0,-151508.0,-610832.0,-192226.0
營運產生之現金流入（流出）,524.0,955.0,-280884.0,200880.0
收取之利息,-2887.0,-7341.0,1652.0,2834.0
支付之利息,0.0,-52128.0,-12424.0,-18055.0
退還（支付）之所得稅,-248911.0,-210022.0,-79637.0,-79686.0
營業活動之淨現金流入（流出）,,,-371293.0,105973.0
投資活動之現金流量,-62735.0,-95324.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,-102848.0,-122589.0
處分透過其他綜合損益按公允價值衡量之金融資產,-26145.0,-28780.0,0.0,30177.0
取得按攤銷後成本衡量之金融資產,0.0,0.0,-36164.0,-75825.0
取得透過損益按公允價值衡量之金融資產,-1006.0,-18893.0,0.0,-111884.0
處分透過損益按公允價值衡量之金融資產,0.0,0.0,-36724.0,51888.0
取得不動產、廠房及設備,-2669.0,-3222.0,12411.0,-20088.0
處分不動產、廠房及設備,0.0,0.0,-16309.0,336.0
存出保證金增加,0.0,0.0,0.0,-481.0
處分投資性不動產,110.0,80.0,-300.0,6903.0
預付設備款增加,0.0,0.0,6903.0,0.0
收取之股利,275.0,24043.0,0.0,89949.0
投資活動之淨現金流入（流出）,-92170.0,-122096.0,89674.0,-151614.0
籌資活動之現金流量,,,-83357.0,
短期借款增加,284565.0,282720.0,,108881.0
短期借款減少,-19988.0,0.0,492150.0,0.0
應付短期票券增加,2962.0,0.0,-49870.0,0.0
應付短期票券減少,0.0,-49900.0,1612.0,-49870.0
存入保證金增加,-468.0,2961.0,0.0,1747.0
存入保證金減少,267071.0,0.0,-2180.0,0.0
租賃本金償還,0.0,-1323.0,-79424.0,-3041.0
發放現金股利,-74010.0,234458.0,362288.0,-79423.0
籌資活動之淨現金流入（流出）,225440.0,0.0,1.0,-21706.0
匯率變動對現金及約當現金之影響,151430.0,-97660.0,-92361.0,0.0
本期現金及約當現金增加（減少）數,151430.0,225440.0,225440.0,-67347.0
