會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1221924.0,100.0,1350102.0,100.0,1553163.0,100.0,5084564.0,100.0
營業成本合計,974406.0,79.74,1080088.0,80.0,1224713.0,78.85,4079617.0,80.24
營業毛利（毛損）,247518.0,20.26,270014.0,20.0,328450.0,21.15,1004947.0,19.76
營業毛利（毛損）淨額,247518.0,20.26,270014.0,20.0,328450.0,21.15,1004947.0,19.76
營業費用,,,,,,,,
推銷費用,34744.0,2.84,47691.0,3.53,44248.0,2.85,156096.0,3.07
管理費用,46644.0,3.82,41314.0,3.06,50227.0,3.23,182765.0,3.59
研究發展費用,15472.0,1.27,17465.0,1.29,19645.0,1.26,69088.0,1.36
營業費用合計,96860.0,7.93,106470.0,7.89,114120.0,7.35,-957.0,-0.02
營業利益（損失）,150658.0,12.33,163544.0,12.11,214330.0,13.8,406992.0,8.0
營業外收入及支出,,,,,,,597955.0,11.76
利息收入,2089.0,0.17,1905.0,0.14,1247.0,0.08,,
其他收入,16284.0,1.33,11782.0,0.87,21003.0,1.35,8114.0,0.16
其他利益及損失淨額,35852.0,2.93,-11865.0,-0.88,55784.0,3.59,73494.0,1.45
營業外收入及支出合計,54225.0,4.44,1822.0,0.13,78034.0,5.02,20635.0,0.41
稅前淨利（淨損）,204883.0,16.77,165366.0,12.25,292364.0,18.82,343.0,0.01
所得稅費用（利益）合計,42432.0,3.47,46634.0,3.45,59178.0,3.81,101900.0,2.0
繼續營業單位本期淨利（淨損）,162451.0,13.29,118732.0,8.79,233186.0,15.01,699855.0,13.76
本期淨利（淨損）,162451.0,13.29,118732.0,8.79,233186.0,15.01,144650.0,2.84
其他綜合損益(淨額),,,,,,,555205.0,10.92
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,3881.0,0.32,-9140.0,-0.68,-12221.0,-0.79,555205.0,10.92
不重分類至損益之項目：,3881.0,0.32,-9140.0,-0.68,-12221.0,-0.79,,
國外營運機構財務報表換算之兌換差額,34487.0,2.82,-21796.0,-1.61,-1942.0,-0.13,37383.0,0.74
後續可能重分類至損益之項目：,34487.0,2.82,-21796.0,-1.61,-1942.0,-0.13,-24439.0,-0.48
其他綜合損益（淨額）,38368.0,3.14,-30936.0,-2.29,-14163.0,-0.91,7477.0,0.15
本期綜合損益總額,200819.0,16.43,87796.0,6.5,219023.0,14.1,5467.0,0.11
淨利（損）歸屬於：,,,,,,,-705.0,-0.01
母公司業主（淨利∕損）,156771.0,12.83,134060.0,9.93,237751.0,15.31,-705.0,-0.01
非控制權益（淨利∕損）,5680.0,0.46,-15328.0,-1.14,-4565.0,-0.29,4762.0,0.09
母公司業主（綜合損益）,196931.0,16.12,101361.0,7.51,223364.0,14.38,559967.0,11.01
非控制權益（綜合損益）,3888.0,0.32,-13565.0,-1.0,-4341.0,-0.28,,
基本每股盈餘,,,,,,,568713.0,11.19
繼續營業單位淨利（淨損）,0.7,,0.6,,1.06,,-13508.0,-0.27
停業單位淨利（淨損）,0.0,,0.0,,1.06,,578921.0,11.39
基本每股盈餘,0.7,,0.6,,,,-18954.0,-0.37
稀釋每股盈餘,,,,,1.06,,,
繼續營業單位淨利（淨損）,0.7,,0.6,,1.06,,2.55,
停業單位淨利（淨損）,0.0,,0.0,,,,2.55,
稀釋每股盈餘,0.7,,0.6,,,,,
