會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,9227.0,11933.0,62524.0,-48473.0
停業單位稅前淨利（淨損）,-1171.0,-1559.0,-2141.0,154827.0
本期稅前淨利（淨損）,8056.0,10374.0,60383.0,106354.0
折舊費用,15785.0,31753.0,46408.0,63555.0
攤銷費用,5490.0,12858.0,21565.0,29986.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2004.0,1112.0,-1093.0,-686.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,3543.0,7506.0,7859.0,3100.0
利息費用,1245.0,3329.0,6831.0,11979.0
利息收入,-1611.0,-3401.0,-5453.0,-8359.0
股利收入,-78.0,-31425.0,-55377.0,-55462.0
採用權益法認列之關聯企業及合資損失（利益）之份額,6.0,10.0,52.0,53.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,0.0,9.0,-36759.0
處分投資性不動產損失（利益）,-344.0,-344.0,0.0,-98520.0
處分其他資產損失（利益）,-42048.0,-35958.0,-344.0,-42339.0
處分待出售非流動資產損失（利益）,-16008.0,-14560.0,-94244.0,0.0
處分投資損失（利益）,35628.0,-119770.0,149.0,5121.0
非金融資產減損損失,-1557.0,-1312.0,-73638.0,33570.0
非金融資產減損迴轉利益,-72032.0,-182066.0,-304760.0,-23380.0
其他項目,6190.0,-26637.0,-31923.0,156.0
收益費損項目合計,-785.0,-2958.0,-209356.0,-117985.0
應收帳款（增加）減少,-32556.0,-332743.0,-28457.0,-14336.0
其他應收款（增加）減少,600.0,-533.0,-1027.0,-46753.0
存貨（增加）減少,15157.0,9358.0,-575523.0,-60237.0
預付款項（增加）減少,-13388.0,-4037.0,-11626.0,-3505.0
其他流動資產（增加）減少,2153.0,3085.0,17338.0,476.0
與營業活動相關之資產之淨變動合計,-611.0,-379.0,-27707.0,-124355.0
合約負債增加（減少）,3911.0,7494.0,2730.0,-4835.0
應付帳款增加（減少）,-28645.0,-325249.0,1523.0,-4418.0
其他應付款增加（減少）,-44653.0,-339809.0,-147.0,7884.0
負債準備增加（減少）,-36597.0,-329435.0,-17889.0,228.0
其他流動負債增加（減少）,0.0,-544.0,-593412.0,2039.0
淨確定福利負債增加(減少),-36597.0,-329979.0,-667050.0,-533.0
與營業活動相關之負債之淨變動合計,,,-606667.0,365.0
與營業活動相關之資產及負債之淨變動合計,-518.0,0.0,-543.0,-123990.0
調整項目合計,0.0,17152.0,-607210.0,-241975.0
營運產生之現金流入（流出）,-806.0,-3881.0,,-135621.0
退還（支付）之所得稅,0.0,0.0,-38433.0,-544.0
營業活動之淨現金流入（流出）,-1297.0,0.0,17152.0,-136165.0
投資活動之現金流量,-31385.0,4892.0,0.0,
取得按攤銷後成本衡量之金融資產,49925.0,-65728.0,-8097.0,-59020.0
處分透過損益按公允價值衡量之金融資產,0.0,0.0,0.0,22131.0
處分待出售非流動資產,93.0,1322.0,0.0,0.0
取得不動產、廠房及設備,1611.0,0.0,4429.0,-20126.0
處分不動產、廠房及設備,78.0,919.0,-75864.0,37520.0
存出保證金增加,17701.0,3401.0,56461.0,24112.0
取得無形資產,,31425.0,0.0,-79364.0
取得投資性不動產,0.0,-10498.0,1029.0,0.0
處分投資性不動產,-55000.0,,5453.0,103621.0
其他金融資產增加,130000.0,145000.0,55377.0,45922.0
其他非流動資產增加,11.0,195000.0,38021.0,1148.0
收取之利息,-3005.0,2546.0,55528.0,8359.0
收取之股利,0.0,-8784.0,,55462.0
其他投資活動,-1380.0,0.0,420000.0,47048.0
投資活動之淨現金流入（流出）,70626.0,-3428.0,200000.0,186813.0
籌資活動之現金流量,27641.0,330334.0,2656.0,
短期借款增加,79371.0,15925.0,-11137.0,295000.0
應付短期票券增加,476075.0,5782.0,0.0,200000.0
存入保證金增加,555446.0,476075.0,-66480.0,2564.0
租賃本金償還,555446.0,481857.0,-7297.0,-14152.0
